,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
"Fructose-1,6-bisphosphatase",655.0,969.0,76.0,79.0,879.0,477.0,558.0,19.0,528.0,546.0,451.0
Dipeptidyl peptidase II,643.0,649.0,90.0,226.0,1000.0,581.0,77.0,3.0,476.0,570.0,73.0
Peroxisome proliferator-activated receptor delta,890.0,759.0,682.0,490.0,62.0,841.0,132.0,933.0,212.0,80.0,30.0
Serine/threonine-protein kinase 10,0.0,121.0,761.0,777.0,1000.0,260.0,9.0,17.0,858.0,336.0,4.0
Dual specificity protein kinase TTK,32.0,511.0,980.0,1000.0,17.0,470.0,621.0,992.0,493.0,129.0,203.0
Coagulation factor VII,615.0,656.0,897.0,646.0,2.0,826.0,323.0,996.0,272.0,799.0,679.0
PI3-kinase p110-alpha subunit,223.0,952.0,494.0,994.0,449.0,687.0,803.0,26.0,771.0,536.0,730.0
Tyrosine-protein kinase ABL2,987.0,638.0,525.0,207.0,972.0,310.0,308.0,9.0,62.0,243.0,220.0
C-C chemokine receptor type 2,423.0,722.0,41.0,192.0,991.0,716.0,992.0,56.0,345.0,793.0,997.0
"Glutamate receptor ionotropic, AMPA 2",680.0,706.0,169.0,224.0,711.0,649.0,264.0,241.0,663.0,67.0,690.0
Neuropeptide Y receptor type 2,628.0,25.0,624.0,50.0,892.0,174.0,373.0,342.0,497.0,764.0,334.0
HMG-CoA reductase,1.0,987.0,448.0,985.0,44.0,363.0,434.0,900.0,904.0,36.0,287.0
Signal transducer and activator of transcription 3,931.0,553.0,49.0,247.0,257.0,611.0,961.0,669.0,814.0,509.0,958.0
Interleukin-8 receptor A,7.0,225.0,264.0,915.0,207.0,644.0,509.0,994.0,700.0,568.0,287.0
Cyclin-dependent kinase 5,986.0,514.0,726.0,273.0,0.0,814.0,950.0,711.0,926.0,477.0,966.0
MAP kinase ERK2,157.0,815.0,788.0,140.0,822.0,775.0,4.0,582.0,930.0,485.0,47.0
Cystic fibrosis transmembrane conductance regulator,945.0,245.0,587.0,51.0,647.0,57.0,860.0,968.0,137.0,142.0,994.0
Chymase,245.0,139.0,362.0,0.0,991.0,593.0,174.0,5.0,43.0,926.0,759.0
Casein kinase II alpha (prime),978.0,39.0,859.0,471.0,158.0,681.0,951.0,428.0,36.0,840.0,939.0
Cathepsin B,1.0,364.0,949.0,982.0,689.0,865.0,161.0,611.0,966.0,169.0,45.0
Matrix metalloproteinase 7,294.0,71.0,486.0,975.0,74.0,445.0,983.0,869.0,746.0,886.0,967.0
Bombesin receptor subtype-3,802.0,559.0,308.0,694.0,876.0,124.0,413.0,586.0,632.0,777.0,200.0
LXR-beta,835.0,599.0,162.0,101.0,991.0,57.0,378.0,248.0,468.0,107.0,345.0
Neurotensin receptor 1,568.0,23.0,991.0,913.0,100.0,331.0,362.0,999.0,47.0,603.0,102.0
Tyrosine-protein kinase TIE-2,999.0,349.0,11.0,0.0,4.0,497.0,853.0,599.0,113.0,493.0,824.0
Fibroblast growth factor receptor 2,845.0,947.0,219.0,980.0,617.0,903.0,489.0,142.0,149.0,705.0,249.0
Histone deacetylase 9,634.0,209.0,640.0,724.0,580.0,183.0,239.0,46.0,260.0,658.0,300.0
Fatty acid synthase,945.0,973.0,539.0,986.0,285.0,632.0,965.0,60.0,112.0,479.0,693.0
c-Jun N-terminal kinase 2,857.0,821.0,266.0,923.0,77.0,161.0,727.0,927.0,799.0,22.0,637.0
Sodium channel protein type II alpha subunit,0.0,752.0,868.0,882.0,10.0,685.0,152.0,865.0,855.0,957.0,311.0
Monoglyceride lipase,29.0,815.0,312.0,17.0,28.0,803.0,141.0,994.0,993.0,40.0,249.0
Inhibitor of apoptosis protein 3,294.0,8.0,987.0,181.0,948.0,511.0,621.0,391.0,21.0,922.0,626.0
Serine/threonine-protein kinase 2,985.0,866.0,185.0,455.0,990.0,729.0,672.0,7.0,722.0,131.0,944.0
Dual specificity protein kinase CLK4,682.0,846.0,389.0,460.0,949.0,594.0,83.0,74.0,787.0,445.0,53.0
MAP kinase signal-integrating kinase 2,989.0,899.0,2.0,27.0,327.0,678.0,516.0,148.0,989.0,588.0,571.0
Proteasome component C5,19.0,9.0,854.0,950.0,54.0,150.0,252.0,992.0,91.0,848.0,46.0
Tyrosine-protein kinase FRK,29.0,293.0,220.0,949.0,991.0,634.0,333.0,224.0,537.0,821.0,320.0
Dual specificty protein kinase CLK1,1000.0,166.0,1.0,2.0,364.0,255.0,892.0,579.0,733.0,372.0,891.0
Dual specificity protein kinase CLK2,4.0,246.0,883.0,483.0,112.0,651.0,205.0,970.0,661.0,755.0,360.0
Lipoxin A4 receptor,1000.0,913.0,861.0,776.0,2.0,452.0,997.0,607.0,24.0,395.0,814.0
Estradiol 17-beta-dehydrogenase 3,2.0,872.0,866.0,1000.0,944.0,265.0,252.0,527.0,595.0,18.0,164.0
11-beta-hydroxysteroid dehydrogenase 1,207.0,64.0,454.0,428.0,971.0,236.0,45.0,498.0,793.0,308.0,199.0
Ribosomal protein S6 kinase alpha 5,443.0,249.0,977.0,815.0,666.0,84.0,380.0,936.0,12.0,751.0,148.0
ALK tyrosine kinase receptor,787.0,229.0,509.0,184.0,365.0,611.0,497.0,181.0,601.0,887.0,409.0
Hypoxia-inducible factor 1 alpha,702.0,596.0,307.0,1.0,929.0,640.0,549.0,16.0,169.0,951.0,989.0
TGF-beta receptor type II,319.0,886.0,233.0,940.0,982.0,967.0,236.0,1.0,15.0,887.0,260.0
Serine/threonine-protein kinase AKT,0.0,2.0,830.0,585.0,78.0,188.0,392.0,997.0,983.0,157.0,520.0
Sodium channel protein type IX alpha subunit,957.0,620.0,162.0,72.0,10.0,154.0,694.0,660.0,713.0,997.0,248.0
P-glycoprotein 1,845.0,825.0,654.0,527.0,76.0,542.0,766.0,826.0,822.0,23.0,399.0
Heat shock protein HSP 90-beta,992.0,989.0,219.0,59.0,991.0,931.0,423.0,8.0,360.0,4.0,919.0
Calcium-activated potassium channel subunit alpha-1,149.0,26.0,197.0,81.0,974.0,77.0,950.0,828.0,279.0,724.0,992.0
Intermediate conductance calcium-activated potassium channel protein 4,567.0,674.0,925.0,998.0,930.0,413.0,831.0,13.0,558.0,958.0,875.0
Voltage-gated potassium channel subunit Kv1.5,619.0,499.0,852.0,797.0,757.0,369.0,63.0,25.0,871.0,534.0,283.0
Bradykinin B1 receptor,5.0,775.0,525.0,788.0,516.0,905.0,105.0,800.0,241.0,140.0,387.0
Purinergic receptor P2Y1,289.0,993.0,397.0,715.0,224.0,633.0,292.0,770.0,846.0,21.0,30.0
Sphingosine 1-phosphate receptor Edg-1,952.0,701.0,441.0,0.0,183.0,889.0,890.0,45.0,953.0,327.0,995.0
Purine nucleoside phosphorylase,850.0,104.0,13.0,1.0,26.0,516.0,908.0,998.0,789.0,815.0,961.0
Serine/threonine-protein kinase GAK,79.0,383.0,969.0,1000.0,76.0,93.0,164.0,837.0,4.0,833.0,0.0
Induced myeloid leukemia cell differentiation protein Mcl-1,126.0,87.0,909.0,865.0,703.0,540.0,268.0,883.0,43.0,345.0,55.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,982.0,450.0,61.0,4.0,974.0,422.0,879.0,1.0,291.0,387.0,909.0
Gastric inhibitory polypeptide receptor,549.0,241.0,395.0,346.0,931.0,226.0,456.0,217.0,178.0,832.0,49.0
Matrix metalloproteinase 12,993.0,320.0,225.0,809.0,165.0,668.0,427.0,605.0,495.0,940.0,607.0
Sphingosine kinase 1,0.0,214.0,907.0,661.0,716.0,345.0,142.0,884.0,982.0,501.0,23.0
Phosphodiesterase 8B,257.0,313.0,558.0,738.0,621.0,203.0,227.0,915.0,558.0,58.0,129.0
Phosphodiesterase 10A,272.0,67.0,424.0,114.0,974.0,866.0,337.0,95.0,21.0,960.0,615.0
Free fatty acid receptor 1,914.0,971.0,383.0,672.0,91.0,514.0,529.0,711.0,327.0,195.0,639.0
Prostanoid DP receptor,669.0,924.0,214.0,798.0,108.0,910.0,869.0,55.0,982.0,132.0,992.0
Neurokinin 3 receptor,70.0,964.0,613.0,274.0,654.0,764.0,276.0,47.0,939.0,450.0,177.0
TGF-beta receptor type I,371.0,745.0,155.0,797.0,611.0,283.0,965.0,262.0,535.0,124.0,980.0
C-X-C chemokine receptor type 3,628.0,936.0,850.0,910.0,0.0,586.0,451.0,871.0,998.0,498.0,970.0
Vitamin K-dependent protein C,877.0,109.0,119.0,897.0,20.0,699.0,535.0,965.0,870.0,487.0,608.0
Tyrosine-protein kinase FGR,946.0,788.0,420.0,6.0,1000.0,666.0,18.0,20.0,272.0,25.0,43.0
NAD-dependent deacetylase sirtuin 3,936.0,238.0,672.0,77.0,827.0,210.0,136.0,505.0,59.0,868.0,5.0
NAD-dependent deacetylase sirtuin 2,17.0,602.0,125.0,279.0,992.0,152.0,355.0,21.0,579.0,261.0,259.0
Acyl coenzyme A:cholesterol acyltransferase 2,216.0,68.0,756.0,115.0,299.0,104.0,910.0,999.0,217.0,442.0,582.0
Voltage-gated N-type calcium channel alpha-1B subunit,1000.0,637.0,283.0,374.0,8.0,410.0,484.0,846.0,368.0,559.0,20.0
"Nitric oxide synthase, inducible",409.0,114.0,938.0,779.0,521.0,173.0,769.0,372.0,389.0,380.0,516.0
Serine/threonine-protein kinase PAK 4,683.0,37.0,604.0,492.0,861.0,811.0,603.0,812.0,196.0,817.0,326.0
Ribosomal protein S6 kinase 1,964.0,957.0,290.0,420.0,169.0,392.0,899.0,745.0,675.0,69.0,787.0
NAD-dependent deacetylase sirtuin 1,329.0,163.0,184.0,532.0,0.0,338.0,763.0,1000.0,873.0,692.0,819.0
Glutaminyl-peptide cyclotransferase,907.0,236.0,798.0,57.0,174.0,586.0,426.0,924.0,0.0,710.0,438.0
Serine/threonine-protein kinase PIM2,1.0,286.0,908.0,837.0,908.0,516.0,112.0,586.0,511.0,877.0,378.0
TRAF2- and NCK-interacting kinase,214.0,609.0,353.0,847.0,821.0,726.0,989.0,257.0,687.0,495.0,996.0
Coagulation factor XIII,0.0,961.0,431.0,1000.0,970.0,616.0,58.0,13.0,486.0,360.0,11.0
5-lipoxygenase activating protein,991.0,77.0,753.0,23.0,61.0,734.0,652.0,596.0,893.0,959.0,997.0
Neuropeptide Y receptor type 5,989.0,847.0,159.0,2.0,93.0,118.0,946.0,235.0,925.0,370.0,1000.0
Kinesin-like protein 1,141.0,56.0,716.0,966.0,581.0,321.0,983.0,436.0,5.0,739.0,969.0
Matrix metalloproteinase 8,584.0,944.0,692.0,573.0,468.0,900.0,551.0,231.0,570.0,43.0,648.0
C-C chemokine receptor type 8,843.0,598.0,526.0,64.0,604.0,354.0,578.0,286.0,747.0,243.0,141.0
Tyrosine kinase non-receptor protein 2,197.0,420.0,365.0,886.0,810.0,262.0,2.0,259.0,535.0,778.0,2.0
Serine/threonine-protein kinase PAK 1,874.0,601.0,419.0,782.0,5.0,847.0,747.0,966.0,328.0,860.0,398.0
Tyrosine-protein kinase BRK,719.0,220.0,50.0,9.0,908.0,726.0,850.0,121.0,890.0,499.0,919.0
Melanocortin receptor 5,8.0,510.0,843.0,298.0,293.0,333.0,22.0,982.0,456.0,98.0,0.0
Ghrelin receptor,929.0,63.0,421.0,58.0,45.0,238.0,618.0,902.0,188.0,904.0,927.0
Phenylethanolamine N-methyltransferase,695.0,863.0,866.0,568.0,1000.0,441.0,382.0,7.0,358.0,432.0,371.0
Leukotriene A4 hydrolase,0.0,796.0,183.0,979.0,991.0,883.0,83.0,41.0,846.0,123.0,42.0
Apoptosis regulator Bcl-X,1000.0,955.0,55.0,526.0,3.0,318.0,994.0,131.0,548.0,209.0,1000.0
Serine/threonine-protein kinase Chk1,1.0,44.0,990.0,997.0,3.0,35.0,186.0,999.0,351.0,349.0,99.0
Voltage-gated potassium channel subunit Kv1.3,999.0,689.0,234.0,565.0,194.0,584.0,671.0,216.0,87.0,834.0,201.0
Voltage-gated T-type calcium channel alpha-1G subunit,192.0,26.0,637.0,126.0,579.0,472.0,204.0,824.0,649.0,762.0,526.0
Melanocortin receptor 3,698.0,890.0,821.0,32.0,846.0,673.0,5.0,8.0,957.0,748.0,4.0
Dipeptidyl peptidase VIII,906.0,642.0,130.0,70.0,996.0,369.0,428.0,100.0,141.0,513.0,17.0
Lymphocyte differentiation antigen CD38,1000.0,799.0,21.0,63.0,203.0,726.0,663.0,367.0,538.0,479.0,931.0
Proteasome Macropain subunit MB1,0.0,454.0,313.0,567.0,750.0,530.0,373.0,461.0,884.0,83.0,460.0
Apoptosis regulator Bcl-W,4.0,37.0,982.0,47.0,7.0,60.0,397.0,1000.0,927.0,440.0,330.0
Aldo-keto-reductase family 1 member C3,901.0,11.0,652.0,127.0,575.0,895.0,466.0,317.0,176.0,951.0,398.0
Fibroblast activation protein alpha,805.0,679.0,801.0,950.0,602.0,85.0,630.0,892.0,391.0,187.0,943.0
"Indoleamine 2,3-dioxygenase",415.0,692.0,913.0,774.0,926.0,604.0,862.0,159.0,114.0,809.0,171.0
Malonyl-CoA decarboxylase,167.0,436.0,319.0,992.0,492.0,814.0,863.0,142.0,489.0,949.0,933.0
Isoprenylcysteine carboxyl methyltransferase,620.0,529.0,504.0,756.0,572.0,650.0,133.0,667.0,857.0,667.0,19.0
Serine/threonine-protein kinase Aurora-A,1000.0,248.0,187.0,115.0,243.0,344.0,422.0,964.0,38.0,435.0,793.0
C3a anaphylatoxin chemotactic receptor,115.0,865.0,197.0,812.0,876.0,486.0,580.0,49.0,958.0,636.0,128.0
Vesicular acetylcholine transporter,59.0,937.0,445.0,996.0,910.0,697.0,631.0,34.0,400.0,130.0,358.0
Geranylgeranyl pyrophosphate synthetase,318.0,588.0,682.0,997.0,7.0,698.0,973.0,853.0,600.0,52.0,1000.0
Neuropeptide Y receptor type 1,404.0,324.0,81.0,38.0,57.0,802.0,258.0,824.0,741.0,928.0,417.0
Carbonic anhydrase VA,409.0,892.0,636.0,978.0,563.0,149.0,705.0,580.0,368.0,397.0,455.0
Endothelin-converting enzyme 1,17.0,415.0,258.0,579.0,821.0,777.0,522.0,818.0,958.0,767.0,979.0
Orexin receptor 2,567.0,887.0,382.0,63.0,741.0,318.0,199.0,381.0,754.0,53.0,20.0
Dipeptidyl peptidase IX,4.0,420.0,630.0,671.0,998.0,331.0,4.0,59.0,295.0,169.0,0.0
Vanilloid receptor,987.0,916.0,102.0,7.0,925.0,696.0,153.0,39.0,526.0,508.0,167.0
Caspase-1,150.0,201.0,903.0,839.0,532.0,872.0,924.0,805.0,51.0,685.0,1000.0
"Nitric-oxide synthase, endothelial",831.0,504.0,30.0,329.0,672.0,472.0,500.0,46.0,956.0,775.0,935.0
Dual specificity phosphatase Cdc25B,383.0,328.0,713.0,904.0,28.0,440.0,724.0,816.0,217.0,647.0,654.0
P2X purinoceptor 7,973.0,604.0,577.0,681.0,32.0,252.0,885.0,463.0,244.0,355.0,593.0
Serine/threonine-protein kinase AKT3,998.0,886.0,970.0,48.0,465.0,274.0,380.0,9.0,3.0,246.0,247.0
Beta-secretase 1,2.0,193.0,787.0,986.0,0.0,515.0,985.0,1000.0,801.0,542.0,987.0
Acetyl-CoA carboxylase 2,931.0,397.0,147.0,661.0,913.0,883.0,606.0,2.0,430.0,908.0,942.0
L-lactate dehydrogenase A chain,3.0,296.0,531.0,788.0,612.0,529.0,982.0,947.0,157.0,359.0,960.0
C-X3-C chemokine receptor 1,220.0,589.0,760.0,0.0,1000.0,116.0,0.0,82.0,684.0,219.0,0.0
Eukaryotic translation initation factor,6.0,637.0,430.0,356.0,1000.0,884.0,43.0,0.0,981.0,744.0,525.0
Apoptosis regulator Bcl-2,999.0,720.0,22.0,35.0,0.0,425.0,944.0,827.0,957.0,845.0,847.0
Cytochrome P450 1B1,819.0,108.0,412.0,258.0,16.0,156.0,892.0,998.0,75.0,670.0,956.0
Tyrosine-protein kinase receptor UFO,0.0,177.0,862.0,737.0,19.0,525.0,491.0,994.0,528.0,149.0,619.0
Neurotrophic tyrosine kinase receptor type 2,311.0,323.0,929.0,988.0,979.0,389.0,106.0,106.0,652.0,625.0,41.0
Mitogen-activated protein kinase kinase kinase 8,171.0,914.0,735.0,920.0,94.0,796.0,680.0,725.0,684.0,117.0,830.0
Low molecular weight phosphotyrosine protein phosphatase,16.0,728.0,750.0,329.0,942.0,703.0,35.0,278.0,401.0,434.0,12.0
Casein kinase I epsilon,956.0,202.0,570.0,46.0,19.0,656.0,149.0,992.0,233.0,290.0,315.0
L-lactate dehydrogenase B chain,709.0,72.0,104.0,92.0,11.0,828.0,777.0,993.0,879.0,981.0,995.0
S-methyl-5-thioadenosine phosphorylase,537.0,417.0,107.0,157.0,1000.0,192.0,518.0,3.0,598.0,561.0,49.0
Proto-oncogene c-JUN,864.0,894.0,54.0,965.0,987.0,806.0,306.0,0.0,62.0,802.0,398.0
Sodium/glucose cotransporter 1,996.0,379.0,135.0,100.0,879.0,33.0,496.0,197.0,16.0,813.0,209.0
Transketolase,282.0,164.0,998.0,703.0,3.0,550.0,905.0,1000.0,894.0,183.0,832.0
Serine/threonine-protein kinase RIPK2,1000.0,924.0,421.0,200.0,143.0,896.0,751.0,432.0,688.0,526.0,758.0
p53-binding protein Mdm-2,0.0,182.0,739.0,979.0,4.0,939.0,206.0,1000.0,897.0,771.0,453.0
Serine-protein kinase ATR,991.0,156.0,505.0,166.0,25.0,106.0,609.0,995.0,831.0,110.0,221.0
ADAM10,272.0,679.0,473.0,66.0,1000.0,166.0,307.0,1.0,101.0,161.0,352.0
Endoplasmic reticulum aminopeptidase 2,989.0,396.0,240.0,440.0,374.0,351.0,665.0,847.0,273.0,751.0,282.0
G protein-coupled receptor 44,247.0,873.0,688.0,663.0,994.0,304.0,391.0,0.0,140.0,596.0,885.0
Endothelial lipase,600.0,205.0,388.0,163.0,776.0,487.0,327.0,878.0,21.0,406.0,128.0
Histone deacetylase 10,5.0,119.0,861.0,999.0,9.0,326.0,603.0,1000.0,775.0,346.0,88.0
GABA receptor alpha-5 subunit,277.0,869.0,488.0,990.0,83.0,935.0,804.0,341.0,954.0,723.0,967.0
Orexin receptor 1,29.0,144.0,924.0,296.0,921.0,352.0,752.0,235.0,107.0,907.0,670.0
Discoidin domain-containing receptor 2,997.0,567.0,11.0,3.0,868.0,562.0,685.0,74.0,779.0,243.0,477.0
Metabotropic glutamate receptor 2,513.0,767.0,379.0,65.0,303.0,434.0,351.0,543.0,992.0,442.0,714.0
Cytochrome P450 26A1,42.0,202.0,982.0,956.0,49.0,855.0,779.0,904.0,102.0,663.0,863.0
Serine/threonine-protein kinase B-raf,817.0,811.0,230.0,254.0,364.0,135.0,123.0,468.0,729.0,121.0,7.0
Ephrin type-B receptor 4,0.0,583.0,691.0,991.0,649.0,815.0,15.0,505.0,843.0,98.0,212.0
Neuropilin-1,1000.0,777.0,65.0,282.0,548.0,871.0,815.0,13.0,739.0,255.0,853.0
dUTP pyrophosphatase,693.0,372.0,410.0,191.0,226.0,570.0,100.0,976.0,929.0,291.0,726.0
Serine/threonine-protein kinase ILK-1,76.0,54.0,738.0,630.0,584.0,327.0,977.0,491.0,81.0,990.0,985.0
Tyrosine-protein kinase BTK,694.0,609.0,632.0,453.0,920.0,342.0,481.0,76.0,209.0,841.0,18.0
Serine/threonine-protein kinase TNNI3K,343.0,243.0,490.0,692.0,231.0,164.0,733.0,743.0,53.0,266.0,907.0
Cytochrome P450 2A6,400.0,721.0,271.0,0.0,653.0,44.0,147.0,796.0,515.0,157.0,3.0
Mitogen-activated protein kinase kinase kinase 5,994.0,256.0,158.0,18.0,995.0,862.0,592.0,9.0,268.0,680.0,482.0
Tyrosine-protein kinase receptor TYRO3,979.0,727.0,989.0,914.0,72.0,29.0,679.0,791.0,241.0,109.0,198.0
Epithelial discoidin domain-containing receptor 1,777.0,26.0,896.0,704.0,275.0,39.0,282.0,935.0,385.0,809.0,322.0
Proto-oncogene tyrosine-protein kinase MER,72.0,535.0,705.0,483.0,831.0,962.0,260.0,35.0,284.0,946.0,535.0
Baculoviral IAP repeat-containing protein 3,428.0,294.0,50.0,787.0,963.0,620.0,327.0,377.0,760.0,276.0,397.0
Poly [ADP-ribose] polymerase 2,0.0,25.0,937.0,768.0,0.0,682.0,684.0,1000.0,802.0,746.0,904.0
P-selectin,347.0,999.0,817.0,769.0,474.0,374.0,188.0,18.0,220.0,703.0,979.0
ATP-binding cassette sub-family G member 2,1000.0,994.0,22.0,1.0,562.0,920.0,915.0,1.0,430.0,263.0,975.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,1000.0,919.0,544.0,0.0,966.0,136.0,701.0,0.0,540.0,23.0,996.0
Serine/threonine-protein kinase PIM3,19.0,40.0,461.0,424.0,999.0,339.0,340.0,15.0,454.0,968.0,174.0
G-protein coupled bile acid receptor 1,528.0,494.0,94.0,984.0,1.0,351.0,989.0,994.0,880.0,891.0,955.0
Metastin receptor,552.0,766.0,152.0,994.0,199.0,614.0,920.0,302.0,162.0,439.0,912.0
Cell division cycle 7-related protein kinase,689.0,77.0,606.0,271.0,611.0,560.0,193.0,894.0,416.0,485.0,64.0
Sodium channel protein type X alpha subunit,27.0,520.0,310.0,973.0,510.0,675.0,17.0,773.0,997.0,18.0,8.0
Baculoviral IAP repeat-containing protein 2,637.0,891.0,947.0,554.0,152.0,598.0,675.0,996.0,74.0,23.0,33.0
Receptor-interacting serine/threonine-protein kinase 1,6.0,983.0,61.0,578.0,378.0,738.0,116.0,403.0,655.0,458.0,69.0
Protein tyrosine kinase 2 beta,1000.0,542.0,207.0,16.0,377.0,443.0,438.0,61.0,599.0,874.0,631.0
Perforin-1,264.0,57.0,490.0,685.0,1.0,922.0,934.0,921.0,168.0,846.0,999.0
D-amino-acid oxidase,5.0,160.0,896.0,356.0,942.0,391.0,426.0,271.0,385.0,941.0,241.0
Serine/threonine-protein kinase WEE1,67.0,551.0,923.0,727.0,382.0,19.0,214.0,999.0,745.0,13.0,16.0
Histone acetyltransferase PCAF,139.0,594.0,936.0,885.0,949.0,525.0,666.0,528.0,327.0,91.0,440.0
Secreted frizzled-related protein 1,983.0,368.0,192.0,5.0,471.0,753.0,645.0,193.0,854.0,912.0,997.0
Transient receptor potential cation channel subfamily V member 3,993.0,689.0,133.0,2.0,85.0,222.0,62.0,401.0,962.0,60.0,28.0
Protein-arginine N-methyltransferase 1,118.0,895.0,437.0,999.0,966.0,614.0,100.0,115.0,467.0,246.0,1.0
Nuclear factor NF-kappa-B p65 subunit,997.0,57.0,162.0,425.0,786.0,751.0,737.0,138.0,186.0,933.0,983.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,728.0,692.0,499.0,359.0,845.0,654.0,983.0,80.0,287.0,898.0,1000.0
Acyl-CoA desaturase,0.0,387.0,978.0,999.0,7.0,187.0,145.0,1000.0,806.0,20.0,6.0
Proto-oncogene tyrosine-protein kinase ROS,1000.0,629.0,582.0,54.0,355.0,386.0,396.0,79.0,20.0,758.0,334.0
Lysyl-tRNA synthetase,100.0,571.0,12.0,298.0,980.0,725.0,299.0,8.0,961.0,817.0,455.0
DNA-(apurinic or apyrimidinic site) lyase,11.0,945.0,774.0,1000.0,484.0,358.0,688.0,58.0,105.0,494.0,905.0
Glucose-dependent insulinotropic receptor,332.0,137.0,117.0,60.0,35.0,887.0,651.0,976.0,839.0,695.0,806.0
Prostaglandin E synthase,593.0,295.0,904.0,858.0,123.0,247.0,561.0,991.0,39.0,223.0,212.0
G protein-coupled receptor kinase 5,4.0,102.0,733.0,289.0,984.0,205.0,543.0,531.0,80.0,277.0,469.0
Egl nine homolog 1,327.0,617.0,243.0,243.0,996.0,385.0,5.0,14.0,575.0,580.0,5.0
Elongation of very long chain fatty acids protein 6,0.0,89.0,745.0,986.0,896.0,736.0,815.0,860.0,862.0,673.0,599.0
Glucagon,993.0,987.0,95.0,161.0,370.0,947.0,980.0,42.0,353.0,471.0,997.0
CREB-binding protein,993.0,973.0,154.0,13.0,29.0,589.0,812.0,362.0,926.0,397.0,984.0
Mitogen-activated protein kinase kinase kinase 7,994.0,994.0,259.0,573.0,258.0,193.0,740.0,73.0,52.0,509.0,591.0
"Interferon-induced, double-stranded RNA-activated protein kinase",87.0,551.0,706.0,974.0,484.0,871.0,808.0,245.0,723.0,238.0,901.0
Aldo-keto reductase family 1 member C2,962.0,782.0,190.0,319.0,98.0,828.0,705.0,383.0,853.0,572.0,584.0
Trace amine-associated receptor 1,21.0,364.0,804.0,994.0,154.0,301.0,379.0,791.0,578.0,153.0,560.0
Nuclear receptor ROR-alpha,915.0,758.0,135.0,32.0,998.0,636.0,11.0,9.0,622.0,215.0,13.0
Heat shock factor protein 1,0.0,157.0,699.0,994.0,767.0,902.0,14.0,892.0,630.0,422.0,6.0
Hematopoietic prostaglandin D synthase,693.0,563.0,702.0,79.0,157.0,317.0,15.0,818.0,818.0,76.0,0.0
Aldo-keto reductase family 1 member C1,527.0,44.0,291.0,55.0,529.0,621.0,561.0,678.0,692.0,934.0,992.0
Bifunctional protein NCOAT,480.0,554.0,350.0,121.0,386.0,221.0,489.0,590.0,690.0,859.0,369.0
LIM domain kinase 2,989.0,484.0,968.0,617.0,409.0,254.0,829.0,719.0,58.0,591.0,541.0
Serine/threonine-protein kinase PLK2,974.0,166.0,670.0,555.0,621.0,210.0,976.0,357.0,130.0,617.0,930.0
Neuropeptide FF receptor 1,841.0,553.0,600.0,903.0,0.0,725.0,939.0,1000.0,194.0,575.0,789.0
Neuropeptide FF receptor 2,272.0,734.0,665.0,519.0,162.0,88.0,37.0,769.0,652.0,140.0,23.0
IgG receptor FcRn large subunit p51,1.0,513.0,334.0,134.0,1000.0,510.0,11.0,1.0,915.0,507.0,276.0
Smoothened homolog,880.0,25.0,757.0,97.0,902.0,174.0,994.0,38.0,6.0,896.0,997.0
Aldo-keto reductase family 1 member B10,938.0,419.0,8.0,5.0,992.0,894.0,552.0,22.0,977.0,902.0,865.0
Serine/threonine-protein kinase 33,428.0,3.0,786.0,293.0,0.0,205.0,496.0,1000.0,583.0,693.0,117.0
Transient receptor potential cation channel subfamily A member 1,117.0,382.0,992.0,988.0,777.0,695.0,211.0,800.0,0.0,218.0,1.0
Diacylglycerol O-acyltransferase 1,1000.0,729.0,13.0,0.0,5.0,829.0,992.0,992.0,976.0,306.0,999.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",0.0,565.0,580.0,122.0,999.0,133.0,13.0,159.0,955.0,251.0,338.0
Lysine-specific histone demethylase 1,934.0,987.0,289.0,438.0,976.0,803.0,32.0,0.0,595.0,508.0,293.0
Alpha-synuclein,111.0,341.0,788.0,991.0,184.0,439.0,973.0,773.0,292.0,550.0,993.0
Tankyrase-2,5.0,953.0,382.0,999.0,390.0,531.0,530.0,783.0,780.0,159.0,25.0
Tankyrase-1,522.0,916.0,374.0,983.0,0.0,754.0,371.0,902.0,963.0,271.0,283.0
Mitogen-activated protein kinase kinase kinase kinase 4,844.0,18.0,565.0,455.0,129.0,67.0,849.0,996.0,119.0,139.0,599.0
Lysine-specific demethylase 4C,575.0,139.0,449.0,61.0,944.0,505.0,188.0,81.0,311.0,353.0,242.0
