,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Peroxisome proliferator-activated receptor delta,55.0,3.0,512.0,611.0,245.0,771.0,227.0,952.0,153.0,946.0,71.0
Serine/threonine-protein kinase 10,775.0,752.0,814.0,14.0,992.0,874.0,84.0,4.0,130.0,966.0,208.0
Dual specificity protein kinase TTK,919.0,294.0,174.0,431.0,240.0,467.0,706.0,976.0,348.0,122.0,119.0
Coagulation factor VII,394.0,803.0,239.0,785.0,241.0,425.0,174.0,432.0,629.0,159.0,811.0
PI3-kinase p110-alpha subunit,489.0,136.0,288.0,923.0,150.0,198.0,814.0,946.0,849.0,178.0,944.0
Tyrosine-protein kinase ABL2,503.0,597.0,942.0,680.0,749.0,88.0,542.0,522.0,673.0,448.0,583.0
C-C chemokine receptor type 2,64.0,790.0,150.0,803.0,751.0,554.0,784.0,297.0,758.0,222.0,607.0
"Glutamate receptor ionotropic, AMPA 2",415.0,86.0,685.0,823.0,171.0,933.0,286.0,610.0,683.0,222.0,610.0
Neuropeptide Y receptor type 2,824.0,158.0,300.0,26.0,862.0,373.0,854.0,496.0,221.0,229.0,227.0
HMG-CoA reductase,922.0,975.0,977.0,534.0,517.0,10.0,762.0,56.0,719.0,929.0,626.0
Signal transducer and activator of transcription 3,26.0,694.0,397.0,381.0,639.0,961.0,218.0,272.0,514.0,706.0,626.0
Interleukin-8 receptor A,197.0,817.0,131.0,965.0,31.0,234.0,446.0,988.0,920.0,154.0,567.0
Cyclin-dependent kinase 5,198.0,56.0,142.0,53.0,174.0,949.0,734.0,997.0,70.0,356.0,734.0
MAP kinase ERK2,900.0,950.0,791.0,78.0,176.0,548.0,209.0,473.0,13.0,656.0,309.0
Cystic fibrosis transmembrane conductance regulator,181.0,642.0,944.0,982.0,899.0,688.0,57.0,5.0,856.0,817.0,971.0
Chymase,259.0,122.0,597.0,408.0,902.0,253.0,948.0,66.0,966.0,157.0,771.0
Casein kinase II alpha (prime),334.0,789.0,754.0,667.0,748.0,316.0,556.0,750.0,623.0,57.0,323.0
Cathepsin B,934.0,160.0,571.0,69.0,309.0,334.0,436.0,684.0,419.0,952.0,52.0
Matrix metalloproteinase 7,989.0,981.0,666.0,44.0,950.0,390.0,183.0,6.0,146.0,994.0,91.0
Bombesin receptor subtype-3,516.0,875.0,449.0,598.0,342.0,290.0,490.0,73.0,284.0,222.0,662.0
LXR-beta,32.0,560.0,402.0,968.0,205.0,590.0,520.0,992.0,795.0,17.0,713.0
Neurotensin receptor 1,534.0,255.0,457.0,834.0,484.0,246.0,653.0,615.0,808.0,338.0,140.0
Tyrosine-protein kinase TIE-2,941.0,23.0,8.0,428.0,481.0,534.0,844.0,775.0,546.0,804.0,107.0
Fibroblast growth factor receptor 2,80.0,10.0,160.0,998.0,179.0,142.0,805.0,967.0,859.0,288.0,990.0
Histone deacetylase 9,774.0,47.0,699.0,35.0,910.0,287.0,518.0,291.0,313.0,851.0,105.0
Fatty acid synthase,395.0,620.0,553.0,656.0,174.0,426.0,241.0,942.0,431.0,46.0,518.0
c-Jun N-terminal kinase 2,678.0,238.0,805.0,338.0,931.0,559.0,837.0,241.0,664.0,318.0,224.0
Sodium channel protein type II alpha subunit,836.0,998.0,543.0,397.0,525.0,263.0,242.0,113.0,170.0,914.0,116.0
Monoglyceride lipase,545.0,779.0,723.0,525.0,677.0,606.0,692.0,90.0,43.0,811.0,917.0
Inhibitor of apoptosis protein 3,373.0,592.0,930.0,0.0,714.0,974.0,335.0,11.0,850.0,625.0,344.0
Serine/threonine-protein kinase 2,725.0,179.0,872.0,30.0,255.0,858.0,192.0,16.0,591.0,986.0,644.0
Dual specificity protein kinase CLK4,328.0,53.0,62.0,964.0,238.0,849.0,360.0,999.0,659.0,135.0,79.0
MAP kinase signal-integrating kinase 2,856.0,81.0,253.0,50.0,68.0,174.0,438.0,868.0,197.0,694.0,591.0
Proteasome component C5,121.0,934.0,164.0,982.0,832.0,894.0,384.0,29.0,384.0,931.0,827.0
Tyrosine-protein kinase FRK,265.0,865.0,886.0,915.0,197.0,369.0,609.0,476.0,731.0,259.0,961.0
Dual specificty protein kinase CLK1,358.0,927.0,57.0,987.0,882.0,198.0,129.0,128.0,453.0,211.0,467.0
Dual specificity protein kinase CLK2,315.0,388.0,618.0,710.0,336.0,194.0,276.0,823.0,531.0,172.0,572.0
Lipoxin A4 receptor,882.0,537.0,102.0,13.0,364.0,944.0,985.0,988.0,714.0,584.0,64.0
Estradiol 17-beta-dehydrogenase 3,552.0,270.0,835.0,172.0,827.0,131.0,894.0,726.0,699.0,463.0,145.0
11-beta-hydroxysteroid dehydrogenase 1,801.0,277.0,789.0,463.0,545.0,232.0,558.0,944.0,3.0,156.0,599.0
Ribosomal protein S6 kinase alpha 5,326.0,613.0,268.0,805.0,881.0,809.0,183.0,37.0,436.0,709.0,158.0
ALK tyrosine kinase receptor,477.0,39.0,434.0,38.0,364.0,384.0,463.0,783.0,702.0,515.0,170.0
Hypoxia-inducible factor 1 alpha,268.0,89.0,787.0,202.0,313.0,965.0,639.0,477.0,417.0,468.0,887.0
TGF-beta receptor type II,629.0,759.0,476.0,180.0,272.0,875.0,375.0,187.0,47.0,812.0,838.0
Serine/threonine-protein kinase AKT,221.0,947.0,186.0,739.0,227.0,826.0,231.0,47.0,964.0,798.0,918.0
Sodium channel protein type IX alpha subunit,28.0,273.0,116.0,400.0,763.0,737.0,267.0,218.0,803.0,427.0,742.0
P-glycoprotein 1,575.0,171.0,429.0,647.0,648.0,395.0,198.0,930.0,320.0,816.0,20.0
Heat shock protein HSP 90-beta,200.0,837.0,119.0,885.0,63.0,260.0,575.0,999.0,630.0,12.0,551.0
Calcium-activated potassium channel subunit alpha-1,440.0,419.0,527.0,560.0,709.0,792.0,417.0,135.0,285.0,907.0,504.0
Intermediate conductance calcium-activated potassium channel protein 4,612.0,858.0,621.0,706.0,309.0,615.0,287.0,15.0,504.0,774.0,975.0
Voltage-gated potassium channel subunit Kv1.5,957.0,642.0,739.0,23.0,732.0,631.0,544.0,6.0,667.0,991.0,81.0
Bradykinin B1 receptor,369.0,979.0,201.0,557.0,105.0,298.0,406.0,789.0,855.0,59.0,714.0
Purinergic receptor P2Y1,772.0,691.0,949.0,113.0,335.0,359.0,404.0,99.0,230.0,973.0,199.0
Sphingosine 1-phosphate receptor Edg-1,151.0,0.0,900.0,524.0,127.0,330.0,406.0,1000.0,897.0,52.0,73.0
Purine nucleoside phosphorylase,172.0,507.0,474.0,438.0,999.0,489.0,375.0,3.0,706.0,836.0,380.0
Serine/threonine-protein kinase GAK,923.0,928.0,388.0,996.0,19.0,38.0,715.0,991.0,211.0,71.0,831.0
Induced myeloid leukemia cell differentiation protein Mcl-1,478.0,455.0,959.0,891.0,585.0,138.0,466.0,80.0,490.0,67.0,966.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,870.0,669.0,364.0,789.0,698.0,126.0,464.0,150.0,576.0,606.0,278.0
Gastric inhibitory polypeptide receptor,432.0,55.0,32.0,54.0,698.0,994.0,90.0,252.0,28.0,1000.0,115.0
Matrix metalloproteinase 12,927.0,192.0,433.0,174.0,798.0,89.0,668.0,166.0,78.0,975.0,496.0
Sphingosine kinase 1,659.0,40.0,82.0,501.0,462.0,958.0,469.0,600.0,434.0,426.0,104.0
Phosphodiesterase 8B,727.0,984.0,977.0,824.0,311.0,7.0,505.0,724.0,915.0,154.0,321.0
Phosphodiesterase 10A,679.0,364.0,461.0,256.0,791.0,458.0,335.0,396.0,579.0,92.0,604.0
Free fatty acid receptor 1,436.0,115.0,594.0,193.0,27.0,957.0,848.0,989.0,428.0,129.0,702.0
Prostanoid DP receptor,26.0,846.0,147.0,901.0,583.0,803.0,957.0,995.0,477.0,0.0,799.0
Neurokinin 3 receptor,107.0,690.0,421.0,573.0,841.0,130.0,857.0,349.0,719.0,259.0,731.0
TGF-beta receptor type I,132.0,930.0,357.0,931.0,424.0,855.0,79.0,371.0,520.0,680.0,886.0
C-X-C chemokine receptor type 3,959.0,561.0,512.0,251.0,71.0,195.0,639.0,653.0,144.0,719.0,554.0
Vitamin K-dependent protein C,802.0,162.0,51.0,475.0,580.0,791.0,850.0,890.0,167.0,835.0,241.0
Tyrosine-protein kinase FGR,57.0,139.0,886.0,341.0,337.0,778.0,100.0,148.0,912.0,964.0,495.0
NAD-dependent deacetylase sirtuin 3,870.0,981.0,799.0,89.0,987.0,332.0,558.0,0.0,292.0,598.0,384.0
NAD-dependent deacetylase sirtuin 2,154.0,845.0,869.0,441.0,709.0,778.0,426.0,79.0,617.0,385.0,835.0
Acyl coenzyme A:cholesterol acyltransferase 2,713.0,7.0,200.0,38.0,920.0,704.0,379.0,91.0,668.0,895.0,100.0
Voltage-gated N-type calcium channel alpha-1B subunit,958.0,815.0,936.0,808.0,60.0,1.0,592.0,707.0,977.0,115.0,356.0
"Nitric oxide synthase, inducible",364.0,573.0,526.0,556.0,806.0,516.0,828.0,632.0,639.0,436.0,575.0
Serine/threonine-protein kinase PAK 4,138.0,61.0,7.0,676.0,450.0,862.0,93.0,976.0,85.0,802.0,88.0
Ribosomal protein S6 kinase 1,989.0,181.0,947.0,162.0,192.0,481.0,140.0,71.0,115.0,995.0,574.0
NAD-dependent deacetylase sirtuin 1,835.0,495.0,310.0,974.0,642.0,578.0,432.0,107.0,230.0,463.0,485.0
Glutaminyl-peptide cyclotransferase,280.0,368.0,729.0,546.0,930.0,150.0,924.0,24.0,896.0,591.0,520.0
Serine/threonine-protein kinase PIM2,148.0,958.0,976.0,830.0,39.0,528.0,414.0,53.0,983.0,535.0,930.0
TRAF2- and NCK-interacting kinase,210.0,735.0,490.0,308.0,629.0,856.0,123.0,69.0,507.0,992.0,752.0
Coagulation factor XIII,332.0,415.0,13.0,516.0,56.0,981.0,487.0,1000.0,130.0,80.0,103.0
5-lipoxygenase activating protein,547.0,20.0,28.0,330.0,276.0,795.0,116.0,956.0,366.0,859.0,589.0
Neuropeptide Y receptor type 5,213.0,779.0,884.0,199.0,636.0,649.0,514.0,14.0,630.0,745.0,738.0
Kinesin-like protein 1,795.0,431.0,949.0,360.0,603.0,82.0,967.0,487.0,613.0,65.0,115.0
Matrix metalloproteinase 8,764.0,992.0,614.0,899.0,153.0,1.0,978.0,979.0,697.0,0.0,860.0
C-C chemokine receptor type 8,516.0,567.0,459.0,1.0,277.0,962.0,137.0,959.0,62.0,168.0,157.0
Tyrosine kinase non-receptor protein 2,304.0,644.0,708.0,989.0,239.0,91.0,402.0,405.0,313.0,267.0,944.0
Serine/threonine-protein kinase PAK 1,922.0,358.0,625.0,220.0,974.0,53.0,691.0,311.0,356.0,182.0,31.0
Tyrosine-protein kinase BRK,69.0,240.0,130.0,125.0,778.0,945.0,929.0,902.0,746.0,248.0,709.0
Melanocortin receptor 5,886.0,87.0,387.0,70.0,135.0,845.0,611.0,997.0,94.0,774.0,216.0
Ghrelin receptor,116.0,950.0,385.0,970.0,687.0,389.0,166.0,2.0,927.0,884.0,746.0
Phenylethanolamine N-methyltransferase,319.0,206.0,539.0,332.0,863.0,785.0,601.0,167.0,532.0,59.0,704.0
Leukotriene A4 hydrolase,127.0,321.0,52.0,929.0,959.0,925.0,201.0,255.0,846.0,979.0,470.0
Apoptosis regulator Bcl-X,565.0,100.0,338.0,142.0,83.0,955.0,553.0,785.0,596.0,862.0,519.0
Serine/threonine-protein kinase Chk1,85.0,160.0,409.0,1000.0,195.0,7.0,857.0,904.0,905.0,19.0,889.0
Voltage-gated potassium channel subunit Kv1.3,706.0,717.0,827.0,535.0,827.0,284.0,155.0,201.0,198.0,612.0,358.0
Voltage-gated T-type calcium channel alpha-1G subunit,945.0,113.0,808.0,421.0,528.0,117.0,780.0,258.0,724.0,940.0,117.0
Melanocortin receptor 3,604.0,600.0,60.0,214.0,783.0,891.0,439.0,435.0,119.0,753.0,263.0
Dipeptidyl peptidase VIII,786.0,867.0,193.0,121.0,669.0,357.0,367.0,183.0,417.0,382.0,619.0
Lymphocyte differentiation antigen CD38,703.0,83.0,959.0,839.0,266.0,83.0,607.0,726.0,918.0,119.0,748.0
Proteasome Macropain subunit MB1,883.0,605.0,964.0,245.0,594.0,586.0,585.0,819.0,9.0,385.0,64.0
Apoptosis regulator Bcl-W,217.0,539.0,13.0,253.0,523.0,897.0,672.0,995.0,338.0,164.0,95.0
Aldo-keto-reductase family 1 member C3,209.0,599.0,392.0,55.0,393.0,630.0,19.0,14.0,393.0,992.0,400.0
Fibroblast activation protein alpha,514.0,894.0,739.0,832.0,460.0,25.0,793.0,792.0,689.0,39.0,185.0
"Indoleamine 2,3-dioxygenase",613.0,105.0,665.0,288.0,619.0,983.0,96.0,48.0,228.0,1000.0,239.0
Malonyl-CoA decarboxylase,32.0,236.0,637.0,801.0,353.0,869.0,629.0,781.0,963.0,233.0,984.0
Isoprenylcysteine carboxyl methyltransferase,673.0,440.0,151.0,200.0,69.0,755.0,774.0,996.0,156.0,24.0,756.0
Serine/threonine-protein kinase Aurora-A,835.0,679.0,667.0,53.0,382.0,700.0,605.0,242.0,116.0,291.0,539.0
C3a anaphylatoxin chemotactic receptor,165.0,977.0,658.0,531.0,716.0,346.0,513.0,25.0,522.0,420.0,814.0
Vesicular acetylcholine transporter,604.0,813.0,387.0,795.0,955.0,80.0,687.0,3.0,557.0,977.0,747.0
Geranylgeranyl pyrophosphate synthetase,424.0,76.0,382.0,821.0,6.0,547.0,186.0,1000.0,663.0,22.0,422.0
Neuropeptide Y receptor type 1,71.0,436.0,128.0,965.0,227.0,585.0,534.0,979.0,673.0,23.0,434.0
Carbonic anhydrase VA,523.0,963.0,875.0,891.0,170.0,650.0,79.0,225.0,789.0,321.0,744.0
Endothelin-converting enzyme 1,765.0,643.0,855.0,42.0,940.0,307.0,691.0,345.0,33.0,340.0,524.0
Orexin receptor 2,888.0,5.0,338.0,483.0,867.0,21.0,899.0,585.0,654.0,608.0,459.0
Dipeptidyl peptidase IX,487.0,259.0,901.0,524.0,191.0,515.0,887.0,998.0,808.0,17.0,749.0
Vanilloid receptor,511.0,349.0,7.0,767.0,743.0,699.0,531.0,50.0,360.0,929.0,249.0
Caspase-1,91.0,177.0,214.0,981.0,306.0,393.0,420.0,875.0,705.0,85.0,991.0
"Nitric-oxide synthase, endothelial",802.0,103.0,844.0,525.0,137.0,86.0,943.0,887.0,848.0,790.0,435.0
Dual specificity phosphatase Cdc25B,275.0,843.0,790.0,563.0,865.0,528.0,398.0,10.0,774.0,224.0,574.0
P2X purinoceptor 7,614.0,325.0,513.0,163.0,701.0,939.0,188.0,569.0,392.0,987.0,11.0
Serine/threonine-protein kinase AKT3,624.0,797.0,260.0,49.0,429.0,890.0,228.0,809.0,78.0,615.0,22.0
Beta-secretase 1,565.0,483.0,233.0,25.0,346.0,632.0,306.0,946.0,737.0,715.0,44.0
Acetyl-CoA carboxylase 2,976.0,745.0,940.0,186.0,13.0,551.0,271.0,482.0,5.0,149.0,949.0
L-lactate dehydrogenase A chain,947.0,529.0,831.0,337.0,753.0,17.0,958.0,31.0,245.0,686.0,290.0
C-X3-C chemokine receptor 1,32.0,617.0,573.0,616.0,766.0,949.0,47.0,12.0,598.0,991.0,837.0
Eukaryotic translation initation factor,441.0,604.0,887.0,386.0,504.0,216.0,436.0,24.0,707.0,889.0,808.0
Apoptosis regulator Bcl-2,303.0,657.0,40.0,890.0,20.0,956.0,156.0,966.0,638.0,854.0,373.0
Cytochrome P450 1B1,3.0,782.0,122.0,968.0,973.0,266.0,978.0,968.0,913.0,0.0,827.0
Tyrosine-protein kinase receptor UFO,928.0,854.0,951.0,866.0,568.0,3.0,765.0,271.0,910.0,178.0,667.0
Neurotrophic tyrosine kinase receptor type 2,906.0,877.0,917.0,231.0,888.0,126.0,656.0,35.0,217.0,672.0,306.0
Mitogen-activated protein kinase kinase kinase 8,423.0,67.0,37.0,406.0,72.0,893.0,234.0,989.0,754.0,27.0,612.0
Low molecular weight phosphotyrosine protein phosphatase,495.0,944.0,461.0,18.0,608.0,656.0,138.0,29.0,65.0,949.0,686.0
Casein kinase I epsilon,940.0,81.0,319.0,183.0,293.0,598.0,813.0,747.0,142.0,456.0,269.0
L-lactate dehydrogenase B chain,427.0,730.0,920.0,358.0,18.0,556.0,533.0,993.0,212.0,284.0,582.0
S-methyl-5-thioadenosine phosphorylase,256.0,115.0,588.0,918.0,950.0,440.0,257.0,41.0,866.0,905.0,504.0
Proto-oncogene c-JUN,169.0,8.0,87.0,499.0,232.0,954.0,203.0,850.0,276.0,664.0,310.0
Sodium/glucose cotransporter 1,607.0,823.0,59.0,441.0,906.0,857.0,586.0,538.0,54.0,656.0,455.0
Transketolase,451.0,344.0,64.0,311.0,729.0,498.0,525.0,729.0,361.0,369.0,235.0
Serine/threonine-protein kinase RIPK2,773.0,181.0,896.0,734.0,465.0,89.0,556.0,63.0,963.0,830.0,410.0
p53-binding protein Mdm-2,906.0,959.0,945.0,581.0,899.0,14.0,641.0,8.0,581.0,789.0,157.0
Serine-protein kinase ATR,822.0,280.0,188.0,42.0,670.0,535.0,579.0,235.0,591.0,792.0,157.0
ADAM10,277.0,970.0,315.0,643.0,604.0,898.0,315.0,844.0,421.0,13.0,735.0
Endoplasmic reticulum aminopeptidase 2,355.0,137.0,731.0,490.0,251.0,947.0,616.0,756.0,721.0,537.0,612.0
G protein-coupled receptor 44,108.0,991.0,995.0,1000.0,319.0,9.0,954.0,187.0,815.0,5.0,1000.0
Endothelial lipase,619.0,637.0,660.0,381.0,833.0,366.0,73.0,0.0,492.0,967.0,463.0
Histone deacetylase 10,225.0,354.0,196.0,761.0,387.0,276.0,286.0,614.0,738.0,825.0,221.0
GABA receptor alpha-5 subunit,84.0,6.0,65.0,239.0,602.0,969.0,591.0,991.0,888.0,240.0,128.0
Orexin receptor 1,462.0,616.0,64.0,484.0,34.0,686.0,792.0,999.0,900.0,57.0,222.0
Discoidin domain-containing receptor 2,626.0,447.0,748.0,857.0,340.0,110.0,425.0,293.0,263.0,488.0,512.0
Metabotropic glutamate receptor 2,54.0,69.0,185.0,797.0,104.0,870.0,329.0,999.0,862.0,112.0,103.0
Cytochrome P450 26A1,908.0,963.0,898.0,476.0,883.0,71.0,840.0,5.0,620.0,590.0,855.0
Serine/threonine-protein kinase B-raf,782.0,549.0,177.0,0.0,346.0,997.0,40.0,282.0,4.0,997.0,164.0
Ephrin type-B receptor 4,129.0,120.0,473.0,160.0,450.0,771.0,533.0,803.0,439.0,588.0,114.0
Neuropilin-1,434.0,871.0,219.0,524.0,964.0,142.0,332.0,0.0,767.0,995.0,483.0
dUTP pyrophosphatase,869.0,950.0,774.0,171.0,595.0,433.0,866.0,790.0,42.0,19.0,104.0
Serine/threonine-protein kinase ILK-1,971.0,592.0,508.0,847.0,70.0,317.0,181.0,634.0,71.0,316.0,900.0
Tyrosine-protein kinase BTK,574.0,143.0,167.0,619.0,702.0,705.0,487.0,775.0,838.0,327.0,312.0
Serine/threonine-protein kinase TNNI3K,140.0,163.0,367.0,993.0,826.0,360.0,274.0,47.0,825.0,841.0,492.0
Cytochrome P450 2A6,922.0,987.0,784.0,342.0,358.0,107.0,914.0,241.0,96.0,44.0,963.0
Mitogen-activated protein kinase kinase kinase 5,785.0,123.0,659.0,147.0,91.0,477.0,963.0,999.0,263.0,80.0,853.0
Tyrosine-protein kinase receptor TYRO3,63.0,923.0,692.0,533.0,819.0,696.0,748.0,489.0,834.0,7.0,562.0
Epithelial discoidin domain-containing receptor 1,68.0,134.0,612.0,184.0,430.0,910.0,171.0,990.0,811.0,708.0,134.0
Proto-oncogene tyrosine-protein kinase MER,799.0,776.0,951.0,293.0,607.0,24.0,821.0,56.0,686.0,294.0,902.0
Baculoviral IAP repeat-containing protein 3,759.0,7.0,420.0,37.0,866.0,743.0,687.0,118.0,183.0,998.0,55.0
Poly [ADP-ribose] polymerase 2,853.0,766.0,666.0,798.0,618.0,12.0,854.0,46.0,305.0,395.0,842.0
P-selectin,889.0,809.0,976.0,765.0,617.0,8.0,176.0,8.0,174.0,422.0,930.0
ATP-binding cassette sub-family G member 2,861.0,690.0,545.0,729.0,389.0,257.0,76.0,34.0,721.0,893.0,171.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,139.0,938.0,372.0,988.0,63.0,608.0,108.0,799.0,774.0,300.0,481.0
Serine/threonine-protein kinase PIM3,410.0,725.0,94.0,111.0,922.0,992.0,431.0,329.0,535.0,848.0,69.0
G-protein coupled bile acid receptor 1,805.0,114.0,504.0,253.0,471.0,496.0,772.0,926.0,57.0,715.0,488.0
Metastin receptor,646.0,918.0,454.0,801.0,780.0,298.0,152.0,124.0,414.0,464.0,360.0
Cell division cycle 7-related protein kinase,825.0,852.0,732.0,36.0,671.0,184.0,753.0,87.0,237.0,205.0,819.0
Sodium channel protein type X alpha subunit,357.0,104.0,205.0,529.0,237.0,732.0,380.0,995.0,679.0,289.0,427.0
Baculoviral IAP repeat-containing protein 2,375.0,154.0,398.0,22.0,430.0,958.0,217.0,647.0,419.0,787.0,67.0
Receptor-interacting serine/threonine-protein kinase 1,324.0,955.0,782.0,486.0,453.0,453.0,798.0,360.0,140.0,167.0,771.0
Protein tyrosine kinase 2 beta,70.0,522.0,866.0,963.0,12.0,146.0,582.0,552.0,944.0,190.0,997.0
Perforin-1,174.0,48.0,161.0,721.0,465.0,207.0,517.0,962.0,986.0,813.0,119.0
D-amino-acid oxidase,662.0,922.0,465.0,16.0,877.0,987.0,435.0,1.0,853.0,998.0,406.0
Serine/threonine-protein kinase WEE1,887.0,906.0,309.0,486.0,824.0,678.0,818.0,855.0,14.0,47.0,379.0
Histone acetyltransferase PCAF,59.0,24.0,81.0,800.0,370.0,733.0,477.0,808.0,814.0,225.0,932.0
Secreted frizzled-related protein 1,494.0,127.0,530.0,583.0,51.0,936.0,132.0,896.0,599.0,946.0,31.0
Transient receptor potential cation channel subfamily V member 3,782.0,58.0,640.0,174.0,730.0,429.0,824.0,642.0,256.0,804.0,538.0
Protein-arginine N-methyltransferase 1,181.0,10.0,39.0,887.0,575.0,125.0,715.0,965.0,674.0,182.0,800.0
Nuclear factor NF-kappa-B p65 subunit,103.0,649.0,229.0,941.0,994.0,146.0,553.0,10.0,984.0,673.0,399.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,202.0,72.0,686.0,434.0,633.0,667.0,764.0,926.0,898.0,610.0,21.0
Acyl-CoA desaturase,615.0,994.0,128.0,988.0,342.0,608.0,178.0,406.0,143.0,9.0,765.0
Proto-oncogene tyrosine-protein kinase ROS,882.0,466.0,917.0,181.0,777.0,98.0,656.0,60.0,351.0,874.0,574.0
Lysyl-tRNA synthetase,765.0,282.0,316.0,306.0,278.0,939.0,428.0,933.0,112.0,149.0,508.0
DNA-(apurinic or apyrimidinic site) lyase,823.0,986.0,926.0,220.0,35.0,445.0,280.0,480.0,98.0,770.0,606.0
Glucose-dependent insulinotropic receptor,261.0,81.0,765.0,171.0,147.0,473.0,170.0,803.0,748.0,990.0,282.0
Prostaglandin E synthase,172.0,491.0,248.0,770.0,407.0,271.0,444.0,902.0,195.0,109.0,346.0
G protein-coupled receptor kinase 5,983.0,941.0,921.0,147.0,907.0,71.0,570.0,19.0,246.0,130.0,602.0
Egl nine homolog 1,730.0,391.0,427.0,691.0,64.0,72.0,841.0,925.0,910.0,433.0,462.0
Elongation of very long chain fatty acids protein 6,121.0,55.0,144.0,557.0,118.0,948.0,450.0,940.0,124.0,126.0,339.0
Glucagon,421.0,298.0,489.0,181.0,626.0,970.0,224.0,10.0,234.0,1000.0,946.0
CREB-binding protein,750.0,777.0,664.0,362.0,958.0,36.0,438.0,22.0,21.0,745.0,609.0
Mitogen-activated protein kinase kinase kinase 7,883.0,974.0,227.0,156.0,809.0,665.0,217.0,410.0,136.0,465.0,528.0
"Interferon-induced, double-stranded RNA-activated protein kinase",199.0,182.0,845.0,701.0,726.0,255.0,871.0,413.0,960.0,458.0,495.0
Aldo-keto reductase family 1 member C2,96.0,754.0,817.0,873.0,7.0,319.0,507.0,573.0,636.0,119.0,828.0
Trace amine-associated receptor 1,102.0,531.0,87.0,979.0,716.0,245.0,866.0,675.0,999.0,92.0,333.0
Nuclear receptor ROR-alpha,73.0,214.0,621.0,878.0,715.0,853.0,223.0,987.0,414.0,1.0,962.0
Heat shock factor protein 1,78.0,26.0,162.0,362.0,14.0,952.0,22.0,961.0,832.0,896.0,351.0
Hematopoietic prostaglandin D synthase,522.0,947.0,216.0,837.0,539.0,633.0,333.0,172.0,684.0,303.0,631.0
Aldo-keto reductase family 1 member C1,859.0,51.0,69.0,78.0,66.0,403.0,782.0,916.0,90.0,816.0,153.0
Bifunctional protein NCOAT,167.0,701.0,256.0,750.0,957.0,326.0,708.0,699.0,985.0,84.0,230.0
LIM domain kinase 2,706.0,939.0,856.0,775.0,339.0,358.0,757.0,48.0,150.0,272.0,970.0
Serine/threonine-protein kinase PLK2,509.0,192.0,635.0,371.0,845.0,291.0,728.0,751.0,245.0,656.0,188.0
Neuropeptide FF receptor 1,169.0,400.0,782.0,37.0,846.0,978.0,250.0,324.0,188.0,934.0,330.0
Neuropeptide FF receptor 2,122.0,278.0,306.0,324.0,119.0,882.0,198.0,961.0,520.0,21.0,639.0
IgG receptor FcRn large subunit p51,791.0,690.0,817.0,39.0,82.0,285.0,799.0,966.0,420.0,399.0,367.0
Smoothened homolog,618.0,359.0,431.0,1000.0,212.0,80.0,600.0,43.0,905.0,777.0,772.0
Aldo-keto reductase family 1 member B10,767.0,789.0,683.0,15.0,528.0,563.0,536.0,235.0,526.0,837.0,135.0
Serine/threonine-protein kinase 33,506.0,24.0,128.0,278.0,936.0,887.0,508.0,442.0,139.0,603.0,201.0
Transient receptor potential cation channel subfamily A member 1,889.0,33.0,644.0,308.0,938.0,745.0,6.0,0.0,615.0,1000.0,4.0
Diacylglycerol O-acyltransferase 1,888.0,922.0,182.0,852.0,16.0,307.0,752.0,996.0,131.0,0.0,820.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",758.0,657.0,665.0,532.0,525.0,2.0,840.0,580.0,726.0,402.0,622.0
Lysine-specific histone demethylase 1,530.0,919.0,246.0,574.0,206.0,872.0,24.0,173.0,38.0,436.0,922.0
Alpha-synuclein,28.0,616.0,84.0,937.0,609.0,903.0,683.0,828.0,817.0,220.0,787.0
Tankyrase-2,873.0,787.0,765.0,64.0,516.0,511.0,721.0,763.0,555.0,515.0,375.0
Tankyrase-1,359.0,366.0,871.0,307.0,951.0,181.0,916.0,471.0,866.0,70.0,263.0
Mitogen-activated protein kinase kinase kinase kinase 4,151.0,202.0,736.0,708.0,229.0,777.0,296.0,603.0,478.0,915.0,964.0
Lysine-specific demethylase 4C,464.0,435.0,714.0,634.0,516.0,147.0,385.0,115.0,745.0,485.0,555.0
