,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Dipeptidyl peptidase II,904.0,670.0,808.0,78.0,435.0,957.0,110.0,327.0,134.0,320.0,478.0
Peroxisome proliferator-activated receptor delta,4.0,24.0,10.0,996.0,496.0,253.0,965.0,953.0,490.0,739.0,815.0
Serine/threonine-protein kinase 10,938.0,820.0,534.0,2.0,985.0,498.0,844.0,117.0,17.0,206.0,898.0
Dual specificity protein kinase TTK,861.0,59.0,350.0,918.0,987.0,814.0,314.0,159.0,390.0,914.0,420.0
Coagulation factor VII,12.0,195.0,321.0,83.0,465.0,886.0,889.0,682.0,533.0,66.0,69.0
PI3-kinase p110-alpha subunit,52.0,354.0,200.0,981.0,209.0,208.0,526.0,926.0,957.0,692.0,320.0
Tyrosine-protein kinase ABL2,989.0,833.0,526.0,201.0,232.0,91.0,48.0,239.0,508.0,624.0,437.0
C-C chemokine receptor type 2,4.0,209.0,68.0,252.0,995.0,386.0,950.0,269.0,721.0,666.0,228.0
"Glutamate receptor ionotropic, AMPA 2",514.0,970.0,912.0,948.0,0.0,289.0,35.0,859.0,724.0,138.0,323.0
Neuropeptide Y receptor type 2,667.0,441.0,935.0,332.0,396.0,987.0,755.0,625.0,96.0,96.0,401.0
HMG-CoA reductase,143.0,429.0,471.0,525.0,462.0,300.0,572.0,467.0,759.0,235.0,856.0
Signal transducer and activator of transcription 3,909.0,406.0,671.0,149.0,303.0,798.0,571.0,276.0,505.0,363.0,282.0
Interleukin-8 receptor A,970.0,785.0,198.0,601.0,883.0,130.0,339.0,278.0,98.0,985.0,416.0
Cyclin-dependent kinase 5,311.0,685.0,513.0,946.0,444.0,248.0,246.0,805.0,597.0,953.0,646.0
MAP kinase ERK2,4.0,75.0,135.0,879.0,943.0,952.0,896.0,416.0,641.0,397.0,753.0
Cystic fibrosis transmembrane conductance regulator,984.0,739.0,139.0,12.0,341.0,62.0,474.0,75.0,494.0,530.0,756.0
Chymase,187.0,915.0,411.0,874.0,449.0,862.0,646.0,123.0,434.0,16.0,769.0
Casein kinase II alpha (prime),360.0,981.0,200.0,486.0,581.0,81.0,173.0,775.0,100.0,578.0,246.0
Cathepsin B,882.0,591.0,936.0,921.0,373.0,156.0,204.0,814.0,618.0,893.0,123.0
Matrix metalloproteinase 7,313.0,192.0,769.0,115.0,865.0,755.0,825.0,375.0,689.0,797.0,549.0
Bombesin receptor subtype-3,156.0,242.0,749.0,881.0,8.0,585.0,546.0,974.0,429.0,202.0,262.0
LXR-beta,315.0,653.0,158.0,0.0,302.0,390.0,354.0,779.0,934.0,360.0,687.0
Neurotensin receptor 1,1000.0,954.0,997.0,39.0,13.0,185.0,0.0,28.0,555.0,627.0,643.0
Tyrosine-protein kinase TIE-2,935.0,112.0,192.0,371.0,424.0,484.0,619.0,732.0,187.0,556.0,632.0
Fibroblast growth factor receptor 2,488.0,84.0,107.0,930.0,963.0,462.0,912.0,203.0,108.0,713.0,737.0
Histone deacetylase 9,990.0,917.0,902.0,2.0,915.0,789.0,287.0,24.0,45.0,610.0,222.0
Fatty acid synthase,84.0,11.0,641.0,1000.0,216.0,906.0,584.0,991.0,27.0,458.0,440.0
c-Jun N-terminal kinase 2,86.0,420.0,331.0,414.0,898.0,201.0,742.0,517.0,764.0,367.0,558.0
Sodium channel protein type II alpha subunit,622.0,739.0,239.0,284.0,212.0,190.0,492.0,259.0,634.0,40.0,833.0
Monoglyceride lipase,2.0,923.0,213.0,996.0,490.0,644.0,605.0,772.0,646.0,323.0,420.0
Inhibitor of apoptosis protein 3,646.0,413.0,909.0,326.0,642.0,451.0,628.0,353.0,825.0,844.0,281.0
Serine/threonine-protein kinase 2,834.0,212.0,489.0,908.0,184.0,800.0,831.0,986.0,18.0,85.0,916.0
Dual specificity protein kinase CLK4,1.0,155.0,81.0,993.0,670.0,427.0,657.0,297.0,858.0,550.0,250.0
MAP kinase signal-integrating kinase 2,90.0,25.0,467.0,531.0,646.0,750.0,882.0,632.0,804.0,449.0,299.0
Proteasome component C5,215.0,174.0,488.0,1.0,821.0,864.0,357.0,628.0,207.0,890.0,432.0
Tyrosine-protein kinase FRK,983.0,515.0,472.0,41.0,440.0,76.0,724.0,553.0,846.0,636.0,640.0
Dual specificty protein kinase CLK1,1000.0,999.0,1000.0,8.0,65.0,102.0,12.0,20.0,962.0,924.0,133.0
Dual specificity protein kinase CLK2,935.0,484.0,172.0,662.0,191.0,238.0,72.0,555.0,831.0,755.0,821.0
Lipoxin A4 receptor,468.0,258.0,159.0,293.0,883.0,391.0,814.0,811.0,13.0,340.0,375.0
Estradiol 17-beta-dehydrogenase 3,25.0,705.0,535.0,775.0,608.0,970.0,626.0,430.0,606.0,119.0,301.0
11-beta-hydroxysteroid dehydrogenase 1,831.0,5.0,521.0,64.0,978.0,768.0,561.0,243.0,132.0,893.0,753.0
Ribosomal protein S6 kinase alpha 5,4.0,89.0,182.0,938.0,85.0,301.0,640.0,669.0,937.0,288.0,462.0
ALK tyrosine kinase receptor,997.0,988.0,884.0,955.0,573.0,281.0,123.0,464.0,33.0,903.0,441.0
Hypoxia-inducible factor 1 alpha,708.0,517.0,98.0,97.0,926.0,786.0,757.0,64.0,546.0,134.0,782.0
TGF-beta receptor type II,373.0,13.0,218.0,1.0,992.0,920.0,990.0,95.0,817.0,794.0,64.0
Serine/threonine-protein kinase AKT,832.0,896.0,672.0,715.0,27.0,67.0,296.0,899.0,305.0,25.0,716.0
Sodium channel protein type IX alpha subunit,780.0,93.0,745.0,979.0,881.0,514.0,79.0,490.0,784.0,988.0,509.0
P-glycoprotein 1,16.0,906.0,597.0,391.0,33.0,779.0,484.0,441.0,731.0,163.0,314.0
Heat shock protein HSP 90-beta,609.0,786.0,371.0,432.0,909.0,325.0,504.0,476.0,135.0,795.0,705.0
Calcium-activated potassium channel subunit alpha-1,991.0,522.0,238.0,139.0,141.0,24.0,76.0,199.0,993.0,779.0,409.0
Intermediate conductance calcium-activated potassium channel protein 4,995.0,999.0,992.0,497.0,0.0,36.0,15.0,961.0,975.0,312.0,116.0
Voltage-gated potassium channel subunit Kv1.5,6.0,825.0,298.0,37.0,897.0,946.0,888.0,84.0,33.0,23.0,470.0
Bradykinin B1 receptor,30.0,123.0,61.0,990.0,1000.0,892.0,876.0,121.0,71.0,822.0,592.0
Purinergic receptor P2Y1,42.0,170.0,57.0,885.0,530.0,422.0,821.0,876.0,254.0,134.0,908.0
Sphingosine 1-phosphate receptor Edg-1,154.0,33.0,134.0,524.0,841.0,944.0,901.0,36.0,905.0,271.0,340.0
Purine nucleoside phosphorylase,137.0,793.0,984.0,855.0,14.0,490.0,266.0,967.0,531.0,857.0,570.0
Serine/threonine-protein kinase GAK,0.0,564.0,108.0,1000.0,30.0,20.0,780.0,998.0,973.0,188.0,682.0
Induced myeloid leukemia cell differentiation protein Mcl-1,794.0,434.0,347.0,484.0,890.0,149.0,521.0,180.0,501.0,674.0,471.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,970.0,880.0,696.0,294.0,457.0,818.0,216.0,182.0,253.0,318.0,439.0
Gastric inhibitory polypeptide receptor,203.0,684.0,498.0,174.0,245.0,891.0,442.0,811.0,190.0,450.0,470.0
Matrix metalloproteinase 12,838.0,30.0,485.0,40.0,999.0,969.0,939.0,106.0,5.0,580.0,382.0
Sphingosine kinase 1,1000.0,1000.0,992.0,32.0,89.0,140.0,37.0,14.0,313.0,187.0,107.0
Phosphodiesterase 8B,397.0,146.0,650.0,930.0,20.0,405.0,266.0,924.0,667.0,76.0,624.0
Phosphodiesterase 10A,1000.0,303.0,787.0,28.0,635.0,136.0,306.0,310.0,55.0,909.0,872.0
Free fatty acid receptor 1,0.0,760.0,86.0,992.0,175.0,930.0,767.0,908.0,741.0,7.0,648.0
Prostanoid DP receptor,960.0,719.0,807.0,706.0,41.0,157.0,34.0,647.0,919.0,841.0,452.0
Neurokinin 3 receptor,534.0,498.0,11.0,531.0,999.0,377.0,838.0,106.0,508.0,970.0,496.0
TGF-beta receptor type I,217.0,31.0,18.0,926.0,923.0,689.0,940.0,657.0,593.0,122.0,708.0
C-X-C chemokine receptor type 3,385.0,32.0,454.0,36.0,369.0,682.0,671.0,483.0,924.0,934.0,175.0
Vitamin K-dependent protein C,905.0,819.0,906.0,91.0,129.0,281.0,44.0,707.0,328.0,834.0,593.0
Tyrosine-protein kinase FGR,264.0,418.0,609.0,270.0,919.0,840.0,793.0,231.0,409.0,719.0,530.0
NAD-dependent deacetylase sirtuin 3,350.0,428.0,892.0,201.0,482.0,629.0,612.0,385.0,937.0,205.0,219.0
NAD-dependent deacetylase sirtuin 2,734.0,952.0,964.0,218.0,12.0,471.0,16.0,162.0,826.0,407.0,195.0
Acyl coenzyme A:cholesterol acyltransferase 2,1000.0,982.0,938.0,244.0,23.0,89.0,160.0,341.0,117.0,98.0,699.0
Voltage-gated N-type calcium channel alpha-1B subunit,0.0,253.0,33.0,1000.0,481.0,545.0,872.0,980.0,896.0,172.0,836.0
"Nitric oxide synthase, inducible",962.0,219.0,117.0,105.0,983.0,390.0,950.0,345.0,73.0,855.0,837.0
Serine/threonine-protein kinase PAK 4,1.0,31.0,138.0,937.0,714.0,857.0,975.0,931.0,504.0,309.0,24.0
Ribosomal protein S6 kinase 1,918.0,102.0,728.0,37.0,640.0,794.0,381.0,563.0,309.0,630.0,600.0
NAD-dependent deacetylase sirtuin 1,997.0,846.0,817.0,664.0,8.0,49.0,10.0,338.0,241.0,542.0,547.0
Glutaminyl-peptide cyclotransferase,548.0,973.0,851.0,645.0,97.0,363.0,404.0,877.0,118.0,432.0,488.0
Serine/threonine-protein kinase PIM2,775.0,949.0,933.0,57.0,143.0,632.0,69.0,20.0,623.0,148.0,847.0
TRAF2- and NCK-interacting kinase,993.0,474.0,110.0,34.0,1000.0,689.0,885.0,4.0,684.0,782.0,231.0
Coagulation factor XIII,20.0,38.0,805.0,689.0,35.0,764.0,540.0,989.0,977.0,652.0,142.0
5-lipoxygenase activating protein,1.0,233.0,26.0,1000.0,191.0,320.0,911.0,987.0,57.0,55.0,894.0
Neuropeptide Y receptor type 5,331.0,886.0,907.0,876.0,532.0,426.0,152.0,206.0,918.0,804.0,250.0
Kinesin-like protein 1,975.0,723.0,497.0,50.0,878.0,156.0,110.0,85.0,328.0,707.0,796.0
Matrix metalloproteinase 8,57.0,368.0,43.0,983.0,521.0,187.0,543.0,642.0,942.0,878.0,560.0
C-C chemokine receptor type 8,420.0,341.0,81.0,117.0,630.0,824.0,800.0,539.0,587.0,278.0,238.0
Tyrosine kinase non-receptor protein 2,418.0,653.0,204.0,449.0,809.0,372.0,851.0,297.0,1.0,48.0,315.0
Serine/threonine-protein kinase PAK 1,645.0,800.0,972.0,759.0,97.0,807.0,67.0,239.0,363.0,448.0,252.0
Tyrosine-protein kinase BRK,982.0,157.0,772.0,19.0,1000.0,653.0,633.0,92.0,176.0,992.0,45.0
Melanocortin receptor 5,131.0,113.0,723.0,948.0,1.0,698.0,460.0,991.0,867.0,118.0,968.0
Ghrelin receptor,181.0,846.0,118.0,769.0,10.0,533.0,281.0,977.0,433.0,54.0,944.0
Phenylethanolamine N-methyltransferase,979.0,9.0,70.0,132.0,842.0,275.0,921.0,113.0,109.0,839.0,673.0
Leukotriene A4 hydrolase,1.0,966.0,366.0,928.0,35.0,271.0,553.0,957.0,946.0,141.0,182.0
Apoptosis regulator Bcl-X,939.0,451.0,989.0,835.0,488.0,630.0,187.0,210.0,51.0,913.0,217.0
Serine/threonine-protein kinase Chk1,717.0,117.0,595.0,411.0,879.0,717.0,733.0,571.0,27.0,507.0,766.0
Voltage-gated potassium channel subunit Kv1.3,965.0,927.0,874.0,2.0,295.0,656.0,106.0,51.0,942.0,330.0,117.0
Voltage-gated T-type calcium channel alpha-1G subunit,350.0,918.0,808.0,967.0,264.0,241.0,173.0,324.0,890.0,776.0,627.0
Melanocortin receptor 3,730.0,276.0,11.0,25.0,996.0,418.0,757.0,184.0,736.0,981.0,730.0
Dipeptidyl peptidase VIII,1.0,43.0,95.0,970.0,984.0,932.0,926.0,337.0,547.0,361.0,236.0
Lymphocyte differentiation antigen CD38,399.0,943.0,446.0,980.0,540.0,270.0,484.0,660.0,157.0,64.0,829.0
Proteasome Macropain subunit MB1,52.0,583.0,724.0,218.0,412.0,333.0,719.0,625.0,754.0,385.0,323.0
Apoptosis regulator Bcl-W,61.0,544.0,88.0,370.0,526.0,612.0,845.0,429.0,710.0,64.0,861.0
Aldo-keto-reductase family 1 member C3,568.0,125.0,213.0,461.0,451.0,487.0,862.0,393.0,188.0,193.0,536.0
Fibroblast activation protein alpha,902.0,658.0,699.0,859.0,85.0,132.0,64.0,239.0,278.0,809.0,739.0
"Indoleamine 2,3-dioxygenase",1000.0,428.0,983.0,1.0,804.0,747.0,426.0,271.0,63.0,833.0,97.0
Malonyl-CoA decarboxylase,953.0,739.0,228.0,198.0,996.0,27.0,495.0,143.0,855.0,978.0,189.0
Isoprenylcysteine carboxyl methyltransferase,243.0,281.0,904.0,365.0,25.0,903.0,257.0,895.0,910.0,72.0,655.0
Serine/threonine-protein kinase Aurora-A,315.0,138.0,760.0,10.0,519.0,963.0,572.0,840.0,528.0,266.0,336.0
C3a anaphylatoxin chemotactic receptor,611.0,974.0,985.0,614.0,11.0,451.0,38.0,715.0,504.0,911.0,469.0
Vesicular acetylcholine transporter,45.0,101.0,154.0,897.0,927.0,285.0,896.0,772.0,540.0,196.0,429.0
Geranylgeranyl pyrophosphate synthetase,458.0,105.0,9.0,993.0,536.0,307.0,227.0,247.0,443.0,275.0,946.0
Neuropeptide Y receptor type 1,13.0,272.0,94.0,922.0,575.0,513.0,658.0,409.0,858.0,127.0,286.0
Carbonic anhydrase VA,607.0,532.0,157.0,339.0,305.0,110.0,625.0,671.0,768.0,590.0,777.0
Endothelin-converting enzyme 1,1000.0,878.0,981.0,3.0,790.0,894.0,652.0,15.0,108.0,606.0,493.0
Orexin receptor 2,641.0,258.0,813.0,24.0,180.0,756.0,149.0,634.0,837.0,825.0,113.0
Dipeptidyl peptidase IX,831.0,769.0,566.0,966.0,545.0,201.0,493.0,198.0,878.0,949.0,620.0
Vanilloid receptor,66.0,690.0,926.0,628.0,416.0,803.0,639.0,744.0,559.0,246.0,711.0
Caspase-1,430.0,589.0,12.0,620.0,848.0,35.0,443.0,805.0,125.0,873.0,597.0
"Nitric-oxide synthase, endothelial",635.0,995.0,663.0,462.0,90.0,318.0,47.0,251.0,447.0,143.0,287.0
Dual specificity phosphatase Cdc25B,857.0,778.0,813.0,900.0,149.0,120.0,578.0,537.0,473.0,956.0,325.0
P2X purinoceptor 7,162.0,504.0,42.0,982.0,64.0,184.0,638.0,969.0,214.0,107.0,740.0
Serine/threonine-protein kinase AKT3,790.0,583.0,614.0,603.0,899.0,843.0,717.0,189.0,885.0,126.0,294.0
Beta-secretase 1,232.0,325.0,999.0,981.0,8.0,962.0,308.0,910.0,145.0,235.0,235.0
Acetyl-CoA carboxylase 2,914.0,709.0,538.0,7.0,932.0,776.0,390.0,82.0,270.0,520.0,786.0
L-lactate dehydrogenase A chain,227.0,29.0,12.0,481.0,845.0,149.0,604.0,333.0,708.0,925.0,398.0
C-X3-C chemokine receptor 1,2.0,292.0,750.0,916.0,319.0,971.0,589.0,862.0,962.0,427.0,284.0
Eukaryotic translation initation factor,95.0,109.0,73.0,38.0,998.0,931.0,882.0,9.0,21.0,136.0,790.0
Apoptosis regulator Bcl-2,80.0,944.0,316.0,851.0,207.0,126.0,562.0,861.0,699.0,314.0,242.0
Cytochrome P450 1B1,953.0,129.0,385.0,190.0,695.0,104.0,792.0,265.0,431.0,929.0,280.0
Tyrosine-protein kinase receptor UFO,998.0,984.0,484.0,188.0,998.0,233.0,233.0,15.0,80.0,824.0,900.0
Neurotrophic tyrosine kinase receptor type 2,204.0,97.0,193.0,184.0,704.0,675.0,431.0,353.0,884.0,529.0,592.0
Mitogen-activated protein kinase kinase kinase 8,592.0,377.0,233.0,1000.0,9.0,232.0,434.0,940.0,909.0,72.0,579.0
Low molecular weight phosphotyrosine protein phosphatase,948.0,937.0,974.0,37.0,471.0,126.0,216.0,166.0,683.0,835.0,44.0
Casein kinase I epsilon,155.0,76.0,312.0,839.0,76.0,618.0,508.0,909.0,279.0,426.0,844.0
L-lactate dehydrogenase B chain,282.0,960.0,906.0,50.0,9.0,381.0,246.0,843.0,658.0,301.0,345.0
S-methyl-5-thioadenosine phosphorylase,62.0,26.0,29.0,234.0,989.0,741.0,887.0,313.0,143.0,280.0,554.0
Proto-oncogene c-JUN,201.0,447.0,830.0,897.0,78.0,669.0,148.0,955.0,800.0,529.0,544.0
Sodium/glucose cotransporter 1,648.0,668.0,924.0,985.0,88.0,455.0,181.0,831.0,302.0,494.0,638.0
Transketolase,1000.0,470.0,878.0,0.0,845.0,668.0,600.0,103.0,275.0,847.0,553.0
Serine/threonine-protein kinase RIPK2,46.0,621.0,126.0,578.0,991.0,704.0,792.0,61.0,210.0,785.0,422.0
p53-binding protein Mdm-2,71.0,160.0,293.0,989.0,0.0,292.0,719.0,943.0,258.0,21.0,886.0
Serine-protein kinase ATR,0.0,77.0,94.0,990.0,902.0,671.0,931.0,482.0,634.0,395.0,824.0
ADAM10,271.0,286.0,907.0,166.0,158.0,614.0,237.0,781.0,968.0,881.0,101.0
Endoplasmic reticulum aminopeptidase 2,705.0,983.0,999.0,35.0,4.0,732.0,189.0,954.0,932.0,44.0,101.0
G protein-coupled receptor 44,843.0,669.0,24.0,969.0,733.0,217.0,175.0,42.0,166.0,328.0,698.0
Endothelial lipase,975.0,940.0,543.0,27.0,981.0,364.0,167.0,219.0,209.0,962.0,474.0
Histone deacetylase 10,0.0,298.0,308.0,1000.0,2.0,282.0,396.0,951.0,843.0,77.0,568.0
GABA receptor alpha-5 subunit,368.0,366.0,2.0,286.0,981.0,392.0,902.0,128.0,367.0,329.0,534.0
Orexin receptor 1,26.0,250.0,810.0,990.0,63.0,666.0,714.0,972.0,975.0,742.0,138.0
Discoidin domain-containing receptor 2,208.0,0.0,833.0,347.0,747.0,963.0,930.0,911.0,274.0,369.0,910.0
Metabotropic glutamate receptor 2,58.0,885.0,26.0,915.0,987.0,356.0,911.0,31.0,688.0,267.0,627.0
Cytochrome P450 26A1,986.0,49.0,836.0,557.0,84.0,27.0,165.0,785.0,62.0,918.0,673.0
Serine/threonine-protein kinase B-raf,54.0,353.0,484.0,988.0,414.0,866.0,861.0,938.0,245.0,279.0,456.0
Ephrin type-B receptor 4,0.0,202.0,13.0,267.0,998.0,971.0,984.0,158.0,814.0,63.0,342.0
Neuropilin-1,349.0,446.0,798.0,503.0,94.0,474.0,437.0,632.0,256.0,86.0,430.0
dUTP pyrophosphatase,956.0,931.0,585.0,17.0,979.0,411.0,280.0,116.0,73.0,975.0,796.0
Serine/threonine-protein kinase ILK-1,1000.0,798.0,687.0,11.0,49.0,39.0,14.0,245.0,178.0,796.0,467.0
Tyrosine-protein kinase BTK,828.0,523.0,921.0,119.0,985.0,875.0,440.0,32.0,259.0,781.0,107.0
Serine/threonine-protein kinase TNNI3K,939.0,409.0,710.0,930.0,1.0,50.0,38.0,968.0,863.0,702.0,843.0
Cytochrome P450 2A6,926.0,795.0,513.0,28.0,669.0,137.0,703.0,258.0,479.0,518.0,360.0
Mitogen-activated protein kinase kinase kinase 5,41.0,425.0,26.0,995.0,990.0,541.0,940.0,666.0,375.0,468.0,812.0
Tyrosine-protein kinase receptor TYRO3,505.0,700.0,775.0,37.0,17.0,637.0,54.0,349.0,955.0,364.0,300.0
Epithelial discoidin domain-containing receptor 1,877.0,954.0,909.0,124.0,778.0,193.0,365.0,57.0,775.0,883.0,295.0
Proto-oncogene tyrosine-protein kinase MER,192.0,69.0,486.0,191.0,275.0,844.0,591.0,399.0,422.0,619.0,390.0
Baculoviral IAP repeat-containing protein 3,647.0,185.0,657.0,7.0,5.0,632.0,203.0,849.0,53.0,28.0,339.0
Poly [ADP-ribose] polymerase 2,1000.0,672.0,389.0,730.0,964.0,64.0,363.0,478.0,448.0,989.0,731.0
P-selectin,582.0,442.0,924.0,877.0,145.0,548.0,569.0,715.0,364.0,198.0,573.0
ATP-binding cassette sub-family G member 2,190.0,923.0,959.0,558.0,64.0,967.0,577.0,501.0,475.0,143.0,123.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,813.0,998.0,351.0,989.0,38.0,31.0,13.0,764.0,743.0,614.0,874.0
Serine/threonine-protein kinase PIM3,950.0,36.0,41.0,4.0,997.0,523.0,896.0,111.0,29.0,570.0,488.0
G-protein coupled bile acid receptor 1,0.0,51.0,131.0,888.0,160.0,767.0,973.0,775.0,814.0,98.0,701.0
Metastin receptor,168.0,743.0,915.0,997.0,0.0,274.0,44.0,972.0,741.0,161.0,471.0
Cell division cycle 7-related protein kinase,911.0,21.0,270.0,35.0,998.0,835.0,883.0,238.0,795.0,995.0,505.0
Sodium channel protein type X alpha subunit,27.0,333.0,383.0,819.0,994.0,948.0,519.0,12.0,377.0,154.0,882.0
Baculoviral IAP repeat-containing protein 2,954.0,554.0,448.0,11.0,676.0,663.0,711.0,404.0,209.0,195.0,569.0
Receptor-interacting serine/threonine-protein kinase 1,142.0,245.0,9.0,125.0,998.0,113.0,975.0,370.0,56.0,528.0,561.0
Protein tyrosine kinase 2 beta,993.0,973.0,989.0,46.0,2.0,186.0,13.0,434.0,580.0,379.0,278.0
Perforin-1,19.0,492.0,855.0,989.0,183.0,551.0,421.0,755.0,925.0,891.0,224.0
D-amino-acid oxidase,994.0,500.0,900.0,69.0,200.0,647.0,137.0,605.0,575.0,602.0,386.0
Serine/threonine-protein kinase WEE1,11.0,66.0,177.0,997.0,78.0,498.0,794.0,988.0,619.0,25.0,242.0
Histone acetyltransferase PCAF,0.0,894.0,156.0,753.0,716.0,509.0,557.0,524.0,199.0,222.0,231.0
Secreted frizzled-related protein 1,410.0,277.0,641.0,590.0,730.0,952.0,863.0,270.0,90.0,56.0,887.0
Transient receptor potential cation channel subfamily V member 3,246.0,725.0,783.0,513.0,913.0,623.0,773.0,109.0,503.0,891.0,488.0
Protein-arginine N-methyltransferase 1,0.0,237.0,51.0,998.0,974.0,541.0,915.0,842.0,799.0,636.0,639.0
Nuclear factor NF-kappa-B p65 subunit,729.0,929.0,658.0,903.0,21.0,88.0,191.0,892.0,370.0,324.0,327.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,1000.0,707.0,846.0,0.0,125.0,341.0,246.0,86.0,968.0,819.0,273.0
Acyl-CoA desaturase,616.0,938.0,519.0,980.0,36.0,29.0,46.0,865.0,955.0,818.0,546.0
Proto-oncogene tyrosine-protein kinase ROS,948.0,380.0,902.0,9.0,791.0,530.0,193.0,220.0,902.0,984.0,271.0
Lysyl-tRNA synthetase,24.0,347.0,149.0,586.0,882.0,879.0,954.0,226.0,34.0,70.0,709.0
DNA-(apurinic or apyrimidinic site) lyase,598.0,631.0,476.0,866.0,487.0,689.0,410.0,69.0,755.0,34.0,845.0
Glucose-dependent insulinotropic receptor,118.0,855.0,160.0,239.0,963.0,378.0,730.0,259.0,181.0,245.0,345.0
Prostaglandin E synthase,923.0,6.0,19.0,791.0,98.0,628.0,765.0,997.0,3.0,444.0,853.0
G protein-coupled receptor kinase 5,997.0,745.0,981.0,4.0,35.0,107.0,48.0,772.0,250.0,776.0,331.0
Egl nine homolog 1,0.0,613.0,129.0,1000.0,137.0,608.0,771.0,733.0,947.0,81.0,352.0
Elongation of very long chain fatty acids protein 6,526.0,174.0,362.0,135.0,960.0,591.0,907.0,616.0,514.0,316.0,786.0
Glucagon,594.0,866.0,713.0,116.0,779.0,537.0,201.0,154.0,821.0,892.0,475.0
CREB-binding protein,26.0,309.0,592.0,999.0,434.0,872.0,618.0,950.0,76.0,794.0,477.0
Mitogen-activated protein kinase kinase kinase 7,1000.0,427.0,952.0,17.0,883.0,750.0,95.0,31.0,41.0,938.0,379.0
"Interferon-induced, double-stranded RNA-activated protein kinase",980.0,631.0,173.0,0.0,863.0,281.0,222.0,22.0,811.0,313.0,583.0
Aldo-keto reductase family 1 member C2,645.0,906.0,252.0,290.0,13.0,429.0,306.0,854.0,840.0,98.0,653.0
Trace amine-associated receptor 1,13.0,218.0,913.0,978.0,108.0,563.0,436.0,305.0,970.0,652.0,135.0
Nuclear receptor ROR-alpha,10.0,861.0,110.0,428.0,900.0,421.0,898.0,843.0,818.0,594.0,316.0
Heat shock factor protein 1,399.0,193.0,194.0,730.0,994.0,481.0,848.0,16.0,57.0,582.0,926.0
Hematopoietic prostaglandin D synthase,997.0,746.0,986.0,751.0,4.0,165.0,42.0,390.0,969.0,901.0,399.0
Aldo-keto reductase family 1 member C1,985.0,968.0,794.0,76.0,295.0,169.0,119.0,92.0,861.0,513.0,214.0
Bifunctional protein NCOAT,668.0,332.0,3.0,480.0,1000.0,52.0,742.0,38.0,121.0,998.0,787.0
LIM domain kinase 2,944.0,22.0,922.0,5.0,946.0,980.0,853.0,215.0,50.0,166.0,98.0
Serine/threonine-protein kinase PLK2,121.0,93.0,377.0,30.0,305.0,772.0,707.0,598.0,890.0,380.0,249.0
Neuropeptide FF receptor 1,545.0,794.0,940.0,840.0,49.0,365.0,64.0,861.0,365.0,441.0,570.0
Neuropeptide FF receptor 2,212.0,502.0,421.0,493.0,178.0,238.0,744.0,882.0,965.0,155.0,788.0
IgG receptor FcRn large subunit p51,890.0,411.0,473.0,436.0,482.0,512.0,411.0,766.0,290.0,487.0,787.0
Smoothened homolog,507.0,358.0,223.0,918.0,778.0,625.0,839.0,722.0,128.0,792.0,592.0
Aldo-keto reductase family 1 member B10,198.0,403.0,462.0,73.0,734.0,905.0,692.0,29.0,356.0,42.0,524.0
Serine/threonine-protein kinase 33,604.0,230.0,349.0,456.0,943.0,378.0,862.0,299.0,270.0,842.0,597.0
Transient receptor potential cation channel subfamily A member 1,578.0,338.0,772.0,792.0,909.0,844.0,785.0,575.0,6.0,220.0,404.0
Diacylglycerol O-acyltransferase 1,999.0,789.0,994.0,19.0,2.0,94.0,2.0,666.0,996.0,913.0,147.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",379.0,181.0,199.0,269.0,4.0,492.0,394.0,892.0,627.0,744.0,828.0
Lysine-specific histone demethylase 1,2.0,530.0,98.0,713.0,491.0,544.0,731.0,587.0,668.0,469.0,325.0
Alpha-synuclein,105.0,867.0,489.0,605.0,776.0,831.0,235.0,476.0,81.0,337.0,438.0
Tankyrase-2,785.0,580.0,622.0,977.0,533.0,217.0,593.0,529.0,623.0,632.0,130.0
Tankyrase-1,329.0,81.0,329.0,983.0,601.0,581.0,647.0,803.0,48.0,221.0,942.0
Mitogen-activated protein kinase kinase kinase kinase 4,9.0,253.0,42.0,560.0,975.0,413.0,956.0,173.0,133.0,72.0,740.0
Lysine-specific demethylase 4C,920.0,778.0,670.0,516.0,8.0,693.0,157.0,955.0,144.0,335.0,459.0
