,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Dipeptidyl peptidase II,0.0,860.0,911.0,649.0,1000.0,973.0,325.0,220.0,57.0,976.0,905.0
Peroxisome proliferator-activated receptor delta,428.0,507.0,852.0,950.0,989.0,1.0,499.0,94.0,6.0,345.0,40.0
Serine/threonine-protein kinase 10,918.0,516.0,975.0,301.0,551.0,960.0,435.0,104.0,336.0,502.0,565.0
Dual specificity protein kinase TTK,997.0,59.0,540.0,78.0,4.0,166.0,446.0,901.0,995.0,19.0,973.0
Coagulation factor VII,42.0,757.0,160.0,379.0,972.0,929.0,168.0,244.0,145.0,920.0,85.0
PI3-kinase p110-alpha subunit,820.0,673.0,180.0,840.0,10.0,918.0,861.0,686.0,756.0,719.0,939.0
Tyrosine-protein kinase ABL2,72.0,609.0,73.0,201.0,24.0,964.0,543.0,894.0,1000.0,111.0,787.0
C-C chemokine receptor type 2,119.0,366.0,51.0,623.0,504.0,505.0,732.0,476.0,120.0,988.0,859.0
"Glutamate receptor ionotropic, AMPA 2",540.0,249.0,585.0,831.0,34.0,69.0,616.0,939.0,31.0,335.0,21.0
Neuropeptide Y receptor type 2,196.0,827.0,696.0,160.0,257.0,971.0,12.0,978.0,816.0,832.0,990.0
HMG-CoA reductase,463.0,172.0,767.0,291.0,678.0,939.0,882.0,185.0,849.0,496.0,328.0
Signal transducer and activator of transcription 3,860.0,75.0,552.0,82.0,981.0,742.0,996.0,108.0,902.0,113.0,158.0
Interleukin-8 receptor A,86.0,799.0,138.0,793.0,598.0,548.0,545.0,275.0,676.0,661.0,40.0
Cyclin-dependent kinase 5,581.0,795.0,676.0,714.0,802.0,126.0,708.0,9.0,371.0,178.0,156.0
MAP kinase ERK2,112.0,358.0,67.0,560.0,11.0,878.0,181.0,1000.0,991.0,453.0,994.0
Cystic fibrosis transmembrane conductance regulator,996.0,242.0,623.0,180.0,324.0,404.0,266.0,329.0,4.0,972.0,751.0
Chymase,660.0,78.0,876.0,315.0,919.0,887.0,660.0,13.0,897.0,373.0,581.0
Casein kinase II alpha (prime),95.0,511.0,560.0,122.0,789.0,746.0,350.0,508.0,514.0,786.0,321.0
Cathepsin B,918.0,570.0,718.0,516.0,819.0,33.0,90.0,776.0,76.0,233.0,674.0
Matrix metalloproteinase 7,287.0,107.0,966.0,451.0,956.0,680.0,743.0,36.0,0.0,743.0,313.0
Bombesin receptor subtype-3,155.0,580.0,629.0,475.0,530.0,37.0,259.0,969.0,609.0,6.0,72.0
LXR-beta,431.0,420.0,380.0,659.0,623.0,475.0,887.0,160.0,238.0,950.0,467.0
Neurotensin receptor 1,999.0,425.0,348.0,529.0,142.0,4.0,320.0,921.0,87.0,279.0,167.0
Tyrosine-protein kinase TIE-2,189.0,802.0,924.0,377.0,993.0,934.0,614.0,39.0,348.0,809.0,147.0
Fibroblast growth factor receptor 2,41.0,635.0,89.0,816.0,173.0,148.0,805.0,475.0,791.0,3.0,134.0
Histone deacetylase 9,998.0,186.0,169.0,181.0,28.0,88.0,801.0,964.0,992.0,610.0,992.0
Fatty acid synthase,20.0,933.0,232.0,725.0,336.0,567.0,96.0,469.0,980.0,354.0,568.0
c-Jun N-terminal kinase 2,610.0,784.0,920.0,630.0,525.0,975.0,663.0,90.0,159.0,949.0,235.0
Sodium channel protein type II alpha subunit,976.0,448.0,842.0,297.0,711.0,117.0,369.0,231.0,13.0,584.0,408.0
Monoglyceride lipase,143.0,477.0,72.0,667.0,241.0,501.0,257.0,855.0,666.0,586.0,884.0
Inhibitor of apoptosis protein 3,1.0,783.0,355.0,955.0,987.0,243.0,449.0,122.0,209.0,175.0,0.0
Serine/threonine-protein kinase 2,869.0,678.0,319.0,595.0,25.0,95.0,142.0,982.0,564.0,518.0,947.0
Dual specificity protein kinase CLK4,443.0,328.0,835.0,698.0,936.0,492.0,740.0,19.0,3.0,453.0,186.0
MAP kinase signal-integrating kinase 2,839.0,467.0,95.0,11.0,867.0,566.0,311.0,487.0,1000.0,460.0,851.0
Proteasome component C5,999.0,228.0,955.0,30.0,718.0,66.0,247.0,622.0,33.0,729.0,619.0
Tyrosine-protein kinase FRK,362.0,460.0,532.0,590.0,218.0,900.0,161.0,552.0,177.0,673.0,526.0
Dual specificty protein kinase CLK1,789.0,283.0,656.0,531.0,349.0,862.0,993.0,578.0,409.0,936.0,414.0
Dual specificity protein kinase CLK2,230.0,315.0,442.0,320.0,29.0,998.0,384.0,882.0,907.0,833.0,924.0
Lipoxin A4 receptor,322.0,769.0,826.0,816.0,924.0,17.0,643.0,165.0,8.0,504.0,177.0
Estradiol 17-beta-dehydrogenase 3,772.0,890.0,147.0,829.0,441.0,83.0,862.0,379.0,945.0,388.0,322.0
11-beta-hydroxysteroid dehydrogenase 1,786.0,70.0,475.0,626.0,104.0,418.0,296.0,961.0,544.0,82.0,889.0
Ribosomal protein S6 kinase alpha 5,10.0,917.0,667.0,935.0,955.0,458.0,342.0,320.0,225.0,708.0,116.0
ALK tyrosine kinase receptor,834.0,620.0,132.0,44.0,485.0,539.0,211.0,740.0,867.0,921.0,960.0
Hypoxia-inducible factor 1 alpha,984.0,175.0,334.0,247.0,51.0,247.0,808.0,408.0,322.0,186.0,884.0
TGF-beta receptor type II,357.0,344.0,723.0,328.0,841.0,961.0,505.0,67.0,607.0,539.0,677.0
Serine/threonine-protein kinase AKT,257.0,423.0,885.0,200.0,117.0,775.0,204.0,825.0,749.0,226.0,465.0
Sodium channel protein type IX alpha subunit,0.0,870.0,10.0,982.0,268.0,987.0,821.0,929.0,958.0,614.0,175.0
P-glycoprotein 1,635.0,424.0,952.0,345.0,996.0,247.0,296.0,11.0,1.0,931.0,310.0
Heat shock protein HSP 90-beta,964.0,45.0,390.0,73.0,52.0,458.0,298.0,766.0,978.0,2.0,200.0
Calcium-activated potassium channel subunit alpha-1,323.0,479.0,598.0,823.0,944.0,26.0,372.0,328.0,195.0,504.0,469.0
Intermediate conductance calcium-activated potassium channel protein 4,824.0,651.0,991.0,956.0,871.0,292.0,748.0,86.0,0.0,976.0,230.0
Voltage-gated potassium channel subunit Kv1.5,4.0,817.0,211.0,759.0,94.0,999.0,323.0,939.0,954.0,676.0,955.0
Bradykinin B1 receptor,395.0,420.0,59.0,80.0,151.0,615.0,518.0,681.0,996.0,425.0,795.0
Purinergic receptor P2Y1,829.0,883.0,523.0,334.0,912.0,13.0,351.0,250.0,127.0,446.0,487.0
Sphingosine 1-phosphate receptor Edg-1,327.0,253.0,605.0,554.0,61.0,863.0,378.0,840.0,970.0,17.0,81.0
Purine nucleoside phosphorylase,483.0,745.0,944.0,137.0,983.0,931.0,58.0,61.0,9.0,997.0,667.0
Serine/threonine-protein kinase GAK,10.0,578.0,376.0,840.0,979.0,88.0,256.0,393.0,3.0,954.0,430.0
Induced myeloid leukemia cell differentiation protein Mcl-1,995.0,109.0,777.0,155.0,406.0,747.0,950.0,623.0,680.0,263.0,475.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,722.0,676.0,112.0,995.0,29.0,53.0,592.0,624.0,14.0,827.0,314.0
Gastric inhibitory polypeptide receptor,984.0,829.0,566.0,405.0,579.0,57.0,114.0,261.0,55.0,400.0,190.0
Matrix metalloproteinase 12,140.0,828.0,681.0,823.0,536.0,997.0,874.0,698.0,991.0,828.0,905.0
Sphingosine kinase 1,845.0,345.0,460.0,977.0,140.0,205.0,864.0,704.0,481.0,66.0,255.0
Phosphodiesterase 8B,295.0,504.0,62.0,88.0,689.0,851.0,950.0,664.0,999.0,457.0,976.0
Phosphodiesterase 10A,110.0,575.0,696.0,325.0,792.0,854.0,650.0,384.0,942.0,52.0,98.0
Free fatty acid receptor 1,972.0,359.0,805.0,206.0,6.0,781.0,540.0,665.0,421.0,202.0,306.0
Prostanoid DP receptor,173.0,870.0,937.0,486.0,987.0,33.0,372.0,3.0,94.0,139.0,118.0
Neurokinin 3 receptor,27.0,376.0,22.0,491.0,21.0,919.0,34.0,991.0,613.0,103.0,566.0
TGF-beta receptor type I,19.0,805.0,300.0,941.0,693.0,311.0,304.0,550.0,55.0,1000.0,805.0
C-X-C chemokine receptor type 3,923.0,213.0,893.0,922.0,362.0,42.0,424.0,165.0,39.0,286.0,282.0
Vitamin K-dependent protein C,970.0,273.0,276.0,296.0,975.0,17.0,716.0,71.0,83.0,743.0,286.0
Tyrosine-protein kinase FGR,380.0,648.0,92.0,956.0,875.0,0.0,872.0,344.0,593.0,23.0,94.0
NAD-dependent deacetylase sirtuin 3,91.0,559.0,608.0,732.0,37.0,943.0,588.0,984.0,378.0,277.0,115.0
NAD-dependent deacetylase sirtuin 2,705.0,293.0,361.0,41.0,271.0,323.0,50.0,539.0,593.0,149.0,293.0
Acyl coenzyme A:cholesterol acyltransferase 2,370.0,862.0,220.0,546.0,128.0,25.0,60.0,998.0,303.0,262.0,722.0
Voltage-gated N-type calcium channel alpha-1B subunit,651.0,327.0,812.0,933.0,880.0,10.0,733.0,4.0,4.0,964.0,322.0
"Nitric oxide synthase, inducible",823.0,346.0,348.0,254.0,948.0,256.0,764.0,251.0,209.0,887.0,228.0
Serine/threonine-protein kinase PAK 4,777.0,773.0,867.0,754.0,995.0,135.0,161.0,137.0,0.0,997.0,954.0
Ribosomal protein S6 kinase 1,595.0,24.0,239.0,76.0,60.0,1000.0,807.0,905.0,992.0,58.0,753.0
NAD-dependent deacetylase sirtuin 1,268.0,329.0,453.0,93.0,111.0,978.0,478.0,915.0,999.0,64.0,432.0
Glutaminyl-peptide cyclotransferase,152.0,966.0,113.0,431.0,169.0,500.0,408.0,961.0,936.0,387.0,853.0
Serine/threonine-protein kinase PIM2,63.0,916.0,706.0,128.0,704.0,993.0,55.0,73.0,999.0,460.0,418.0
TRAF2- and NCK-interacting kinase,987.0,229.0,762.0,694.0,318.0,828.0,982.0,93.0,540.0,165.0,353.0
Coagulation factor XIII,52.0,393.0,633.0,872.0,710.0,595.0,875.0,190.0,626.0,421.0,309.0
5-lipoxygenase activating protein,954.0,900.0,916.0,465.0,957.0,132.0,246.0,2.0,126.0,978.0,353.0
Neuropeptide Y receptor type 5,953.0,31.0,322.0,43.0,0.0,576.0,39.0,991.0,879.0,479.0,994.0
Kinesin-like protein 1,755.0,198.0,827.0,711.0,115.0,568.0,563.0,670.0,634.0,23.0,725.0
Matrix metalloproteinase 8,18.0,127.0,484.0,153.0,954.0,984.0,972.0,40.0,527.0,861.0,225.0
C-C chemokine receptor type 8,917.0,344.0,650.0,551.0,60.0,61.0,636.0,834.0,156.0,58.0,6.0
Tyrosine kinase non-receptor protein 2,284.0,765.0,2.0,148.0,318.0,24.0,344.0,933.0,478.0,890.0,216.0
Serine/threonine-protein kinase PAK 1,26.0,694.0,692.0,415.0,990.0,677.0,458.0,128.0,204.0,946.0,392.0
Tyrosine-protein kinase BRK,657.0,362.0,159.0,708.0,794.0,3.0,707.0,938.0,145.0,948.0,992.0
Melanocortin receptor 5,781.0,388.0,26.0,68.0,424.0,316.0,813.0,467.0,655.0,221.0,56.0
Ghrelin receptor,109.0,602.0,746.0,802.0,215.0,347.0,116.0,671.0,56.0,666.0,240.0
Phenylethanolamine N-methyltransferase,603.0,520.0,733.0,645.0,494.0,973.0,373.0,539.0,926.0,171.0,713.0
Leukotriene A4 hydrolase,24.0,672.0,566.0,829.0,262.0,848.0,208.0,806.0,310.0,58.0,586.0
Apoptosis regulator Bcl-X,609.0,750.0,529.0,573.0,27.0,948.0,337.0,594.0,650.0,706.0,912.0
Serine/threonine-protein kinase Chk1,166.0,382.0,418.0,498.0,712.0,990.0,904.0,62.0,975.0,688.0,535.0
Voltage-gated potassium channel subunit Kv1.3,407.0,881.0,983.0,961.0,873.0,360.0,466.0,48.0,24.0,788.0,530.0
Voltage-gated T-type calcium channel alpha-1G subunit,932.0,95.0,738.0,14.0,937.0,447.0,980.0,171.0,762.0,801.0,616.0
Melanocortin receptor 3,981.0,266.0,168.0,645.0,20.0,114.0,65.0,974.0,985.0,263.0,653.0
Dipeptidyl peptidase VIII,789.0,572.0,339.0,109.0,1000.0,17.0,837.0,87.0,544.0,259.0,142.0
Lymphocyte differentiation antigen CD38,372.0,430.0,375.0,389.0,832.0,873.0,686.0,94.0,496.0,695.0,187.0
Proteasome Macropain subunit MB1,46.0,531.0,897.0,104.0,403.0,601.0,483.0,641.0,815.0,22.0,384.0
Apoptosis regulator Bcl-W,1000.0,262.0,383.0,488.0,1.0,316.0,55.0,970.0,785.0,452.0,992.0
Aldo-keto-reductase family 1 member C3,734.0,252.0,615.0,137.0,798.0,868.0,425.0,772.0,813.0,755.0,706.0
Fibroblast activation protein alpha,830.0,689.0,112.0,703.0,0.0,990.0,319.0,999.0,999.0,25.0,973.0
"Indoleamine 2,3-dioxygenase",569.0,589.0,615.0,907.0,47.0,143.0,199.0,912.0,53.0,302.0,100.0
Malonyl-CoA decarboxylase,0.0,789.0,40.0,486.0,987.0,638.0,416.0,105.0,270.0,842.0,142.0
Isoprenylcysteine carboxyl methyltransferase,288.0,654.0,201.0,907.0,15.0,770.0,395.0,973.0,751.0,654.0,988.0
Serine/threonine-protein kinase Aurora-A,848.0,671.0,997.0,983.0,927.0,13.0,227.0,136.0,0.0,871.0,99.0
C3a anaphylatoxin chemotactic receptor,432.0,705.0,621.0,39.0,811.0,953.0,777.0,213.0,698.0,705.0,827.0
Vesicular acetylcholine transporter,832.0,437.0,939.0,841.0,1000.0,5.0,609.0,3.0,63.0,340.0,219.0
Geranylgeranyl pyrophosphate synthetase,13.0,683.0,236.0,425.0,986.0,187.0,480.0,203.0,509.0,504.0,284.0
Neuropeptide Y receptor type 1,144.0,487.0,291.0,143.0,69.0,856.0,580.0,772.0,618.0,559.0,396.0
Carbonic anhydrase VA,37.0,506.0,459.0,893.0,938.0,759.0,694.0,225.0,25.0,997.0,598.0
Endothelin-converting enzyme 1,985.0,230.0,408.0,556.0,3.0,349.0,585.0,949.0,676.0,164.0,913.0
Orexin receptor 2,684.0,679.0,124.0,348.0,789.0,84.0,254.0,777.0,604.0,172.0,224.0
Dipeptidyl peptidase IX,726.0,214.0,271.0,68.0,46.0,979.0,484.0,691.0,1000.0,122.0,642.0
Vanilloid receptor,962.0,565.0,947.0,731.0,124.0,354.0,354.0,573.0,37.0,982.0,787.0
Caspase-1,335.0,254.0,297.0,741.0,730.0,349.0,741.0,246.0,73.0,63.0,22.0
"Nitric-oxide synthase, endothelial",240.0,399.0,234.0,482.0,305.0,765.0,870.0,670.0,969.0,629.0,636.0
Dual specificity phosphatase Cdc25B,133.0,587.0,236.0,821.0,410.0,106.0,176.0,764.0,9.0,573.0,175.0
P2X purinoceptor 7,492.0,366.0,943.0,55.0,991.0,875.0,969.0,34.0,951.0,718.0,686.0
Serine/threonine-protein kinase AKT3,51.0,881.0,469.0,621.0,105.0,863.0,34.0,506.0,957.0,9.0,116.0
Beta-secretase 1,866.0,75.0,560.0,381.0,870.0,400.0,844.0,250.0,168.0,977.0,948.0
Acetyl-CoA carboxylase 2,918.0,478.0,612.0,360.0,63.0,937.0,297.0,883.0,680.0,940.0,987.0
L-lactate dehydrogenase A chain,874.0,117.0,95.0,78.0,420.0,47.0,541.0,193.0,660.0,58.0,48.0
C-X3-C chemokine receptor 1,200.0,900.0,723.0,993.0,160.0,289.0,791.0,494.0,813.0,152.0,76.0
Eukaryotic translation initation factor,147.0,810.0,38.0,45.0,6.0,995.0,535.0,933.0,1000.0,45.0,827.0
Apoptosis regulator Bcl-2,135.0,78.0,435.0,398.0,833.0,970.0,966.0,397.0,855.0,930.0,755.0
Cytochrome P450 1B1,953.0,741.0,129.0,502.0,9.0,425.0,450.0,587.0,880.0,583.0,884.0
Tyrosine-protein kinase receptor UFO,993.0,63.0,745.0,7.0,198.0,265.0,416.0,244.0,669.0,50.0,105.0
Neurotrophic tyrosine kinase receptor type 2,514.0,928.0,628.0,662.0,960.0,844.0,12.0,162.0,48.0,915.0,945.0
Mitogen-activated protein kinase kinase kinase 8,69.0,58.0,30.0,937.0,782.0,44.0,982.0,158.0,486.0,429.0,21.0
Low molecular weight phosphotyrosine protein phosphatase,419.0,784.0,931.0,713.0,939.0,16.0,344.0,276.0,62.0,352.0,429.0
Casein kinase I epsilon,24.0,516.0,962.0,567.0,972.0,685.0,374.0,220.0,3.0,828.0,269.0
L-lactate dehydrogenase B chain,428.0,482.0,124.0,170.0,59.0,843.0,338.0,968.0,893.0,174.0,768.0
S-methyl-5-thioadenosine phosphorylase,294.0,888.0,396.0,870.0,178.0,115.0,172.0,688.0,402.0,300.0,232.0
Proto-oncogene c-JUN,231.0,129.0,785.0,921.0,881.0,31.0,427.0,636.0,23.0,675.0,54.0
Sodium/glucose cotransporter 1,615.0,438.0,369.0,295.0,651.0,697.0,786.0,849.0,888.0,925.0,510.0
Transketolase,623.0,571.0,292.0,59.0,696.0,821.0,667.0,745.0,457.0,786.0,802.0
Serine/threonine-protein kinase RIPK2,98.0,542.0,116.0,730.0,109.0,814.0,804.0,841.0,987.0,15.0,540.0
p53-binding protein Mdm-2,25.0,671.0,792.0,393.0,445.0,995.0,663.0,434.0,928.0,646.0,418.0
Serine-protein kinase ATR,896.0,905.0,708.0,569.0,156.0,47.0,113.0,182.0,221.0,214.0,785.0
ADAM10,790.0,315.0,665.0,261.0,889.0,168.0,590.0,114.0,109.0,141.0,260.0
Endoplasmic reticulum aminopeptidase 2,710.0,681.0,783.0,986.0,695.0,68.0,393.0,519.0,3.0,875.0,508.0
G protein-coupled receptor 44,140.0,339.0,90.0,656.0,929.0,603.0,622.0,735.0,144.0,979.0,866.0
Endothelial lipase,665.0,975.0,839.0,982.0,74.0,534.0,23.0,609.0,30.0,713.0,873.0
Histone deacetylase 10,994.0,52.0,836.0,291.0,881.0,0.0,76.0,95.0,234.0,133.0,1.0
GABA receptor alpha-5 subunit,997.0,250.0,420.0,171.0,32.0,157.0,625.0,249.0,624.0,332.0,578.0
Orexin receptor 1,103.0,452.0,443.0,227.0,506.0,1000.0,886.0,852.0,995.0,679.0,905.0
Discoidin domain-containing receptor 2,135.0,967.0,766.0,806.0,372.0,989.0,352.0,491.0,452.0,632.0,823.0
Metabotropic glutamate receptor 2,506.0,376.0,105.0,74.0,443.0,371.0,473.0,371.0,990.0,218.0,409.0
Cytochrome P450 26A1,395.0,726.0,256.0,833.0,826.0,20.0,814.0,401.0,114.0,841.0,511.0
Serine/threonine-protein kinase B-raf,278.0,762.0,993.0,309.0,956.0,668.0,104.0,338.0,150.0,724.0,845.0
Ephrin type-B receptor 4,218.0,834.0,368.0,461.0,365.0,997.0,302.0,686.0,858.0,198.0,821.0
Neuropilin-1,877.0,19.0,598.0,161.0,143.0,888.0,927.0,824.0,798.0,846.0,971.0
dUTP pyrophosphatase,118.0,425.0,544.0,370.0,977.0,805.0,959.0,100.0,302.0,225.0,3.0
Serine/threonine-protein kinase ILK-1,868.0,163.0,542.0,980.0,716.0,6.0,740.0,446.0,26.0,870.0,633.0
Tyrosine-protein kinase BTK,937.0,933.0,362.0,728.0,56.0,6.0,9.0,869.0,114.0,169.0,495.0
Serine/threonine-protein kinase TNNI3K,18.0,336.0,449.0,601.0,875.0,901.0,887.0,336.0,189.0,940.0,499.0
Cytochrome P450 2A6,859.0,254.0,646.0,12.0,567.0,921.0,437.0,347.0,1000.0,121.0,202.0
Mitogen-activated protein kinase kinase kinase 5,977.0,236.0,8.0,245.0,2.0,15.0,406.0,989.0,567.0,191.0,411.0
Tyrosine-protein kinase receptor TYRO3,308.0,580.0,371.0,611.0,979.0,8.0,184.0,39.0,11.0,275.0,472.0
Epithelial discoidin domain-containing receptor 1,437.0,251.0,572.0,894.0,430.0,183.0,666.0,477.0,439.0,338.0,92.0
Proto-oncogene tyrosine-protein kinase MER,155.0,610.0,314.0,611.0,184.0,990.0,369.0,730.0,876.0,281.0,602.0
Baculoviral IAP repeat-containing protein 3,913.0,599.0,554.0,597.0,39.0,168.0,253.0,957.0,15.0,683.0,690.0
Poly [ADP-ribose] polymerase 2,372.0,867.0,311.0,241.0,451.0,965.0,730.0,144.0,989.0,384.0,710.0
P-selectin,441.0,472.0,190.0,25.0,365.0,924.0,370.0,788.0,975.0,327.0,656.0
ATP-binding cassette sub-family G member 2,160.0,434.0,980.0,892.0,774.0,664.0,748.0,72.0,28.0,784.0,241.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,216.0,90.0,485.0,65.0,124.0,939.0,847.0,935.0,963.0,87.0,784.0
Serine/threonine-protein kinase PIM3,795.0,129.0,732.0,432.0,230.0,667.0,55.0,540.0,520.0,380.0,758.0
G-protein coupled bile acid receptor 1,320.0,923.0,436.0,484.0,1000.0,264.0,758.0,0.0,351.0,886.0,21.0
Metastin receptor,180.0,467.0,739.0,188.0,684.0,348.0,317.0,861.0,431.0,481.0,301.0
Cell division cycle 7-related protein kinase,37.0,439.0,126.0,772.0,953.0,405.0,362.0,192.0,861.0,56.0,46.0
Sodium channel protein type X alpha subunit,522.0,264.0,812.0,718.0,412.0,179.0,961.0,484.0,478.0,558.0,393.0
Baculoviral IAP repeat-containing protein 2,949.0,910.0,664.0,652.0,887.0,65.0,87.0,269.0,3.0,988.0,734.0
Receptor-interacting serine/threonine-protein kinase 1,946.0,644.0,511.0,452.0,76.0,834.0,194.0,413.0,855.0,381.0,922.0
Protein tyrosine kinase 2 beta,893.0,165.0,190.0,141.0,762.0,41.0,984.0,99.0,648.0,342.0,239.0
Perforin-1,1.0,569.0,81.0,925.0,453.0,819.0,708.0,466.0,696.0,839.0,639.0
D-amino-acid oxidase,7.0,936.0,116.0,946.0,609.0,604.0,259.0,905.0,221.0,553.0,153.0
Serine/threonine-protein kinase WEE1,937.0,216.0,725.0,95.0,48.0,692.0,325.0,930.0,836.0,5.0,68.0
Histone acetyltransferase PCAF,982.0,350.0,697.0,510.0,333.0,144.0,436.0,443.0,330.0,544.0,745.0
Secreted frizzled-related protein 1,50.0,549.0,967.0,894.0,939.0,999.0,332.0,121.0,336.0,812.0,460.0
Transient receptor potential cation channel subfamily V member 3,107.0,267.0,830.0,52.0,724.0,804.0,912.0,782.0,562.0,528.0,831.0
Protein-arginine N-methyltransferase 1,989.0,895.0,770.0,833.0,94.0,0.0,166.0,93.0,215.0,77.0,271.0
Nuclear factor NF-kappa-B p65 subunit,237.0,384.0,20.0,541.0,65.0,824.0,617.0,997.0,705.0,816.0,888.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,833.0,49.0,210.0,658.0,8.0,574.0,762.0,857.0,88.0,841.0,696.0
Acyl-CoA desaturase,947.0,847.0,909.0,31.0,845.0,470.0,127.0,72.0,960.0,70.0,49.0
Proto-oncogene tyrosine-protein kinase ROS,537.0,55.0,394.0,0.0,953.0,919.0,936.0,254.0,785.0,611.0,499.0
Lysyl-tRNA synthetase,951.0,116.0,682.0,421.0,488.0,372.0,497.0,568.0,517.0,530.0,803.0
DNA-(apurinic or apyrimidinic site) lyase,21.0,812.0,470.0,999.0,477.0,248.0,826.0,742.0,46.0,835.0,926.0
Glucose-dependent insulinotropic receptor,31.0,982.0,234.0,783.0,481.0,569.0,73.0,631.0,839.0,840.0,927.0
Prostaglandin E synthase,437.0,617.0,47.0,351.0,931.0,0.0,48.0,934.0,3.0,502.0,130.0
G protein-coupled receptor kinase 5,879.0,442.0,761.0,363.0,441.0,715.0,863.0,257.0,545.0,369.0,428.0
Egl nine homolog 1,124.0,510.0,956.0,766.0,907.0,982.0,962.0,9.0,926.0,199.0,282.0
Elongation of very long chain fatty acids protein 6,721.0,521.0,866.0,326.0,409.0,863.0,98.0,262.0,448.0,159.0,207.0
Glucagon,455.0,684.0,680.0,659.0,170.0,876.0,342.0,189.0,769.0,62.0,371.0
CREB-binding protein,254.0,425.0,12.0,564.0,4.0,185.0,273.0,996.0,343.0,919.0,836.0
Mitogen-activated protein kinase kinase kinase 7,929.0,854.0,802.0,748.0,734.0,294.0,792.0,55.0,21.0,971.0,914.0
"Interferon-induced, double-stranded RNA-activated protein kinase",820.0,19.0,130.0,117.0,403.0,747.0,718.0,866.0,534.0,884.0,715.0
Aldo-keto reductase family 1 member C2,594.0,51.0,201.0,292.0,11.0,961.0,255.0,993.0,970.0,777.0,945.0
Trace amine-associated receptor 1,23.0,726.0,329.0,775.0,427.0,829.0,401.0,495.0,929.0,657.0,658.0
Nuclear receptor ROR-alpha,152.0,617.0,737.0,950.0,998.0,196.0,807.0,19.0,58.0,810.0,612.0
Heat shock factor protein 1,221.0,262.0,870.0,478.0,994.0,466.0,770.0,26.0,94.0,654.0,26.0
Hematopoietic prostaglandin D synthase,915.0,547.0,745.0,315.0,951.0,229.0,583.0,151.0,54.0,698.0,537.0
Aldo-keto reductase family 1 member C1,842.0,686.0,101.0,46.0,1.0,477.0,465.0,998.0,976.0,14.0,363.0
Bifunctional protein NCOAT,489.0,712.0,990.0,952.0,278.0,332.0,584.0,15.0,162.0,116.0,164.0
LIM domain kinase 2,5.0,800.0,153.0,500.0,983.0,840.0,202.0,609.0,345.0,973.0,863.0
Serine/threonine-protein kinase PLK2,989.0,153.0,426.0,830.0,0.0,731.0,247.0,961.0,859.0,441.0,865.0
Neuropeptide FF receptor 1,179.0,664.0,490.0,957.0,840.0,223.0,240.0,391.0,39.0,876.0,128.0
Neuropeptide FF receptor 2,678.0,872.0,940.0,319.0,148.0,997.0,743.0,344.0,944.0,86.0,873.0
IgG receptor FcRn large subunit p51,490.0,151.0,342.0,64.0,921.0,786.0,786.0,688.0,991.0,435.0,808.0
Smoothened homolog,1000.0,99.0,701.0,6.0,398.0,57.0,602.0,424.0,808.0,30.0,576.0
Aldo-keto reductase family 1 member B10,132.0,498.0,130.0,534.0,15.0,693.0,207.0,798.0,934.0,716.0,768.0
Serine/threonine-protein kinase 33,241.0,591.0,325.0,801.0,713.0,23.0,480.0,768.0,702.0,141.0,376.0
Transient receptor potential cation channel subfamily A member 1,667.0,232.0,544.0,136.0,845.0,612.0,636.0,590.0,16.0,965.0,793.0
Diacylglycerol O-acyltransferase 1,333.0,51.0,444.0,120.0,998.0,924.0,896.0,234.0,581.0,605.0,320.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",6.0,658.0,215.0,887.0,971.0,36.0,683.0,106.0,558.0,145.0,0.0
Lysine-specific histone demethylase 1,425.0,980.0,465.0,990.0,213.0,219.0,388.0,436.0,20.0,970.0,869.0
Alpha-synuclein,703.0,809.0,704.0,346.0,905.0,764.0,591.0,127.0,694.0,114.0,872.0
Tankyrase-2,767.0,321.0,626.0,194.0,7.0,999.0,319.0,791.0,400.0,954.0,795.0
Tankyrase-1,348.0,398.0,354.0,525.0,362.0,31.0,198.0,985.0,990.0,1.0,35.0
Mitogen-activated protein kinase kinase kinase kinase 4,269.0,898.0,177.0,565.0,121.0,93.0,150.0,827.0,396.0,754.0,556.0
Lysine-specific demethylase 4C,328.0,444.0,481.0,134.0,50.0,1000.0,747.0,401.0,696.0,968.0,953.0
