,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
"Fructose-1,6-bisphosphatase",922.0,0.0,906.0,7.0,908.0,66.0,454.0,131.0,527.0,977.0,600.0
Dipeptidyl peptidase II,892.0,388.0,192.0,138.0,954.0,306.0,553.0,217.0,23.0,82.0,122.0
Peroxisome proliferator-activated receptor delta,982.0,301.0,393.0,2.0,994.0,718.0,572.0,183.0,345.0,966.0,997.0
Serine/threonine-protein kinase 10,0.0,999.0,758.0,996.0,2.0,779.0,478.0,1000.0,627.0,257.0,379.0
Dual specificity protein kinase TTK,10.0,937.0,921.0,950.0,75.0,364.0,231.0,734.0,190.0,128.0,196.0
Coagulation factor VII,935.0,0.0,936.0,898.0,1000.0,160.0,21.0,2.0,52.0,223.0,20.0
PI3-kinase p110-alpha subunit,40.0,258.0,983.0,986.0,511.0,947.0,17.0,656.0,854.0,78.0,648.0
Tyrosine-protein kinase ABL2,531.0,888.0,994.0,994.0,767.0,7.0,506.0,24.0,312.0,160.0,32.0
C-C chemokine receptor type 2,940.0,723.0,0.0,125.0,874.0,987.0,179.0,4.0,705.0,609.0,857.0
"Glutamate receptor ionotropic, AMPA 2",963.0,519.0,110.0,115.0,44.0,560.0,439.0,926.0,349.0,426.0,766.0
Neuropeptide Y receptor type 2,336.0,654.0,683.0,78.0,628.0,408.0,977.0,542.0,124.0,981.0,881.0
HMG-CoA reductase,0.0,374.0,849.0,1000.0,954.0,278.0,828.0,2.0,521.0,965.0,792.0
Signal transducer and activator of transcription 3,287.0,36.0,10.0,498.0,513.0,594.0,668.0,664.0,862.0,562.0,186.0
Interleukin-8 receptor A,1000.0,989.0,383.0,7.0,13.0,102.0,981.0,956.0,263.0,259.0,158.0
Cyclin-dependent kinase 5,904.0,199.0,450.0,471.0,30.0,631.0,44.0,117.0,982.0,346.0,532.0
MAP kinase ERK2,996.0,905.0,608.0,3.0,62.0,173.0,314.0,1000.0,130.0,326.0,43.0
Cystic fibrosis transmembrane conductance regulator,1000.0,84.0,273.0,92.0,999.0,310.0,24.0,0.0,202.0,38.0,254.0
Chymase,826.0,121.0,127.0,22.0,145.0,121.0,972.0,918.0,298.0,838.0,480.0
Casein kinase II alpha (prime),293.0,29.0,291.0,605.0,849.0,501.0,887.0,764.0,907.0,711.0,933.0
Cathepsin B,893.0,890.0,370.0,51.0,210.0,925.0,166.0,77.0,301.0,904.0,822.0
Matrix metalloproteinase 7,994.0,80.0,970.0,10.0,968.0,79.0,67.0,232.0,306.0,17.0,330.0
Bombesin receptor subtype-3,997.0,49.0,64.0,2.0,843.0,884.0,794.0,890.0,363.0,675.0,822.0
LXR-beta,53.0,787.0,151.0,917.0,1000.0,521.0,637.0,4.0,412.0,734.0,231.0
Neurotensin receptor 1,4.0,841.0,937.0,1000.0,183.0,173.0,949.0,718.0,861.0,779.0,130.0
Tyrosine-protein kinase TIE-2,111.0,10.0,610.0,862.0,868.0,597.0,26.0,273.0,74.0,43.0,372.0
Fibroblast growth factor receptor 2,121.0,398.0,363.0,991.0,602.0,853.0,77.0,399.0,420.0,229.0,89.0
Histone deacetylase 9,2.0,829.0,1000.0,1000.0,6.0,140.0,365.0,998.0,805.0,897.0,434.0
Fatty acid synthase,0.0,924.0,676.0,998.0,9.0,798.0,961.0,924.0,530.0,706.0,859.0
c-Jun N-terminal kinase 2,265.0,987.0,417.0,127.0,14.0,164.0,465.0,878.0,447.0,254.0,398.0
Sodium channel protein type II alpha subunit,314.0,133.0,19.0,390.0,176.0,959.0,872.0,393.0,978.0,957.0,1000.0
Monoglyceride lipase,999.0,284.0,38.0,1.0,989.0,579.0,87.0,36.0,24.0,12.0,104.0
Inhibitor of apoptosis protein 3,360.0,823.0,322.0,495.0,38.0,834.0,416.0,859.0,829.0,183.0,125.0
Serine/threonine-protein kinase 2,979.0,223.0,27.0,29.0,348.0,451.0,873.0,506.0,755.0,896.0,985.0
Dual specificity protein kinase CLK4,996.0,905.0,941.0,56.0,800.0,330.0,194.0,1.0,120.0,686.0,527.0
MAP kinase signal-integrating kinase 2,110.0,251.0,970.0,999.0,969.0,77.0,892.0,113.0,853.0,573.0,12.0
Proteasome component C5,466.0,339.0,294.0,304.0,965.0,498.0,687.0,167.0,58.0,965.0,993.0
Tyrosine-protein kinase FRK,595.0,471.0,173.0,562.0,231.0,967.0,190.0,966.0,534.0,337.0,549.0
Dual specificty protein kinase CLK1,415.0,271.0,16.0,472.0,35.0,100.0,954.0,912.0,979.0,169.0,56.0
Dual specificity protein kinase CLK2,550.0,449.0,636.0,476.0,337.0,423.0,276.0,509.0,708.0,129.0,67.0
Lipoxin A4 receptor,982.0,814.0,857.0,3.0,11.0,786.0,420.0,991.0,130.0,336.0,937.0
Estradiol 17-beta-dehydrogenase 3,4.0,994.0,999.0,884.0,5.0,266.0,578.0,996.0,466.0,572.0,86.0
11-beta-hydroxysteroid dehydrogenase 1,246.0,262.0,972.0,377.0,689.0,152.0,619.0,148.0,629.0,754.0,46.0
Ribosomal protein S6 kinase alpha 5,1.0,488.0,969.0,1000.0,774.0,506.0,163.0,141.0,534.0,482.0,859.0
ALK tyrosine kinase receptor,846.0,311.0,360.0,115.0,915.0,154.0,945.0,277.0,88.0,886.0,720.0
Hypoxia-inducible factor 1 alpha,2.0,190.0,86.0,977.0,47.0,916.0,306.0,875.0,861.0,873.0,840.0
TGF-beta receptor type II,856.0,802.0,268.0,168.0,155.0,459.0,703.0,1000.0,72.0,400.0,28.0
Serine/threonine-protein kinase AKT,0.0,934.0,941.0,998.0,40.0,441.0,751.0,735.0,754.0,131.0,226.0
Sodium channel protein type IX alpha subunit,550.0,222.0,3.0,927.0,624.0,790.0,897.0,4.0,993.0,173.0,983.0
P-glycoprotein 1,87.0,19.0,710.0,995.0,1000.0,151.0,32.0,1.0,305.0,103.0,22.0
Heat shock protein HSP 90-beta,998.0,208.0,29.0,0.0,484.0,917.0,56.0,857.0,507.0,716.0,855.0
Calcium-activated potassium channel subunit alpha-1,999.0,876.0,62.0,0.0,825.0,597.0,765.0,1.0,155.0,989.0,999.0
Intermediate conductance calcium-activated potassium channel protein 4,369.0,939.0,474.0,305.0,0.0,831.0,773.0,1000.0,921.0,878.0,155.0
Voltage-gated potassium channel subunit Kv1.5,950.0,541.0,104.0,194.0,622.0,909.0,438.0,698.0,102.0,27.0,420.0
Bradykinin B1 receptor,0.0,418.0,997.0,1000.0,843.0,141.0,187.0,0.0,387.0,606.0,873.0
Purinergic receptor P2Y1,696.0,187.0,656.0,613.0,1000.0,356.0,827.0,205.0,142.0,139.0,63.0
Sphingosine 1-phosphate receptor Edg-1,969.0,883.0,527.0,450.0,189.0,750.0,5.0,135.0,239.0,180.0,901.0
Purine nucleoside phosphorylase,950.0,72.0,3.0,65.0,999.0,292.0,539.0,0.0,704.0,420.0,571.0
Serine/threonine-protein kinase GAK,516.0,26.0,719.0,212.0,1000.0,435.0,39.0,75.0,35.0,370.0,815.0
Induced myeloid leukemia cell differentiation protein Mcl-1,5.0,591.0,989.0,993.0,6.0,566.0,589.0,1000.0,951.0,629.0,392.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,894.0,648.0,765.0,350.0,530.0,482.0,540.0,295.0,278.0,150.0,643.0
Gastric inhibitory polypeptide receptor,981.0,76.0,259.0,1.0,1000.0,470.0,887.0,413.0,694.0,396.0,48.0
Matrix metalloproteinase 12,0.0,626.0,968.0,996.0,1.0,498.0,990.0,1000.0,992.0,934.0,757.0
Sphingosine kinase 1,769.0,620.0,15.0,2.0,0.0,397.0,936.0,982.0,739.0,674.0,544.0
Phosphodiesterase 8B,953.0,637.0,946.0,547.0,692.0,555.0,136.0,389.0,188.0,339.0,718.0
Phosphodiesterase 10A,994.0,1000.0,43.0,58.0,16.0,879.0,232.0,975.0,12.0,660.0,198.0
Free fatty acid receptor 1,329.0,32.0,657.0,975.0,995.0,569.0,56.0,17.0,321.0,556.0,506.0
Prostanoid DP receptor,19.0,14.0,501.0,959.0,1000.0,192.0,428.0,8.0,546.0,330.0,4.0
Neurokinin 3 receptor,949.0,863.0,0.0,4.0,0.0,257.0,950.0,986.0,656.0,323.0,510.0
TGF-beta receptor type I,979.0,44.0,477.0,129.0,579.0,551.0,345.0,176.0,202.0,53.0,257.0
C-X-C chemokine receptor type 3,72.0,927.0,984.0,881.0,15.0,489.0,264.0,941.0,391.0,159.0,208.0
Vitamin K-dependent protein C,0.0,838.0,694.0,999.0,28.0,98.0,974.0,370.0,992.0,879.0,659.0
Tyrosine-protein kinase FGR,999.0,3.0,152.0,44.0,998.0,576.0,53.0,27.0,264.0,280.0,703.0
NAD-dependent deacetylase sirtuin 3,585.0,764.0,182.0,91.0,18.0,785.0,737.0,852.0,925.0,630.0,419.0
NAD-dependent deacetylase sirtuin 2,589.0,979.0,627.0,919.0,676.0,192.0,934.0,68.0,880.0,993.0,499.0
Acyl coenzyme A:cholesterol acyltransferase 2,317.0,621.0,10.0,770.0,947.0,968.0,780.0,33.0,864.0,894.0,984.0
Voltage-gated N-type calcium channel alpha-1B subunit,999.0,9.0,55.0,78.0,934.0,571.0,36.0,489.0,232.0,23.0,16.0
"Nitric oxide synthase, inducible",13.0,22.0,589.0,912.0,907.0,249.0,573.0,885.0,445.0,428.0,829.0
Serine/threonine-protein kinase PAK 4,453.0,991.0,629.0,280.0,479.0,117.0,857.0,305.0,71.0,778.0,10.0
Ribosomal protein S6 kinase 1,92.0,640.0,974.0,975.0,179.0,335.0,399.0,753.0,562.0,267.0,34.0
NAD-dependent deacetylase sirtuin 1,45.0,810.0,984.0,643.0,0.0,789.0,35.0,985.0,479.0,953.0,962.0
Glutaminyl-peptide cyclotransferase,173.0,970.0,369.0,904.0,285.0,948.0,304.0,51.0,630.0,164.0,998.0
Serine/threonine-protein kinase PIM2,141.0,29.0,215.0,538.0,977.0,781.0,765.0,55.0,882.0,679.0,974.0
TRAF2- and NCK-interacting kinase,650.0,444.0,789.0,0.0,3.0,258.0,962.0,1000.0,812.0,484.0,321.0
Coagulation factor XIII,811.0,908.0,972.0,357.0,931.0,432.0,33.0,3.0,125.0,940.0,521.0
5-lipoxygenase activating protein,814.0,429.0,989.0,983.0,985.0,493.0,133.0,343.0,194.0,161.0,564.0
Neuropeptide Y receptor type 5,901.0,977.0,657.0,34.0,1.0,624.0,828.0,1000.0,23.0,317.0,78.0
Kinesin-like protein 1,56.0,751.0,22.0,952.0,318.0,188.0,986.0,709.0,911.0,635.0,4.0
Matrix metalloproteinase 8,980.0,334.0,28.0,17.0,788.0,350.0,928.0,82.0,958.0,923.0,801.0
C-C chemokine receptor type 8,3.0,0.0,889.0,997.0,1000.0,412.0,167.0,87.0,928.0,608.0,579.0
Tyrosine kinase non-receptor protein 2,86.0,891.0,682.0,864.0,85.0,215.0,842.0,161.0,645.0,888.0,998.0
Serine/threonine-protein kinase PAK 1,984.0,136.0,26.0,22.0,900.0,935.0,111.0,4.0,190.0,740.0,980.0
Tyrosine-protein kinase BRK,916.0,61.0,221.0,420.0,589.0,847.0,12.0,786.0,309.0,16.0,3.0
Melanocortin receptor 5,83.0,285.0,693.0,751.0,0.0,519.0,707.0,999.0,687.0,319.0,611.0
Ghrelin receptor,970.0,844.0,830.0,36.0,843.0,660.0,220.0,9.0,44.0,337.0,623.0
Phenylethanolamine N-methyltransferase,999.0,979.0,542.0,8.0,681.0,7.0,225.0,42.0,253.0,707.0,64.0
Leukotriene A4 hydrolase,62.0,656.0,312.0,990.0,258.0,152.0,648.0,686.0,982.0,313.0,625.0
Apoptosis regulator Bcl-X,685.0,222.0,841.0,398.0,996.0,751.0,383.0,122.0,195.0,147.0,8.0
Serine/threonine-protein kinase Chk1,0.0,703.0,891.0,987.0,37.0,182.0,585.0,859.0,614.0,685.0,700.0
Voltage-gated potassium channel subunit Kv1.3,8.0,601.0,663.0,923.0,872.0,662.0,982.0,2.0,947.0,979.0,1000.0
Voltage-gated T-type calcium channel alpha-1G subunit,1000.0,137.0,30.0,1.0,42.0,716.0,440.0,980.0,75.0,309.0,105.0
Melanocortin receptor 3,498.0,491.0,428.0,838.0,683.0,416.0,566.0,962.0,264.0,528.0,547.0
Dipeptidyl peptidase VIII,75.0,587.0,872.0,625.0,898.0,527.0,507.0,269.0,830.0,611.0,294.0
Lymphocyte differentiation antigen CD38,803.0,470.0,202.0,362.0,865.0,636.0,793.0,784.0,712.0,136.0,681.0
Proteasome Macropain subunit MB1,923.0,38.0,156.0,9.0,985.0,400.0,64.0,150.0,145.0,256.0,828.0
Apoptosis regulator Bcl-W,24.0,313.0,953.0,983.0,795.0,617.0,100.0,135.0,44.0,415.0,249.0
Aldo-keto-reductase family 1 member C3,894.0,966.0,274.0,7.0,116.0,958.0,440.0,784.0,427.0,640.0,19.0
Fibroblast activation protein alpha,254.0,974.0,906.0,832.0,723.0,526.0,16.0,728.0,110.0,464.0,503.0
"Indoleamine 2,3-dioxygenase",362.0,12.0,904.0,989.0,599.0,603.0,168.0,905.0,583.0,0.0,59.0
Malonyl-CoA decarboxylase,210.0,908.0,108.0,220.0,8.0,402.0,360.0,529.0,75.0,479.0,241.0
Isoprenylcysteine carboxyl methyltransferase,4.0,56.0,561.0,1000.0,1000.0,162.0,627.0,0.0,948.0,613.0,974.0
Serine/threonine-protein kinase Aurora-A,20.0,194.0,982.0,999.0,1000.0,156.0,852.0,5.0,733.0,838.0,984.0
C3a anaphylatoxin chemotactic receptor,1000.0,298.0,994.0,164.0,336.0,244.0,46.0,50.0,304.0,92.0,0.0
Vesicular acetylcholine transporter,969.0,509.0,0.0,6.0,24.0,955.0,954.0,1000.0,415.0,785.0,691.0
Geranylgeranyl pyrophosphate synthetase,259.0,309.0,263.0,374.0,467.0,74.0,916.0,514.0,590.0,661.0,767.0
Neuropeptide Y receptor type 1,976.0,875.0,453.0,61.0,59.0,75.0,927.0,978.0,408.0,28.0,384.0
Carbonic anhydrase VA,19.0,633.0,343.0,619.0,107.0,992.0,7.0,970.0,669.0,103.0,102.0
Endothelin-converting enzyme 1,5.0,348.0,343.0,948.0,884.0,266.0,992.0,5.0,967.0,987.0,1000.0
Orexin receptor 2,926.0,669.0,476.0,0.0,176.0,758.0,159.0,828.0,118.0,871.0,526.0
Dipeptidyl peptidase IX,945.0,698.0,897.0,108.0,126.0,686.0,282.0,990.0,359.0,909.0,314.0
Vanilloid receptor,997.0,424.0,398.0,22.0,123.0,216.0,800.0,465.0,567.0,851.0,773.0
Caspase-1,987.0,405.0,793.0,351.0,791.0,115.0,672.0,20.0,381.0,146.0,532.0
"Nitric-oxide synthase, endothelial",671.0,29.0,870.0,503.0,984.0,637.0,603.0,713.0,203.0,132.0,614.0
Dual specificity phosphatase Cdc25B,651.0,996.0,965.0,926.0,315.0,72.0,57.0,144.0,501.0,369.0,8.0
P2X purinoceptor 7,2.0,648.0,385.0,869.0,26.0,957.0,258.0,897.0,493.0,479.0,876.0
Serine/threonine-protein kinase AKT3,779.0,307.0,45.0,667.0,374.0,42.0,964.0,172.0,939.0,650.0,22.0
Beta-secretase 1,0.0,370.0,857.0,1000.0,726.0,225.0,753.0,60.0,798.0,959.0,804.0
Acetyl-CoA carboxylase 2,76.0,586.0,757.0,999.0,996.0,513.0,339.0,1.0,572.0,507.0,290.0
L-lactate dehydrogenase A chain,279.0,395.0,60.0,369.0,780.0,167.0,937.0,699.0,827.0,401.0,897.0
C-X3-C chemokine receptor 1,993.0,83.0,21.0,1.0,129.0,969.0,66.0,992.0,307.0,344.0,222.0
Eukaryotic translation initation factor,996.0,739.0,199.0,0.0,27.0,556.0,209.0,314.0,624.0,181.0,632.0
Apoptosis regulator Bcl-2,1000.0,628.0,696.0,1.0,454.0,214.0,906.0,961.0,27.0,284.0,0.0
Cytochrome P450 1B1,0.0,831.0,934.0,996.0,15.0,892.0,555.0,922.0,149.0,661.0,583.0
Tyrosine-protein kinase receptor UFO,13.0,708.0,955.0,1000.0,975.0,16.0,865.0,80.0,830.0,629.0,114.0
Neurotrophic tyrosine kinase receptor type 2,862.0,700.0,861.0,804.0,970.0,105.0,34.0,188.0,77.0,149.0,297.0
Mitogen-activated protein kinase kinase kinase 8,427.0,363.0,323.0,609.0,2.0,559.0,902.0,850.0,614.0,834.0,973.0
Low molecular weight phosphotyrosine protein phosphatase,963.0,48.0,1.0,11.0,328.0,789.0,596.0,128.0,728.0,364.0,832.0
Casein kinase I epsilon,783.0,962.0,895.0,275.0,292.0,466.0,390.0,29.0,334.0,667.0,802.0
L-lactate dehydrogenase B chain,972.0,572.0,72.0,148.0,735.0,880.0,572.0,998.0,989.0,279.0,344.0
S-methyl-5-thioadenosine phosphorylase,2.0,777.0,85.0,139.0,5.0,957.0,341.0,1000.0,713.0,830.0,817.0
Proto-oncogene c-JUN,225.0,158.0,991.0,820.0,1000.0,431.0,452.0,166.0,47.0,368.0,143.0
Sodium/glucose cotransporter 1,4.0,22.0,981.0,832.0,744.0,543.0,586.0,832.0,292.0,753.0,783.0
Transketolase,83.0,451.0,65.0,944.0,606.0,85.0,955.0,206.0,870.0,652.0,975.0
Serine/threonine-protein kinase RIPK2,168.0,446.0,525.0,780.0,650.0,249.0,654.0,60.0,937.0,521.0,100.0
p53-binding protein Mdm-2,631.0,58.0,144.0,363.0,558.0,691.0,284.0,657.0,767.0,77.0,540.0
Serine-protein kinase ATR,388.0,949.0,975.0,576.0,149.0,84.0,978.0,977.0,350.0,875.0,14.0
ADAM10,1000.0,836.0,557.0,4.0,732.0,574.0,76.0,23.0,158.0,572.0,606.0
Endoplasmic reticulum aminopeptidase 2,892.0,857.0,88.0,99.0,334.0,996.0,44.0,729.0,92.0,360.0,658.0
G protein-coupled receptor 44,2.0,124.0,72.0,943.0,938.0,961.0,226.0,2.0,861.0,201.0,997.0
Endothelial lipase,94.0,221.0,261.0,937.0,936.0,669.0,214.0,104.0,718.0,581.0,131.0
Histone deacetylase 10,27.0,103.0,972.0,1000.0,681.0,133.0,659.0,93.0,988.0,547.0,283.0
GABA receptor alpha-5 subunit,795.0,787.0,127.0,382.0,556.0,528.0,65.0,40.0,637.0,862.0,878.0
Orexin receptor 1,1000.0,733.0,19.0,0.0,0.0,965.0,604.0,999.0,253.0,84.0,5.0
Discoidin domain-containing receptor 2,1000.0,554.0,562.0,0.0,666.0,343.0,174.0,854.0,155.0,152.0,202.0
Metabotropic glutamate receptor 2,966.0,195.0,585.0,629.0,980.0,98.0,593.0,105.0,358.0,644.0,979.0
Cytochrome P450 26A1,1000.0,125.0,1.0,0.0,214.0,542.0,544.0,865.0,292.0,390.0,447.0
Serine/threonine-protein kinase B-raf,14.0,998.0,966.0,914.0,13.0,455.0,966.0,996.0,709.0,349.0,481.0
Ephrin type-B receptor 4,787.0,46.0,356.0,117.0,991.0,952.0,12.0,765.0,0.0,238.0,58.0
Neuropilin-1,3.0,382.0,866.0,969.0,591.0,29.0,961.0,164.0,808.0,804.0,931.0
dUTP pyrophosphatase,110.0,729.0,820.0,217.0,428.0,285.0,849.0,112.0,329.0,804.0,197.0
Serine/threonine-protein kinase ILK-1,0.0,834.0,561.0,1000.0,416.0,762.0,856.0,193.0,946.0,651.0,973.0
Tyrosine-protein kinase BTK,57.0,981.0,989.0,727.0,157.0,223.0,438.0,954.0,351.0,689.0,353.0
Serine/threonine-protein kinase TNNI3K,29.0,248.0,999.0,970.0,749.0,84.0,648.0,654.0,631.0,694.0,125.0
Cytochrome P450 2A6,168.0,182.0,2.0,563.0,440.0,872.0,420.0,191.0,626.0,583.0,327.0
Mitogen-activated protein kinase kinase kinase 5,888.0,711.0,82.0,426.0,395.0,898.0,266.0,20.0,251.0,496.0,854.0
Tyrosine-protein kinase receptor TYRO3,554.0,635.0,941.0,604.0,545.0,24.0,865.0,276.0,699.0,329.0,291.0
Epithelial discoidin domain-containing receptor 1,776.0,568.0,241.0,849.0,279.0,787.0,30.0,970.0,244.0,274.0,991.0
Proto-oncogene tyrosine-protein kinase MER,937.0,68.0,10.0,1.0,977.0,919.0,819.0,580.0,72.0,723.0,464.0
Baculoviral IAP repeat-containing protein 3,52.0,684.0,633.0,539.0,540.0,374.0,714.0,653.0,375.0,644.0,184.0
Poly [ADP-ribose] polymerase 2,38.0,931.0,844.0,960.0,32.0,627.0,59.0,325.0,901.0,309.0,825.0
P-selectin,962.0,439.0,990.0,191.0,882.0,501.0,20.0,27.0,166.0,51.0,398.0
ATP-binding cassette sub-family G member 2,991.0,123.0,724.0,125.0,985.0,182.0,634.0,61.0,613.0,990.0,377.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,963.0,829.0,17.0,681.0,63.0,847.0,202.0,361.0,879.0,227.0,677.0
Serine/threonine-protein kinase PIM3,22.0,333.0,940.0,439.0,102.0,17.0,998.0,763.0,341.0,849.0,260.0
G-protein coupled bile acid receptor 1,34.0,0.0,114.0,969.0,998.0,514.0,378.0,31.0,732.0,69.0,808.0
Metastin receptor,837.0,621.0,526.0,811.0,993.0,534.0,230.0,196.0,75.0,228.0,94.0
Cell division cycle 7-related protein kinase,93.0,114.0,602.0,932.0,909.0,546.0,9.0,930.0,439.0,35.0,99.0
Sodium channel protein type X alpha subunit,16.0,373.0,358.0,968.0,159.0,931.0,335.0,5.0,680.0,337.0,877.0
Baculoviral IAP repeat-containing protein 2,999.0,19.0,79.0,0.0,76.0,251.0,741.0,978.0,765.0,537.0,16.0
Receptor-interacting serine/threonine-protein kinase 1,595.0,877.0,167.0,231.0,3.0,98.0,991.0,980.0,979.0,738.0,897.0
Protein tyrosine kinase 2 beta,43.0,719.0,943.0,982.0,566.0,110.0,888.0,19.0,950.0,852.0,999.0
Perforin-1,973.0,536.0,90.0,7.0,43.0,916.0,76.0,980.0,213.0,650.0,336.0
D-amino-acid oxidase,986.0,997.0,694.0,4.0,2.0,954.0,580.0,990.0,30.0,773.0,20.0
Serine/threonine-protein kinase WEE1,482.0,609.0,603.0,22.0,430.0,34.0,583.0,319.0,376.0,823.0,39.0
Histone acetyltransferase PCAF,176.0,361.0,275.0,995.0,513.0,199.0,790.0,959.0,573.0,24.0,144.0
Secreted frizzled-related protein 1,70.0,959.0,890.0,1000.0,985.0,281.0,423.0,0.0,838.0,457.0,932.0
Transient receptor potential cation channel subfamily V member 3,426.0,66.0,943.0,804.0,980.0,367.0,300.0,171.0,551.0,576.0,282.0
Protein-arginine N-methyltransferase 1,40.0,257.0,173.0,861.0,636.0,981.0,137.0,775.0,871.0,890.0,961.0
Nuclear factor NF-kappa-B p65 subunit,633.0,798.0,38.0,99.0,804.0,803.0,801.0,127.0,216.0,985.0,858.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,15.0,249.0,767.0,1000.0,961.0,470.0,80.0,0.0,583.0,112.0,370.0
Acyl-CoA desaturase,839.0,996.0,967.0,263.0,10.0,235.0,906.0,997.0,450.0,589.0,8.0
Proto-oncogene tyrosine-protein kinase ROS,681.0,22.0,307.0,2.0,259.0,152.0,957.0,995.0,147.0,484.0,140.0
Lysyl-tRNA synthetase,2.0,656.0,884.0,987.0,201.0,259.0,165.0,419.0,876.0,260.0,434.0
DNA-(apurinic or apyrimidinic site) lyase,995.0,219.0,614.0,734.0,328.0,184.0,406.0,265.0,309.0,236.0,651.0
Glucose-dependent insulinotropic receptor,997.0,946.0,58.0,0.0,41.0,995.0,773.0,971.0,117.0,570.0,1000.0
Prostaglandin E synthase,244.0,11.0,142.0,775.0,1000.0,480.0,99.0,0.0,234.0,641.0,920.0
G protein-coupled receptor kinase 5,0.0,794.0,999.0,1000.0,44.0,504.0,628.0,798.0,994.0,335.0,608.0
Egl nine homolog 1,1000.0,864.0,2.0,0.0,24.0,605.0,961.0,1000.0,84.0,999.0,338.0
Elongation of very long chain fatty acids protein 6,842.0,992.0,229.0,21.0,474.0,322.0,22.0,484.0,2.0,433.0,7.0
Glucagon,0.0,854.0,878.0,1000.0,0.0,398.0,987.0,1000.0,987.0,133.0,86.0
CREB-binding protein,883.0,444.0,42.0,59.0,610.0,845.0,139.0,91.0,747.0,435.0,945.0
Mitogen-activated protein kinase kinase kinase 7,757.0,68.0,281.0,236.0,171.0,886.0,367.0,689.0,882.0,337.0,828.0
"Interferon-induced, double-stranded RNA-activated protein kinase",956.0,289.0,265.0,111.0,903.0,53.0,903.0,58.0,260.0,671.0,145.0
Aldo-keto reductase family 1 member C2,439.0,7.0,753.0,960.0,37.0,278.0,470.0,939.0,420.0,55.0,564.0
Trace amine-associated receptor 1,1000.0,928.0,683.0,0.0,988.0,51.0,955.0,74.0,215.0,821.0,143.0
Nuclear receptor ROR-alpha,294.0,47.0,890.0,633.0,867.0,527.0,111.0,8.0,451.0,796.0,989.0
Heat shock factor protein 1,999.0,666.0,790.0,31.0,267.0,825.0,27.0,919.0,218.0,401.0,95.0
Hematopoietic prostaglandin D synthase,0.0,94.0,0.0,990.0,437.0,951.0,338.0,291.0,896.0,618.0,734.0
Aldo-keto reductase family 1 member C1,11.0,745.0,886.0,998.0,249.0,673.0,255.0,611.0,777.0,75.0,574.0
Bifunctional protein NCOAT,1000.0,80.0,1.0,0.0,806.0,755.0,951.0,436.0,684.0,252.0,386.0
LIM domain kinase 2,22.0,95.0,936.0,833.0,944.0,5.0,470.0,880.0,55.0,255.0,112.0
Serine/threonine-protein kinase PLK2,1000.0,744.0,378.0,0.0,953.0,57.0,906.0,75.0,89.0,814.0,114.0
Neuropeptide FF receptor 1,0.0,513.0,774.0,889.0,283.0,685.0,728.0,845.0,810.0,739.0,880.0
Neuropeptide FF receptor 2,9.0,432.0,748.0,893.0,604.0,999.0,5.0,198.0,373.0,786.0,937.0
IgG receptor FcRn large subunit p51,972.0,968.0,591.0,313.0,74.0,448.0,151.0,986.0,379.0,218.0,3.0
Smoothened homolog,1000.0,972.0,20.0,0.0,145.0,117.0,887.0,520.0,610.0,686.0,694.0
Aldo-keto reductase family 1 member B10,72.0,160.0,726.0,993.0,226.0,786.0,233.0,888.0,938.0,350.0,975.0
Serine/threonine-protein kinase 33,0.0,660.0,222.0,826.0,75.0,877.0,566.0,998.0,838.0,366.0,454.0
Transient receptor potential cation channel subfamily A member 1,0.0,927.0,980.0,1000.0,1.0,905.0,499.0,986.0,892.0,223.0,116.0
Diacylglycerol O-acyltransferase 1,0.0,0.0,517.0,996.0,989.0,237.0,892.0,89.0,793.0,278.0,331.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",756.0,451.0,969.0,327.0,642.0,113.0,280.0,47.0,694.0,504.0,596.0
Lysine-specific histone demethylase 1,999.0,542.0,221.0,0.0,586.0,884.0,218.0,964.0,11.0,46.0,120.0
Alpha-synuclein,65.0,982.0,980.0,996.0,963.0,197.0,105.0,2.0,80.0,950.0,340.0
Tankyrase-2,171.0,250.0,670.0,998.0,998.0,428.0,109.0,0.0,18.0,813.0,677.0
Tankyrase-1,0.0,341.0,974.0,977.0,907.0,913.0,17.0,68.0,510.0,352.0,974.0
Mitogen-activated protein kinase kinase kinase kinase 4,67.0,995.0,800.0,774.0,0.0,489.0,740.0,995.0,720.0,343.0,669.0
Lysine-specific demethylase 4C,603.0,53.0,866.0,832.0,998.0,63.0,530.0,0.0,683.0,490.0,590.0
