,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Peroxisome proliferator-activated receptor delta,106.0,574.0,793.0,160.0,317.0,738.0,582.0,902.0,331.0,254.0,720.0
Serine/threonine-protein kinase 10,15.0,363.0,878.0,773.0,543.0,312.0,968.0,296.0,891.0,326.0,25.0
Dual specificity protein kinase TTK,209.0,889.0,338.0,785.0,884.0,353.0,140.0,1.0,899.0,845.0,863.0
Coagulation factor VII,518.0,421.0,259.0,726.0,592.0,413.0,392.0,812.0,222.0,172.0,990.0
PI3-kinase p110-alpha subunit,302.0,639.0,115.0,77.0,637.0,998.0,190.0,992.0,75.0,748.0,444.0
Tyrosine-protein kinase ABL2,1000.0,109.0,183.0,46.0,712.0,222.0,103.0,896.0,173.0,811.0,500.0
C-C chemokine receptor type 2,590.0,869.0,633.0,320.0,313.0,188.0,376.0,646.0,330.0,495.0,824.0
"Glutamate receptor ionotropic, AMPA 2",6.0,749.0,584.0,977.0,906.0,767.0,647.0,124.0,799.0,544.0,533.0
Neuropeptide Y receptor type 2,169.0,277.0,896.0,957.0,776.0,114.0,953.0,5.0,754.0,323.0,274.0
HMG-CoA reductase,981.0,605.0,218.0,959.0,414.0,1.0,138.0,153.0,429.0,664.0,912.0
Signal transducer and activator of transcription 3,227.0,292.0,590.0,631.0,720.0,495.0,532.0,912.0,356.0,627.0,896.0
Interleukin-8 receptor A,746.0,680.0,99.0,567.0,808.0,595.0,179.0,463.0,270.0,568.0,500.0
Cyclin-dependent kinase 5,838.0,415.0,688.0,19.0,11.0,928.0,687.0,969.0,307.0,301.0,173.0
MAP kinase ERK2,35.0,446.0,786.0,7.0,283.0,1000.0,871.0,963.0,457.0,192.0,67.0
Cystic fibrosis transmembrane conductance regulator,868.0,803.0,765.0,703.0,775.0,87.0,828.0,158.0,501.0,373.0,830.0
Chymase,982.0,130.0,405.0,500.0,37.0,160.0,102.0,504.0,461.0,607.0,10.0
Casein kinase II alpha (prime),665.0,914.0,229.0,990.0,280.0,1.0,581.0,251.0,635.0,674.0,945.0
Cathepsin B,105.0,549.0,657.0,393.0,429.0,363.0,924.0,105.0,788.0,224.0,318.0
Matrix metalloproteinase 7,112.0,282.0,448.0,808.0,113.0,55.0,705.0,93.0,954.0,515.0,377.0
Bombesin receptor subtype-3,111.0,352.0,206.0,60.0,791.0,993.0,48.0,769.0,806.0,789.0,497.0
LXR-beta,678.0,176.0,309.0,952.0,93.0,44.0,496.0,550.0,711.0,484.0,27.0
Neurotensin receptor 1,615.0,536.0,795.0,127.0,573.0,607.0,626.0,885.0,515.0,422.0,595.0
Tyrosine-protein kinase TIE-2,722.0,891.0,242.0,807.0,980.0,783.0,280.0,519.0,8.0,547.0,935.0
Fibroblast growth factor receptor 2,563.0,208.0,526.0,611.0,93.0,268.0,383.0,287.0,631.0,748.0,204.0
Histone deacetylase 9,271.0,52.0,899.0,8.0,640.0,1000.0,208.0,695.0,898.0,330.0,27.0
Fatty acid synthase,25.0,694.0,778.0,908.0,662.0,529.0,761.0,99.0,828.0,253.0,703.0
c-Jun N-terminal kinase 2,960.0,268.0,687.0,706.0,729.0,83.0,894.0,139.0,236.0,47.0,953.0
Sodium channel protein type II alpha subunit,857.0,630.0,81.0,227.0,315.0,215.0,716.0,990.0,309.0,720.0,352.0
Monoglyceride lipase,450.0,731.0,165.0,336.0,760.0,993.0,98.0,920.0,172.0,903.0,213.0
Inhibitor of apoptosis protein 3,912.0,883.0,744.0,365.0,351.0,407.0,881.0,609.0,62.0,175.0,986.0
Serine/threonine-protein kinase 2,10.0,333.0,785.0,944.0,948.0,622.0,661.0,10.0,813.0,414.0,471.0
Dual specificity protein kinase CLK4,348.0,660.0,313.0,41.0,298.0,956.0,85.0,888.0,394.0,539.0,461.0
MAP kinase signal-integrating kinase 2,149.0,102.0,238.0,286.0,320.0,609.0,493.0,960.0,870.0,478.0,139.0
Proteasome component C5,891.0,378.0,759.0,125.0,153.0,973.0,684.0,477.0,219.0,516.0,179.0
Tyrosine-protein kinase FRK,996.0,973.0,310.0,823.0,439.0,26.0,621.0,976.0,1.0,939.0,962.0
Dual specificty protein kinase CLK1,720.0,112.0,775.0,303.0,338.0,483.0,310.0,688.0,200.0,342.0,272.0
Dual specificity protein kinase CLK2,750.0,30.0,345.0,529.0,779.0,103.0,259.0,31.0,990.0,146.0,424.0
Lipoxin A4 receptor,300.0,959.0,747.0,887.0,500.0,70.0,567.0,12.0,884.0,824.0,953.0
Estradiol 17-beta-dehydrogenase 3,442.0,458.0,127.0,42.0,365.0,555.0,533.0,839.0,917.0,235.0,188.0
11-beta-hydroxysteroid dehydrogenase 1,61.0,464.0,648.0,681.0,653.0,887.0,861.0,518.0,410.0,489.0,124.0
Ribosomal protein S6 kinase alpha 5,151.0,745.0,206.0,998.0,989.0,257.0,509.0,1.0,904.0,509.0,993.0
ALK tyrosine kinase receptor,110.0,903.0,365.0,796.0,348.0,413.0,349.0,369.0,248.0,501.0,604.0
Hypoxia-inducible factor 1 alpha,878.0,199.0,895.0,4.0,604.0,977.0,151.0,935.0,96.0,156.0,302.0
TGF-beta receptor type II,991.0,741.0,288.0,468.0,48.0,15.0,747.0,877.0,675.0,781.0,317.0
Serine/threonine-protein kinase AKT,612.0,134.0,658.0,419.0,498.0,96.0,184.0,147.0,438.0,246.0,516.0
Sodium channel protein type IX alpha subunit,646.0,227.0,809.0,384.0,756.0,910.0,682.0,817.0,54.0,281.0,527.0
P-glycoprotein 1,537.0,968.0,46.0,960.0,139.0,93.0,88.0,367.0,645.0,937.0,641.0
Heat shock protein HSP 90-beta,391.0,112.0,608.0,30.0,509.0,959.0,790.0,944.0,384.0,200.0,289.0
Calcium-activated potassium channel subunit alpha-1,147.0,393.0,689.0,475.0,176.0,427.0,928.0,269.0,804.0,362.0,725.0
Intermediate conductance calcium-activated potassium channel protein 4,513.0,851.0,209.0,433.0,520.0,357.0,689.0,786.0,386.0,484.0,564.0
Voltage-gated potassium channel subunit Kv1.5,29.0,152.0,709.0,279.0,416.0,958.0,99.0,202.0,874.0,698.0,65.0
Bradykinin B1 receptor,975.0,69.0,510.0,58.0,90.0,666.0,54.0,937.0,747.0,600.0,182.0
Purinergic receptor P2Y1,282.0,930.0,312.0,842.0,975.0,433.0,746.0,330.0,140.0,781.0,893.0
Sphingosine 1-phosphate receptor Edg-1,97.0,800.0,221.0,635.0,867.0,661.0,782.0,132.0,832.0,383.0,909.0
Purine nucleoside phosphorylase,828.0,529.0,396.0,762.0,283.0,306.0,386.0,988.0,10.0,674.0,295.0
Serine/threonine-protein kinase GAK,352.0,275.0,955.0,829.0,222.0,323.0,373.0,107.0,588.0,650.0,115.0
Induced myeloid leukemia cell differentiation protein Mcl-1,445.0,377.0,648.0,245.0,464.0,576.0,922.0,344.0,677.0,350.0,254.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,740.0,749.0,103.0,962.0,412.0,0.0,440.0,122.0,805.0,411.0,794.0
Gastric inhibitory polypeptide receptor,93.0,688.0,802.0,942.0,280.0,113.0,547.0,52.0,946.0,591.0,313.0
Matrix metalloproteinase 12,273.0,942.0,746.0,967.0,515.0,134.0,872.0,114.0,678.0,742.0,787.0
Sphingosine kinase 1,247.0,19.0,978.0,13.0,219.0,950.0,737.0,837.0,494.0,44.0,130.0
Phosphodiesterase 8B,564.0,900.0,217.0,783.0,380.0,27.0,34.0,134.0,327.0,877.0,953.0
Phosphodiesterase 10A,869.0,828.0,616.0,666.0,469.0,220.0,627.0,181.0,608.0,475.0,975.0
Free fatty acid receptor 1,464.0,163.0,332.0,111.0,613.0,872.0,892.0,427.0,927.0,244.0,45.0
Prostanoid DP receptor,213.0,59.0,61.0,212.0,941.0,997.0,673.0,857.0,201.0,372.0,78.0
Neurokinin 3 receptor,766.0,590.0,634.0,21.0,485.0,983.0,627.0,992.0,9.0,294.0,234.0
TGF-beta receptor type I,850.0,513.0,455.0,317.0,368.0,148.0,233.0,632.0,667.0,205.0,734.0
C-X-C chemokine receptor type 3,454.0,28.0,531.0,491.0,461.0,990.0,411.0,287.0,515.0,385.0,167.0
Vitamin K-dependent protein C,304.0,360.0,112.0,647.0,723.0,494.0,189.0,183.0,939.0,875.0,626.0
Tyrosine-protein kinase FGR,3.0,902.0,856.0,726.0,855.0,681.0,273.0,20.0,846.0,567.0,804.0
NAD-dependent deacetylase sirtuin 3,901.0,716.0,654.0,498.0,49.0,365.0,337.0,842.0,314.0,392.0,257.0
NAD-dependent deacetylase sirtuin 2,961.0,726.0,154.0,389.0,885.0,686.0,409.0,698.0,59.0,632.0,949.0
Acyl coenzyme A:cholesterol acyltransferase 2,146.0,833.0,393.0,992.0,759.0,46.0,876.0,14.0,735.0,826.0,872.0
Voltage-gated N-type calcium channel alpha-1B subunit,400.0,314.0,470.0,972.0,144.0,48.0,947.0,754.0,384.0,679.0,79.0
"Nitric oxide synthase, inducible",175.0,120.0,882.0,77.0,213.0,430.0,938.0,480.0,898.0,259.0,18.0
Serine/threonine-protein kinase PAK 4,760.0,735.0,503.0,114.0,227.0,260.0,563.0,547.0,547.0,219.0,434.0
Ribosomal protein S6 kinase 1,565.0,148.0,908.0,773.0,140.0,116.0,223.0,263.0,798.0,184.0,51.0
NAD-dependent deacetylase sirtuin 1,989.0,201.0,373.0,687.0,395.0,21.0,263.0,148.0,651.0,510.0,463.0
Glutaminyl-peptide cyclotransferase,127.0,877.0,838.0,893.0,957.0,264.0,489.0,109.0,98.0,806.0,997.0
Serine/threonine-protein kinase PIM2,373.0,495.0,526.0,243.0,566.0,679.0,853.0,473.0,395.0,277.0,189.0
TRAF2- and NCK-interacting kinase,902.0,194.0,186.0,0.0,21.0,1000.0,74.0,999.0,132.0,485.0,230.0
Coagulation factor XIII,824.0,619.0,28.0,501.0,379.0,791.0,33.0,340.0,959.0,826.0,396.0
5-lipoxygenase activating protein,5.0,633.0,413.0,998.0,982.0,78.0,887.0,16.0,915.0,631.0,954.0
Neuropeptide Y receptor type 5,465.0,954.0,77.0,804.0,970.0,63.0,460.0,108.0,166.0,914.0,998.0
Kinesin-like protein 1,974.0,191.0,625.0,381.0,67.0,760.0,81.0,871.0,179.0,632.0,91.0
Matrix metalloproteinase 8,334.0,543.0,573.0,506.0,871.0,912.0,579.0,82.0,139.0,382.0,408.0
C-C chemokine receptor type 8,321.0,138.0,593.0,199.0,97.0,774.0,860.0,1000.0,204.0,128.0,51.0
Tyrosine kinase non-receptor protein 2,796.0,163.0,977.0,879.0,59.0,131.0,147.0,610.0,377.0,755.0,148.0
Serine/threonine-protein kinase PAK 1,105.0,454.0,873.0,515.0,720.0,251.0,976.0,167.0,577.0,73.0,328.0
Tyrosine-protein kinase BRK,780.0,241.0,644.0,72.0,906.0,580.0,454.0,62.0,505.0,197.0,756.0
Melanocortin receptor 5,589.0,898.0,69.0,984.0,748.0,53.0,383.0,258.0,863.0,555.0,903.0
Ghrelin receptor,449.0,607.0,233.0,404.0,291.0,377.0,548.0,893.0,646.0,730.0,382.0
Phenylethanolamine N-methyltransferase,273.0,375.0,794.0,80.0,159.0,915.0,511.0,744.0,820.0,499.0,133.0
Leukotriene A4 hydrolase,608.0,864.0,478.0,321.0,505.0,416.0,222.0,769.0,173.0,815.0,201.0
Apoptosis regulator Bcl-X,931.0,117.0,662.0,833.0,343.0,696.0,79.0,647.0,241.0,618.0,181.0
Serine/threonine-protein kinase Chk1,989.0,540.0,191.0,520.0,217.0,4.0,718.0,797.0,515.0,435.0,879.0
Voltage-gated potassium channel subunit Kv1.3,190.0,105.0,972.0,40.0,404.0,991.0,595.0,734.0,324.0,118.0,398.0
Voltage-gated T-type calcium channel alpha-1G subunit,15.0,553.0,92.0,368.0,651.0,531.0,655.0,235.0,798.0,479.0,722.0
Melanocortin receptor 3,242.0,726.0,473.0,495.0,896.0,891.0,796.0,413.0,517.0,255.0,478.0
Dipeptidyl peptidase VIII,862.0,66.0,942.0,116.0,286.0,851.0,251.0,687.0,467.0,488.0,71.0
Lymphocyte differentiation antigen CD38,594.0,628.0,478.0,972.0,302.0,0.0,370.0,699.0,190.0,185.0,584.0
Proteasome Macropain subunit MB1,798.0,803.0,134.0,251.0,881.0,710.0,321.0,348.0,647.0,645.0,963.0
Apoptosis regulator Bcl-W,778.0,557.0,191.0,230.0,486.0,158.0,713.0,590.0,278.0,556.0,916.0
Aldo-keto-reductase family 1 member C3,23.0,716.0,866.0,786.0,618.0,660.0,830.0,12.0,959.0,503.0,790.0
Fibroblast activation protein alpha,99.0,897.0,7.0,651.0,99.0,861.0,246.0,959.0,685.0,152.0,790.0
"Indoleamine 2,3-dioxygenase",16.0,419.0,585.0,620.0,641.0,834.0,681.0,77.0,724.0,667.0,9.0
Malonyl-CoA decarboxylase,750.0,52.0,955.0,359.0,243.0,975.0,308.0,604.0,281.0,337.0,13.0
Isoprenylcysteine carboxyl methyltransferase,594.0,58.0,696.0,187.0,498.0,811.0,363.0,234.0,900.0,582.0,250.0
Serine/threonine-protein kinase Aurora-A,870.0,460.0,473.0,385.0,686.0,555.0,811.0,706.0,296.0,733.0,487.0
C3a anaphylatoxin chemotactic receptor,969.0,861.0,622.0,870.0,877.0,0.0,206.0,540.0,86.0,608.0,977.0
Vesicular acetylcholine transporter,903.0,818.0,131.0,682.0,608.0,293.0,278.0,535.0,123.0,752.0,835.0
Geranylgeranyl pyrophosphate synthetase,658.0,286.0,137.0,808.0,211.0,292.0,412.0,901.0,105.0,950.0,163.0
Neuropeptide Y receptor type 1,4.0,820.0,626.0,665.0,555.0,813.0,647.0,53.0,744.0,364.0,806.0
Carbonic anhydrase VA,351.0,996.0,211.0,907.0,802.0,98.0,747.0,1.0,869.0,383.0,985.0
Endothelin-converting enzyme 1,793.0,662.0,169.0,31.0,60.0,756.0,391.0,998.0,491.0,207.0,284.0
Orexin receptor 2,32.0,324.0,986.0,524.0,421.0,968.0,480.0,275.0,691.0,516.0,131.0
Dipeptidyl peptidase IX,794.0,189.0,117.0,921.0,993.0,90.0,518.0,6.0,887.0,227.0,937.0
Vanilloid receptor,945.0,127.0,795.0,3.0,113.0,918.0,448.0,990.0,122.0,234.0,18.0
Caspase-1,692.0,286.0,344.0,34.0,515.0,981.0,632.0,975.0,51.0,303.0,137.0
"Nitric-oxide synthase, endothelial",501.0,607.0,477.0,987.0,911.0,113.0,171.0,36.0,827.0,724.0,780.0
Dual specificity phosphatase Cdc25B,967.0,283.0,105.0,7.0,165.0,914.0,64.0,997.0,211.0,468.0,469.0
P2X purinoceptor 7,48.0,185.0,918.0,957.0,270.0,420.0,705.0,72.0,717.0,859.0,182.0
Serine/threonine-protein kinase AKT3,170.0,496.0,923.0,460.0,593.0,19.0,650.0,145.0,494.0,564.0,329.0
Beta-secretase 1,991.0,160.0,73.0,665.0,231.0,36.0,175.0,347.0,714.0,685.0,559.0
Acetyl-CoA carboxylase 2,656.0,76.0,600.0,472.0,240.0,263.0,571.0,978.0,310.0,488.0,189.0
L-lactate dehydrogenase A chain,6.0,881.0,220.0,931.0,983.0,703.0,847.0,10.0,714.0,829.0,967.0
C-X3-C chemokine receptor 1,121.0,909.0,946.0,786.0,739.0,705.0,839.0,6.0,527.0,56.0,774.0
Eukaryotic translation initation factor,943.0,227.0,53.0,27.0,88.0,714.0,319.0,991.0,349.0,629.0,94.0
Apoptosis regulator Bcl-2,888.0,730.0,140.0,561.0,529.0,962.0,58.0,959.0,23.0,861.0,615.0
Cytochrome P450 1B1,188.0,606.0,172.0,895.0,976.0,809.0,840.0,201.0,372.0,406.0,745.0
Tyrosine-protein kinase receptor UFO,210.0,824.0,3.0,84.0,869.0,624.0,521.0,896.0,677.0,673.0,891.0
Neurotrophic tyrosine kinase receptor type 2,138.0,426.0,939.0,742.0,189.0,548.0,362.0,12.0,982.0,499.0,266.0
Mitogen-activated protein kinase kinase kinase 8,995.0,787.0,821.0,37.0,201.0,1.0,526.0,852.0,40.0,240.0,946.0
Low molecular weight phosphotyrosine protein phosphatase,216.0,686.0,484.0,820.0,110.0,202.0,721.0,788.0,293.0,627.0,333.0
Casein kinase I epsilon,598.0,108.0,754.0,204.0,623.0,997.0,357.0,699.0,387.0,236.0,131.0
L-lactate dehydrogenase B chain,775.0,468.0,593.0,485.0,610.0,167.0,186.0,462.0,516.0,353.0,922.0
S-methyl-5-thioadenosine phosphorylase,820.0,395.0,995.0,83.0,279.0,455.0,436.0,486.0,238.0,282.0,158.0
Proto-oncogene c-JUN,297.0,351.0,73.0,371.0,141.0,771.0,612.0,976.0,298.0,726.0,105.0
Sodium/glucose cotransporter 1,257.0,609.0,285.0,994.0,824.0,14.0,966.0,4.0,971.0,362.0,330.0
Transketolase,533.0,656.0,150.0,946.0,201.0,56.0,397.0,26.0,911.0,703.0,633.0
Serine/threonine-protein kinase RIPK2,106.0,342.0,513.0,788.0,147.0,280.0,619.0,361.0,663.0,649.0,586.0
p53-binding protein Mdm-2,488.0,654.0,741.0,486.0,119.0,795.0,604.0,907.0,212.0,609.0,436.0
Serine-protein kinase ATR,208.0,173.0,603.0,663.0,926.0,912.0,755.0,30.0,899.0,145.0,56.0
ADAM10,892.0,251.0,305.0,113.0,419.0,969.0,16.0,994.0,185.0,589.0,788.0
Endoplasmic reticulum aminopeptidase 2,714.0,645.0,302.0,95.0,561.0,768.0,233.0,819.0,543.0,535.0,694.0
G protein-coupled receptor 44,577.0,629.0,695.0,730.0,456.0,326.0,412.0,259.0,701.0,672.0,579.0
Endothelial lipase,647.0,949.0,322.0,951.0,874.0,9.0,824.0,139.0,541.0,677.0,977.0
Histone deacetylase 10,358.0,412.0,280.0,420.0,295.0,521.0,127.0,853.0,439.0,752.0,546.0
GABA receptor alpha-5 subunit,314.0,144.0,765.0,33.0,894.0,998.0,804.0,963.0,38.0,260.0,494.0
Orexin receptor 1,892.0,341.0,999.0,665.0,40.0,6.0,443.0,67.0,679.0,171.0,24.0
Discoidin domain-containing receptor 2,20.0,459.0,613.0,492.0,679.0,638.0,748.0,826.0,386.0,738.0,219.0
Metabotropic glutamate receptor 2,972.0,389.0,25.0,128.0,515.0,147.0,659.0,925.0,289.0,837.0,614.0
Cytochrome P450 26A1,232.0,402.0,865.0,932.0,93.0,8.0,823.0,127.0,836.0,781.0,322.0
Serine/threonine-protein kinase B-raf,353.0,873.0,71.0,878.0,688.0,568.0,376.0,167.0,486.0,740.0,769.0
Ephrin type-B receptor 4,612.0,620.0,633.0,17.0,195.0,932.0,855.0,1000.0,19.0,300.0,248.0
Neuropilin-1,446.0,270.0,39.0,237.0,682.0,790.0,33.0,36.0,985.0,396.0,867.0
dUTP pyrophosphatase,528.0,756.0,170.0,953.0,962.0,129.0,928.0,188.0,147.0,415.0,969.0
Serine/threonine-protein kinase ILK-1,724.0,13.0,560.0,6.0,363.0,1000.0,188.0,865.0,946.0,42.0,96.0
Tyrosine-protein kinase BTK,322.0,947.0,400.0,469.0,122.0,944.0,113.0,746.0,489.0,758.0,413.0
Serine/threonine-protein kinase TNNI3K,748.0,616.0,661.0,35.0,440.0,482.0,445.0,629.0,330.0,442.0,370.0
Cytochrome P450 2A6,64.0,947.0,388.0,1000.0,961.0,19.0,679.0,0.0,977.0,463.0,964.0
Mitogen-activated protein kinase kinase kinase 5,610.0,206.0,899.0,93.0,163.0,723.0,502.0,965.0,173.0,422.0,270.0
Tyrosine-protein kinase receptor TYRO3,236.0,787.0,347.0,743.0,611.0,92.0,601.0,546.0,210.0,708.0,825.0
Epithelial discoidin domain-containing receptor 1,311.0,211.0,841.0,914.0,598.0,199.0,630.0,7.0,810.0,231.0,88.0
Proto-oncogene tyrosine-protein kinase MER,551.0,573.0,236.0,721.0,505.0,57.0,927.0,740.0,446.0,605.0,335.0
Baculoviral IAP repeat-containing protein 3,917.0,958.0,112.0,985.0,96.0,30.0,123.0,66.0,581.0,845.0,950.0
Poly [ADP-ribose] polymerase 2,881.0,404.0,635.0,383.0,915.0,701.0,225.0,933.0,122.0,595.0,895.0
P-selectin,223.0,582.0,909.0,533.0,866.0,854.0,185.0,153.0,394.0,779.0,742.0
ATP-binding cassette sub-family G member 2,687.0,67.0,865.0,142.0,124.0,153.0,430.0,947.0,183.0,759.0,47.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,357.0,444.0,441.0,778.0,650.0,193.0,608.0,208.0,519.0,118.0,645.0
Serine/threonine-protein kinase PIM3,267.0,780.0,556.0,830.0,198.0,704.0,958.0,818.0,110.0,489.0,56.0
G-protein coupled bile acid receptor 1,901.0,323.0,129.0,36.0,911.0,937.0,91.0,504.0,869.0,794.0,885.0
Metastin receptor,246.0,362.0,142.0,65.0,555.0,840.0,515.0,433.0,923.0,194.0,407.0
Cell division cycle 7-related protein kinase,809.0,927.0,294.0,353.0,517.0,436.0,698.0,814.0,444.0,671.0,972.0
Sodium channel protein type X alpha subunit,265.0,186.0,235.0,31.0,676.0,998.0,348.0,728.0,595.0,205.0,199.0
Baculoviral IAP repeat-containing protein 2,23.0,262.0,992.0,900.0,280.0,403.0,554.0,10.0,828.0,365.0,213.0
Receptor-interacting serine/threonine-protein kinase 1,581.0,748.0,213.0,73.0,951.0,769.0,357.0,726.0,142.0,717.0,961.0
Protein tyrosine kinase 2 beta,560.0,418.0,108.0,488.0,18.0,176.0,458.0,994.0,590.0,749.0,63.0
Perforin-1,912.0,42.0,869.0,496.0,35.0,687.0,157.0,905.0,149.0,129.0,32.0
D-amino-acid oxidase,860.0,862.0,381.0,955.0,608.0,29.0,869.0,32.0,363.0,675.0,755.0
Serine/threonine-protein kinase WEE1,2.0,911.0,999.0,945.0,452.0,858.0,741.0,259.0,316.0,419.0,291.0
Histone acetyltransferase PCAF,69.0,292.0,134.0,730.0,959.0,856.0,938.0,445.0,442.0,283.0,881.0
Secreted frizzled-related protein 1,438.0,748.0,974.0,610.0,755.0,53.0,195.0,1.0,854.0,667.0,765.0
Transient receptor potential cation channel subfamily V member 3,846.0,616.0,198.0,188.0,953.0,310.0,600.0,908.0,168.0,387.0,685.0
Protein-arginine N-methyltransferase 1,888.0,394.0,67.0,174.0,111.0,893.0,55.0,952.0,433.0,898.0,230.0
Nuclear factor NF-kappa-B p65 subunit,790.0,783.0,636.0,114.0,31.0,263.0,431.0,651.0,711.0,921.0,305.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,874.0,43.0,207.0,676.0,838.0,244.0,215.0,828.0,83.0,147.0,507.0
Acyl-CoA desaturase,30.0,850.0,902.0,928.0,984.0,339.0,656.0,33.0,348.0,330.0,818.0
Proto-oncogene tyrosine-protein kinase ROS,541.0,35.0,607.0,40.0,778.0,969.0,164.0,268.0,964.0,796.0,103.0
Lysyl-tRNA synthetase,997.0,45.0,189.0,420.0,3.0,58.0,586.0,994.0,217.0,259.0,20.0
DNA-(apurinic or apyrimidinic site) lyase,247.0,474.0,144.0,481.0,593.0,37.0,214.0,37.0,988.0,381.0,935.0
Glucose-dependent insulinotropic receptor,310.0,860.0,989.0,861.0,637.0,522.0,951.0,403.0,13.0,652.0,373.0
Prostaglandin E synthase,15.0,684.0,26.0,410.0,290.0,151.0,556.0,795.0,880.0,640.0,736.0
G protein-coupled receptor kinase 5,528.0,831.0,896.0,900.0,350.0,392.0,863.0,190.0,407.0,322.0,758.0
Egl nine homolog 1,991.0,369.0,257.0,201.0,159.0,230.0,176.0,918.0,385.0,222.0,252.0
Elongation of very long chain fatty acids protein 6,651.0,846.0,213.0,555.0,629.0,70.0,150.0,21.0,793.0,791.0,957.0
Glucagon,126.0,532.0,722.0,920.0,565.0,472.0,907.0,84.0,651.0,130.0,256.0
CREB-binding protein,159.0,474.0,725.0,323.0,470.0,982.0,489.0,859.0,104.0,600.0,562.0
Mitogen-activated protein kinase kinase kinase 7,64.0,87.0,557.0,43.0,383.0,914.0,372.0,200.0,999.0,346.0,190.0
"Interferon-induced, double-stranded RNA-activated protein kinase",722.0,134.0,394.0,102.0,816.0,749.0,533.0,939.0,134.0,152.0,457.0
Aldo-keto reductase family 1 member C2,313.0,574.0,490.0,371.0,432.0,640.0,724.0,853.0,478.0,869.0,292.0
Trace amine-associated receptor 1,569.0,802.0,108.0,394.0,942.0,879.0,193.0,107.0,497.0,862.0,949.0
Nuclear receptor ROR-alpha,841.0,212.0,435.0,113.0,66.0,339.0,672.0,987.0,177.0,112.0,222.0
Heat shock factor protein 1,924.0,306.0,408.0,572.0,675.0,587.0,659.0,91.0,483.0,673.0,507.0
Hematopoietic prostaglandin D synthase,51.0,808.0,626.0,831.0,664.0,534.0,973.0,136.0,809.0,103.0,251.0
Aldo-keto reductase family 1 member C1,923.0,60.0,227.0,554.0,52.0,537.0,19.0,918.0,349.0,922.0,159.0
Bifunctional protein NCOAT,473.0,923.0,251.0,941.0,890.0,90.0,614.0,308.0,673.0,199.0,919.0
LIM domain kinase 2,189.0,368.0,801.0,63.0,496.0,819.0,933.0,625.0,328.0,552.0,287.0
Serine/threonine-protein kinase PLK2,998.0,190.0,228.0,9.0,409.0,981.0,81.0,999.0,7.0,756.0,837.0
Neuropeptide FF receptor 1,27.0,815.0,910.0,939.0,548.0,636.0,893.0,23.0,815.0,482.0,331.0
Neuropeptide FF receptor 2,966.0,334.0,71.0,31.0,190.0,492.0,101.0,1000.0,279.0,337.0,540.0
IgG receptor FcRn large subunit p51,290.0,580.0,892.0,916.0,668.0,65.0,315.0,25.0,630.0,386.0,715.0
Smoothened homolog,967.0,583.0,471.0,710.0,325.0,4.0,820.0,57.0,422.0,195.0,577.0
Aldo-keto reductase family 1 member B10,0.0,672.0,484.0,379.0,788.0,968.0,965.0,629.0,786.0,222.0,798.0
Serine/threonine-protein kinase 33,188.0,292.0,503.0,778.0,737.0,134.0,824.0,27.0,962.0,98.0,124.0
Transient receptor potential cation channel subfamily A member 1,623.0,780.0,331.0,289.0,414.0,724.0,91.0,16.0,976.0,967.0,194.0
Diacylglycerol O-acyltransferase 1,990.0,35.0,735.0,37.0,24.0,995.0,69.0,999.0,74.0,442.0,27.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",952.0,481.0,16.0,283.0,885.0,711.0,579.0,680.0,92.0,213.0,968.0
Lysine-specific histone demethylase 1,2.0,775.0,642.0,329.0,961.0,998.0,312.0,696.0,507.0,856.0,769.0
Alpha-synuclein,795.0,512.0,988.0,525.0,249.0,207.0,414.0,683.0,87.0,451.0,307.0
Tankyrase-2,717.0,525.0,577.0,843.0,278.0,60.0,34.0,121.0,777.0,954.0,546.0
Tankyrase-1,85.0,69.0,76.0,319.0,537.0,596.0,268.0,883.0,845.0,211.0,62.0
Mitogen-activated protein kinase kinase kinase kinase 4,274.0,789.0,752.0,896.0,711.0,435.0,662.0,102.0,756.0,415.0,855.0
Lysine-specific demethylase 4C,728.0,943.0,391.0,956.0,405.0,272.0,703.0,284.0,252.0,648.0,781.0
