,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Peroxisome proliferator-activated receptor delta,480.0,863.0,330.0,6.0,852.0,146.0,57.0,958.0,59.0,897.0,540.0
Serine/threonine-protein kinase 10,265.0,826.0,29.0,319.0,526.0,950.0,719.0,315.0,933.0,132.0,446.0
Dual specificity protein kinase TTK,915.0,360.0,412.0,16.0,810.0,488.0,753.0,618.0,702.0,460.0,402.0
Coagulation factor VII,720.0,136.0,641.0,974.0,564.0,236.0,651.0,84.0,496.0,452.0,649.0
PI3-kinase p110-alpha subunit,214.0,995.0,281.0,273.0,644.0,285.0,558.0,266.0,126.0,824.0,501.0
Tyrosine-protein kinase ABL2,909.0,640.0,661.0,389.0,167.0,221.0,357.0,563.0,671.0,349.0,471.0
C-C chemokine receptor type 2,981.0,581.0,690.0,2.0,918.0,440.0,47.0,946.0,35.0,784.0,209.0
"Glutamate receptor ionotropic, AMPA 2",227.0,286.0,544.0,980.0,611.0,153.0,585.0,617.0,604.0,373.0,759.0
Neuropeptide Y receptor type 2,6.0,799.0,420.0,903.0,32.0,726.0,347.0,950.0,504.0,725.0,828.0
HMG-CoA reductase,871.0,733.0,970.0,479.0,974.0,4.0,670.0,11.0,170.0,224.0,335.0
Signal transducer and activator of transcription 3,147.0,266.0,791.0,978.0,125.0,665.0,487.0,834.0,749.0,674.0,367.0
Interleukin-8 receptor A,623.0,220.0,144.0,130.0,928.0,796.0,817.0,27.0,603.0,593.0,720.0
Cyclin-dependent kinase 5,578.0,15.0,798.0,653.0,34.0,966.0,576.0,741.0,910.0,256.0,382.0
MAP kinase ERK2,441.0,85.0,276.0,551.0,35.0,998.0,383.0,978.0,864.0,471.0,100.0
Cystic fibrosis transmembrane conductance regulator,988.0,443.0,782.0,35.0,698.0,28.0,762.0,489.0,364.0,740.0,906.0
Chymase,920.0,28.0,367.0,732.0,502.0,274.0,875.0,150.0,945.0,43.0,393.0
Casein kinase II alpha (prime),228.0,970.0,12.0,383.0,900.0,811.0,449.0,452.0,163.0,408.0,165.0
Cathepsin B,689.0,263.0,624.0,170.0,164.0,735.0,194.0,759.0,368.0,422.0,505.0
Matrix metalloproteinase 7,8.0,683.0,113.0,977.0,103.0,973.0,662.0,474.0,846.0,468.0,514.0
Bombesin receptor subtype-3,991.0,173.0,916.0,35.0,985.0,51.0,634.0,150.0,76.0,681.0,476.0
LXR-beta,46.0,808.0,465.0,820.0,935.0,50.0,519.0,75.0,466.0,845.0,708.0
Neurotensin receptor 1,160.0,781.0,894.0,586.0,505.0,801.0,556.0,430.0,574.0,168.0,358.0
Tyrosine-protein kinase TIE-2,517.0,740.0,866.0,922.0,82.0,73.0,707.0,714.0,916.0,793.0,427.0
Fibroblast growth factor receptor 2,165.0,917.0,795.0,457.0,44.0,461.0,253.0,906.0,432.0,786.0,900.0
Histone deacetylase 9,512.0,301.0,378.0,263.0,184.0,363.0,726.0,981.0,175.0,284.0,592.0
Fatty acid synthase,44.0,765.0,162.0,517.0,800.0,524.0,100.0,589.0,381.0,383.0,478.0
c-Jun N-terminal kinase 2,930.0,830.0,635.0,37.0,982.0,351.0,274.0,28.0,42.0,784.0,155.0
Sodium channel protein type II alpha subunit,728.0,455.0,744.0,180.0,796.0,474.0,231.0,334.0,64.0,481.0,269.0
Monoglyceride lipase,63.0,368.0,117.0,822.0,151.0,868.0,320.0,816.0,761.0,583.0,580.0
Inhibitor of apoptosis protein 3,454.0,898.0,527.0,28.0,445.0,736.0,234.0,783.0,736.0,860.0,663.0
Serine/threonine-protein kinase 2,873.0,875.0,645.0,694.0,263.0,100.0,551.0,843.0,69.0,989.0,918.0
Dual specificity protein kinase CLK4,810.0,388.0,738.0,964.0,438.0,81.0,726.0,217.0,876.0,216.0,732.0
MAP kinase signal-integrating kinase 2,35.0,113.0,289.0,964.0,86.0,982.0,677.0,619.0,919.0,126.0,214.0
Proteasome component C5,47.0,732.0,827.0,717.0,63.0,640.0,317.0,971.0,95.0,413.0,636.0
Tyrosine-protein kinase FRK,417.0,605.0,820.0,785.0,127.0,149.0,235.0,601.0,624.0,381.0,612.0
Dual specificty protein kinase CLK1,792.0,675.0,734.0,401.0,885.0,103.0,196.0,324.0,43.0,921.0,805.0
Dual specificity protein kinase CLK2,604.0,498.0,259.0,90.0,796.0,876.0,722.0,240.0,923.0,118.0,183.0
Lipoxin A4 receptor,73.0,939.0,181.0,435.0,877.0,169.0,436.0,723.0,26.0,769.0,757.0
Estradiol 17-beta-dehydrogenase 3,991.0,157.0,615.0,322.0,719.0,687.0,615.0,91.0,946.0,355.0,227.0
11-beta-hydroxysteroid dehydrogenase 1,89.0,722.0,859.0,997.0,541.0,32.0,607.0,230.0,444.0,458.0,740.0
Ribosomal protein S6 kinase alpha 5,39.0,829.0,407.0,233.0,72.0,850.0,313.0,976.0,227.0,792.0,512.0
ALK tyrosine kinase receptor,172.0,47.0,173.0,752.0,172.0,980.0,768.0,532.0,888.0,131.0,298.0
Hypoxia-inducible factor 1 alpha,991.0,32.0,388.0,28.0,756.0,677.0,762.0,35.0,756.0,163.0,305.0
TGF-beta receptor type II,73.0,729.0,796.0,807.0,675.0,489.0,246.0,352.0,464.0,505.0,471.0
Serine/threonine-protein kinase AKT,993.0,177.0,272.0,35.0,798.0,789.0,220.0,680.0,731.0,342.0,80.0
Sodium channel protein type IX alpha subunit,942.0,108.0,463.0,553.0,867.0,236.0,681.0,110.0,398.0,592.0,715.0
P-glycoprotein 1,885.0,106.0,716.0,89.0,198.0,906.0,632.0,800.0,799.0,346.0,354.0
Heat shock protein HSP 90-beta,921.0,727.0,503.0,477.0,262.0,96.0,642.0,329.0,178.0,322.0,387.0
Calcium-activated potassium channel subunit alpha-1,33.0,468.0,411.0,979.0,98.0,361.0,855.0,853.0,722.0,437.0,910.0
Intermediate conductance calcium-activated potassium channel protein 4,435.0,719.0,183.0,375.0,997.0,108.0,425.0,23.0,763.0,626.0,660.0
Voltage-gated potassium channel subunit Kv1.5,636.0,372.0,745.0,909.0,240.0,194.0,914.0,529.0,680.0,603.0,504.0
Bradykinin B1 receptor,596.0,631.0,140.0,133.0,742.0,795.0,388.0,761.0,240.0,477.0,206.0
Purinergic receptor P2Y1,0.0,493.0,141.0,882.0,28.0,997.0,389.0,979.0,616.0,285.0,432.0
Sphingosine 1-phosphate receptor Edg-1,917.0,501.0,318.0,69.0,857.0,512.0,638.0,49.0,206.0,229.0,669.0
Purine nucleoside phosphorylase,665.0,257.0,972.0,947.0,605.0,8.0,746.0,39.0,897.0,761.0,903.0
Serine/threonine-protein kinase GAK,311.0,499.0,411.0,696.0,300.0,736.0,516.0,347.0,938.0,742.0,512.0
Induced myeloid leukemia cell differentiation protein Mcl-1,980.0,128.0,704.0,19.0,26.0,737.0,469.0,989.0,639.0,471.0,572.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,306.0,984.0,742.0,160.0,672.0,102.0,47.0,980.0,1.0,842.0,530.0
Gastric inhibitory polypeptide receptor,841.0,782.0,600.0,24.0,938.0,462.0,141.0,176.0,22.0,333.0,150.0
Matrix metalloproteinase 12,0.0,985.0,332.0,981.0,21.0,681.0,351.0,999.0,291.0,836.0,680.0
Sphingosine kinase 1,992.0,302.0,624.0,5.0,945.0,78.0,297.0,29.0,814.0,481.0,561.0
Phosphodiesterase 8B,149.0,852.0,49.0,738.0,964.0,674.0,323.0,197.0,402.0,850.0,229.0
Phosphodiesterase 10A,984.0,14.0,502.0,228.0,824.0,761.0,730.0,393.0,274.0,353.0,344.0
Free fatty acid receptor 1,884.0,923.0,743.0,96.0,966.0,82.0,239.0,230.0,39.0,616.0,205.0
Prostanoid DP receptor,134.0,57.0,430.0,781.0,45.0,919.0,641.0,903.0,988.0,359.0,375.0
Neurokinin 3 receptor,824.0,13.0,736.0,973.0,39.0,919.0,847.0,96.0,1000.0,13.0,313.0
TGF-beta receptor type I,897.0,802.0,171.0,282.0,441.0,392.0,604.0,398.0,206.0,679.0,380.0
C-X-C chemokine receptor type 3,14.0,866.0,741.0,543.0,811.0,228.0,348.0,288.0,165.0,929.0,883.0
Vitamin K-dependent protein C,186.0,603.0,851.0,893.0,45.0,73.0,654.0,890.0,536.0,798.0,891.0
Tyrosine-protein kinase FGR,602.0,614.0,125.0,332.0,81.0,936.0,828.0,812.0,909.0,34.0,278.0
NAD-dependent deacetylase sirtuin 3,605.0,161.0,490.0,820.0,194.0,795.0,243.0,450.0,430.0,127.0,329.0
NAD-dependent deacetylase sirtuin 2,433.0,82.0,591.0,731.0,231.0,317.0,786.0,291.0,928.0,403.0,642.0
Acyl coenzyme A:cholesterol acyltransferase 2,958.0,777.0,530.0,469.0,960.0,36.0,237.0,454.0,44.0,882.0,344.0
Voltage-gated N-type calcium channel alpha-1B subunit,709.0,563.0,319.0,44.0,940.0,377.0,546.0,718.0,251.0,822.0,826.0
"Nitric oxide synthase, inducible",292.0,48.0,121.0,729.0,758.0,967.0,641.0,36.0,950.0,25.0,62.0
Serine/threonine-protein kinase PAK 4,55.0,917.0,889.0,937.0,202.0,457.0,527.0,201.0,350.0,762.0,735.0
Ribosomal protein S6 kinase 1,258.0,930.0,681.0,300.0,614.0,361.0,65.0,960.0,2.0,796.0,302.0
NAD-dependent deacetylase sirtuin 1,918.0,813.0,463.0,74.0,839.0,90.0,387.0,371.0,296.0,881.0,685.0
Glutaminyl-peptide cyclotransferase,107.0,963.0,143.0,100.0,989.0,795.0,145.0,188.0,82.0,883.0,310.0
Serine/threonine-protein kinase PIM2,148.0,462.0,589.0,989.0,175.0,589.0,708.0,748.0,419.0,187.0,722.0
TRAF2- and NCK-interacting kinase,639.0,13.0,240.0,96.0,53.0,971.0,922.0,719.0,999.0,58.0,252.0
Coagulation factor XIII,595.0,933.0,567.0,165.0,819.0,337.0,72.0,163.0,230.0,849.0,486.0
5-lipoxygenase activating protein,961.0,942.0,66.0,2.0,904.0,428.0,222.0,881.0,61.0,964.0,836.0
Neuropeptide Y receptor type 5,982.0,267.0,967.0,615.0,844.0,4.0,582.0,61.0,290.0,433.0,602.0
Kinesin-like protein 1,506.0,47.0,853.0,753.0,920.0,272.0,722.0,56.0,518.0,230.0,449.0
Matrix metalloproteinase 8,925.0,185.0,341.0,652.0,344.0,344.0,755.0,194.0,679.0,150.0,306.0
C-C chemokine receptor type 8,28.0,885.0,316.0,840.0,12.0,666.0,330.0,990.0,306.0,905.0,789.0
Tyrosine kinase non-receptor protein 2,122.0,581.0,740.0,430.0,5.0,934.0,407.0,995.0,377.0,348.0,652.0
Serine/threonine-protein kinase PAK 1,11.0,134.0,159.0,890.0,99.0,887.0,754.0,894.0,868.0,469.0,407.0
Tyrosine-protein kinase BRK,949.0,70.0,508.0,202.0,843.0,799.0,619.0,33.0,962.0,83.0,157.0
Melanocortin receptor 5,1.0,981.0,140.0,971.0,46.0,706.0,419.0,954.0,129.0,795.0,885.0
Ghrelin receptor,237.0,831.0,587.0,954.0,727.0,156.0,546.0,540.0,488.0,840.0,572.0
Phenylethanolamine N-methyltransferase,447.0,259.0,732.0,611.0,646.0,730.0,958.0,14.0,945.0,112.0,355.0
Leukotriene A4 hydrolase,997.0,25.0,273.0,809.0,960.0,579.0,769.0,0.0,957.0,138.0,255.0
Apoptosis regulator Bcl-X,92.0,887.0,601.0,851.0,684.0,24.0,534.0,117.0,781.0,505.0,662.0
Serine/threonine-protein kinase Chk1,609.0,856.0,940.0,16.0,61.0,273.0,212.0,994.0,20.0,612.0,450.0
Voltage-gated potassium channel subunit Kv1.3,932.0,378.0,327.0,269.0,986.0,324.0,71.0,206.0,19.0,702.0,142.0
Voltage-gated T-type calcium channel alpha-1G subunit,118.0,296.0,77.0,799.0,635.0,852.0,638.0,580.0,883.0,183.0,646.0
Melanocortin receptor 3,993.0,196.0,128.0,0.0,854.0,897.0,184.0,861.0,183.0,908.0,226.0
Dipeptidyl peptidase VIII,18.0,994.0,470.0,464.0,121.0,399.0,202.0,907.0,167.0,908.0,824.0
Lymphocyte differentiation antigen CD38,999.0,290.0,878.0,34.0,739.0,8.0,677.0,743.0,58.0,850.0,815.0
Proteasome Macropain subunit MB1,52.0,63.0,686.0,989.0,88.0,894.0,757.0,159.0,995.0,165.0,379.0
Apoptosis regulator Bcl-W,6.0,940.0,461.0,985.0,217.0,485.0,448.0,517.0,298.0,590.0,787.0
Aldo-keto-reductase family 1 member C3,545.0,105.0,875.0,268.0,418.0,181.0,879.0,575.0,777.0,253.0,758.0
Fibroblast activation protein alpha,50.0,29.0,159.0,629.0,11.0,995.0,791.0,986.0,995.0,19.0,240.0
"Indoleamine 2,3-dioxygenase",529.0,474.0,816.0,603.0,616.0,179.0,357.0,563.0,80.0,915.0,945.0
Malonyl-CoA decarboxylase,273.0,504.0,255.0,93.0,798.0,884.0,109.0,270.0,500.0,427.0,184.0
Isoprenylcysteine carboxyl methyltransferase,504.0,837.0,65.0,465.0,654.0,951.0,532.0,149.0,765.0,69.0,18.0
Serine/threonine-protein kinase Aurora-A,604.0,746.0,824.0,397.0,116.0,302.0,544.0,935.0,291.0,839.0,432.0
C3a anaphylatoxin chemotactic receptor,359.0,195.0,266.0,981.0,49.0,973.0,634.0,457.0,967.0,86.0,423.0
Vesicular acetylcholine transporter,177.0,958.0,724.0,396.0,976.0,37.0,100.0,333.0,54.0,936.0,850.0
Geranylgeranyl pyrophosphate synthetase,290.0,844.0,804.0,774.0,610.0,502.0,272.0,213.0,80.0,772.0,574.0
Neuropeptide Y receptor type 1,956.0,289.0,915.0,914.0,843.0,25.0,339.0,107.0,179.0,843.0,696.0
Carbonic anhydrase VA,702.0,259.0,410.0,268.0,459.0,574.0,528.0,816.0,342.0,404.0,382.0
Endothelin-converting enzyme 1,991.0,166.0,526.0,26.0,771.0,191.0,882.0,75.0,884.0,280.0,446.0
Orexin receptor 2,646.0,666.0,564.0,154.0,144.0,727.0,481.0,996.0,456.0,622.0,409.0
Dipeptidyl peptidase IX,205.0,399.0,158.0,788.0,318.0,439.0,825.0,244.0,473.0,144.0,546.0
Vanilloid receptor,161.0,305.0,252.0,296.0,663.0,984.0,346.0,182.0,551.0,284.0,300.0
Caspase-1,84.0,994.0,303.0,469.0,984.0,17.0,11.0,450.0,24.0,984.0,441.0
"Nitric-oxide synthase, endothelial",593.0,130.0,97.0,859.0,486.0,539.0,802.0,126.0,949.0,142.0,199.0
Dual specificity phosphatase Cdc25B,970.0,637.0,457.0,481.0,500.0,524.0,795.0,64.0,974.0,180.0,562.0
P2X purinoceptor 7,479.0,358.0,631.0,259.0,253.0,180.0,481.0,742.0,515.0,642.0,817.0
Serine/threonine-protein kinase AKT3,964.0,332.0,880.0,434.0,642.0,597.0,499.0,425.0,159.0,190.0,135.0
Beta-secretase 1,999.0,333.0,538.0,17.0,821.0,272.0,889.0,374.0,729.0,503.0,810.0
Acetyl-CoA carboxylase 2,30.0,336.0,108.0,894.0,491.0,857.0,302.0,816.0,314.0,436.0,589.0
L-lactate dehydrogenase A chain,111.0,803.0,724.0,650.0,784.0,305.0,86.0,184.0,719.0,958.0,439.0
C-X3-C chemokine receptor 1,48.0,946.0,112.0,53.0,904.0,822.0,642.0,740.0,81.0,593.0,233.0
Eukaryotic translation initation factor,951.0,10.0,107.0,899.0,379.0,821.0,711.0,427.0,925.0,207.0,278.0
Apoptosis regulator Bcl-2,791.0,189.0,966.0,130.0,325.0,472.0,725.0,411.0,827.0,888.0,796.0
Cytochrome P450 1B1,44.0,25.0,250.0,959.0,11.0,952.0,570.0,621.0,954.0,17.0,222.0
Tyrosine-protein kinase receptor UFO,683.0,126.0,898.0,998.0,278.0,50.0,959.0,52.0,958.0,564.0,863.0
Neurotrophic tyrosine kinase receptor type 2,639.0,989.0,533.0,13.0,547.0,285.0,295.0,571.0,152.0,829.0,557.0
Mitogen-activated protein kinase kinase kinase 8,796.0,190.0,715.0,711.0,930.0,302.0,179.0,85.0,135.0,197.0,509.0
Low molecular weight phosphotyrosine protein phosphatase,55.0,887.0,604.0,274.0,122.0,372.0,53.0,995.0,27.0,925.0,706.0
Casein kinase I epsilon,698.0,768.0,432.0,291.0,566.0,946.0,513.0,573.0,507.0,655.0,120.0
L-lactate dehydrogenase B chain,619.0,70.0,737.0,28.0,337.0,524.0,399.0,954.0,513.0,497.0,744.0
S-methyl-5-thioadenosine phosphorylase,953.0,943.0,95.0,855.0,967.0,68.0,647.0,33.0,271.0,809.0,423.0
Proto-oncogene c-JUN,4.0,944.0,104.0,991.0,102.0,631.0,603.0,307.0,946.0,186.0,703.0
Sodium/glucose cotransporter 1,29.0,934.0,750.0,518.0,159.0,209.0,373.0,981.0,103.0,813.0,707.0
Transketolase,535.0,533.0,730.0,21.0,962.0,453.0,684.0,76.0,454.0,573.0,400.0
Serine/threonine-protein kinase RIPK2,986.0,248.0,422.0,126.0,964.0,190.0,415.0,57.0,101.0,447.0,256.0
p53-binding protein Mdm-2,13.0,323.0,337.0,991.0,235.0,944.0,583.0,499.0,663.0,282.0,631.0
Serine-protein kinase ATR,211.0,162.0,774.0,963.0,15.0,618.0,829.0,847.0,575.0,230.0,834.0
ADAM10,868.0,27.0,796.0,46.0,152.0,732.0,465.0,758.0,807.0,271.0,537.0
Endoplasmic reticulum aminopeptidase 2,948.0,778.0,376.0,240.0,577.0,451.0,102.0,812.0,173.0,769.0,283.0
G protein-coupled receptor 44,3.0,979.0,748.0,989.0,288.0,302.0,694.0,756.0,277.0,877.0,821.0
Endothelial lipase,864.0,953.0,15.0,29.0,958.0,910.0,53.0,798.0,38.0,801.0,270.0
Histone deacetylase 10,450.0,120.0,48.0,183.0,908.0,963.0,808.0,38.0,977.0,75.0,146.0
GABA receptor alpha-5 subunit,977.0,214.0,558.0,318.0,550.0,10.0,855.0,60.0,703.0,182.0,493.0
Orexin receptor 1,966.0,414.0,866.0,11.0,702.0,255.0,718.0,764.0,226.0,246.0,363.0
Discoidin domain-containing receptor 2,9.0,17.0,146.0,950.0,10.0,991.0,903.0,886.0,987.0,98.0,149.0
Metabotropic glutamate receptor 2,486.0,7.0,832.0,935.0,52.0,937.0,619.0,674.0,972.0,269.0,754.0
Cytochrome P450 26A1,543.0,753.0,900.0,951.0,500.0,34.0,367.0,117.0,290.0,865.0,907.0
Serine/threonine-protein kinase B-raf,693.0,349.0,457.0,444.0,710.0,508.0,140.0,787.0,288.0,626.0,203.0
Ephrin type-B receptor 4,359.0,747.0,578.0,233.0,927.0,196.0,183.0,85.0,230.0,794.0,814.0
Neuropilin-1,201.0,972.0,739.0,99.0,760.0,397.0,327.0,608.0,239.0,492.0,475.0
dUTP pyrophosphatase,437.0,998.0,253.0,39.0,931.0,175.0,311.0,587.0,61.0,839.0,481.0
Serine/threonine-protein kinase ILK-1,13.0,911.0,922.0,994.0,4.0,219.0,550.0,978.0,37.0,366.0,818.0
Tyrosine-protein kinase BTK,762.0,51.0,358.0,248.0,866.0,867.0,745.0,54.0,810.0,351.0,292.0
Serine/threonine-protein kinase TNNI3K,780.0,352.0,809.0,314.0,51.0,210.0,451.0,986.0,583.0,581.0,432.0
Cytochrome P450 2A6,411.0,506.0,84.0,514.0,872.0,614.0,195.0,335.0,285.0,956.0,583.0
Mitogen-activated protein kinase kinase kinase 5,943.0,133.0,497.0,827.0,338.0,301.0,892.0,219.0,955.0,159.0,541.0
Tyrosine-protein kinase receptor TYRO3,375.0,902.0,408.0,579.0,759.0,302.0,427.0,86.0,262.0,263.0,378.0
Epithelial discoidin domain-containing receptor 1,124.0,683.0,23.0,577.0,983.0,952.0,579.0,20.0,720.0,251.0,239.0
Proto-oncogene tyrosine-protein kinase MER,183.0,254.0,101.0,138.0,78.0,989.0,95.0,999.0,70.0,921.0,297.0
Baculoviral IAP repeat-containing protein 3,157.0,871.0,785.0,919.0,495.0,294.0,556.0,529.0,269.0,768.0,835.0
Poly [ADP-ribose] polymerase 2,597.0,263.0,969.0,729.0,9.0,45.0,962.0,883.0,998.0,780.0,949.0
P-selectin,596.0,67.0,615.0,803.0,694.0,721.0,316.0,422.0,117.0,136.0,366.0
ATP-binding cassette sub-family G member 2,785.0,486.0,417.0,473.0,588.0,150.0,618.0,541.0,435.0,360.0,545.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,1000.0,222.0,989.0,24.0,929.0,4.0,788.0,8.0,803.0,280.0,703.0
Serine/threonine-protein kinase PIM3,34.0,751.0,251.0,40.0,475.0,886.0,94.0,740.0,177.0,674.0,206.0
G-protein coupled bile acid receptor 1,76.0,926.0,392.0,913.0,555.0,133.0,496.0,695.0,518.0,577.0,388.0
Metastin receptor,18.0,977.0,189.0,248.0,910.0,646.0,100.0,160.0,46.0,874.0,627.0
Cell division cycle 7-related protein kinase,73.0,171.0,128.0,951.0,85.0,922.0,635.0,971.0,759.0,460.0,667.0
Sodium channel protein type X alpha subunit,426.0,337.0,488.0,597.0,677.0,757.0,520.0,179.0,590.0,487.0,477.0
Baculoviral IAP repeat-containing protein 2,874.0,788.0,820.0,2.0,186.0,585.0,321.0,973.0,493.0,611.0,413.0
Receptor-interacting serine/threonine-protein kinase 1,984.0,19.0,836.0,438.0,442.0,245.0,839.0,215.0,790.0,161.0,188.0
Protein tyrosine kinase 2 beta,970.0,433.0,396.0,481.0,978.0,88.0,650.0,13.0,314.0,173.0,493.0
Perforin-1,989.0,191.0,76.0,93.0,605.0,977.0,652.0,214.0,796.0,77.0,51.0
D-amino-acid oxidase,782.0,116.0,76.0,975.0,649.0,963.0,513.0,72.0,927.0,332.0,164.0
Serine/threonine-protein kinase WEE1,9.0,991.0,782.0,276.0,66.0,134.0,292.0,990.0,223.0,734.0,816.0
Histone acetyltransferase PCAF,288.0,84.0,69.0,407.0,646.0,828.0,661.0,566.0,769.0,476.0,556.0
Secreted frizzled-related protein 1,940.0,38.0,978.0,174.0,819.0,266.0,488.0,125.0,532.0,669.0,676.0
Transient receptor potential cation channel subfamily V member 3,7.0,909.0,811.0,784.0,29.0,631.0,636.0,782.0,240.0,428.0,829.0
Protein-arginine N-methyltransferase 1,111.0,625.0,377.0,920.0,132.0,251.0,413.0,990.0,394.0,814.0,819.0
Nuclear factor NF-kappa-B p65 subunit,609.0,244.0,937.0,989.0,322.0,15.0,533.0,412.0,590.0,705.0,796.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,605.0,870.0,553.0,242.0,983.0,419.0,378.0,7.0,82.0,465.0,122.0
Acyl-CoA desaturase,374.0,846.0,275.0,487.0,53.0,556.0,186.0,878.0,459.0,641.0,429.0
Proto-oncogene tyrosine-protein kinase ROS,963.0,21.0,328.0,27.0,598.0,663.0,840.0,726.0,885.0,95.0,390.0
Lysyl-tRNA synthetase,781.0,380.0,810.0,397.0,457.0,543.0,843.0,281.0,859.0,473.0,400.0
DNA-(apurinic or apyrimidinic site) lyase,979.0,300.0,617.0,250.0,583.0,859.0,156.0,702.0,510.0,518.0,462.0
Glucose-dependent insulinotropic receptor,94.0,702.0,54.0,792.0,891.0,667.0,517.0,168.0,166.0,333.0,265.0
Prostaglandin E synthase,24.0,998.0,476.0,758.0,639.0,64.0,62.0,909.0,36.0,980.0,869.0
G protein-coupled receptor kinase 5,190.0,367.0,940.0,746.0,35.0,306.0,315.0,964.0,276.0,727.0,777.0
Egl nine homolog 1,968.0,785.0,21.0,3.0,995.0,253.0,507.0,229.0,132.0,602.0,312.0
Elongation of very long chain fatty acids protein 6,964.0,164.0,128.0,103.0,920.0,963.0,242.0,101.0,856.0,46.0,108.0
Glucagon,911.0,227.0,805.0,304.0,915.0,151.0,888.0,4.0,803.0,393.0,132.0
CREB-binding protein,1.0,780.0,485.0,984.0,457.0,709.0,121.0,102.0,641.0,483.0,872.0
Mitogen-activated protein kinase kinase kinase 7,208.0,393.0,947.0,625.0,11.0,58.0,290.0,999.0,100.0,862.0,892.0
"Interferon-induced, double-stranded RNA-activated protein kinase",11.0,117.0,970.0,985.0,52.0,171.0,546.0,964.0,571.0,719.0,696.0
Aldo-keto reductase family 1 member C2,424.0,500.0,812.0,871.0,255.0,687.0,666.0,54.0,552.0,271.0,526.0
Trace amine-associated receptor 1,994.0,783.0,94.0,0.0,799.0,922.0,146.0,926.0,23.0,903.0,60.0
Nuclear receptor ROR-alpha,174.0,501.0,286.0,896.0,10.0,475.0,884.0,732.0,812.0,331.0,910.0
Heat shock factor protein 1,945.0,20.0,107.0,695.0,909.0,707.0,343.0,202.0,505.0,128.0,371.0
Hematopoietic prostaglandin D synthase,978.0,369.0,948.0,277.0,817.0,26.0,424.0,80.0,749.0,700.0,549.0
Aldo-keto reductase family 1 member C1,697.0,988.0,481.0,63.0,984.0,37.0,140.0,78.0,205.0,934.0,472.0
Bifunctional protein NCOAT,9.0,961.0,35.0,713.0,49.0,873.0,876.0,571.0,690.0,69.0,568.0
LIM domain kinase 2,265.0,84.0,544.0,923.0,230.0,928.0,667.0,930.0,831.0,318.0,450.0
Serine/threonine-protein kinase PLK2,357.0,151.0,291.0,397.0,195.0,955.0,888.0,877.0,899.0,149.0,166.0
Neuropeptide FF receptor 1,2.0,966.0,624.0,910.0,440.0,622.0,338.0,604.0,238.0,675.0,725.0
Neuropeptide FF receptor 2,428.0,555.0,625.0,755.0,105.0,42.0,652.0,830.0,557.0,515.0,843.0
IgG receptor FcRn large subunit p51,583.0,26.0,649.0,892.0,998.0,368.0,619.0,0.0,725.0,200.0,499.0
Smoothened homolog,1000.0,812.0,733.0,0.0,894.0,219.0,172.0,663.0,61.0,661.0,165.0
Aldo-keto reductase family 1 member B10,296.0,1.0,300.0,965.0,6.0,945.0,940.0,434.0,998.0,30.0,651.0
Serine/threonine-protein kinase 33,97.0,970.0,132.0,293.0,227.0,876.0,302.0,930.0,593.0,851.0,467.0
Transient receptor potential cation channel subfamily A member 1,645.0,451.0,710.0,404.0,942.0,634.0,302.0,51.0,401.0,533.0,364.0
Diacylglycerol O-acyltransferase 1,581.0,40.0,514.0,972.0,138.0,860.0,622.0,706.0,433.0,195.0,166.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",440.0,726.0,866.0,964.0,224.0,57.0,550.0,844.0,732.0,512.0,563.0
Lysine-specific histone demethylase 1,931.0,742.0,737.0,3.0,816.0,135.0,188.0,714.0,11.0,840.0,679.0
Alpha-synuclein,987.0,828.0,178.0,42.0,801.0,452.0,341.0,221.0,708.0,445.0,479.0
Tankyrase-2,325.0,713.0,186.0,536.0,825.0,77.0,490.0,546.0,152.0,903.0,615.0
Tankyrase-1,39.0,948.0,187.0,362.0,245.0,684.0,121.0,980.0,330.0,856.0,649.0
Mitogen-activated protein kinase kinase kinase kinase 4,286.0,879.0,535.0,118.0,730.0,421.0,255.0,701.0,24.0,771.0,528.0
Lysine-specific demethylase 4C,694.0,15.0,900.0,918.0,477.0,862.0,781.0,4.0,943.0,61.0,374.0
